 IPDIAG_EXTFLD: external perturbations on the control surface
       lmpert:     101
      mthsurf:     960
 MODES
       m         rebin         imbin        rebout        imbout
     0.929E+00     0.304E-04    -0.364E-04     0.902E-05     0.466E-04
     0.936E+00     0.302E-04    -0.361E-04     0.655E-05     0.465E-04
     0.942E+00     0.299E-04    -0.357E-04     0.412E-05     0.463E-04
     0.949E+00     0.295E-04    -0.353E-04     0.174E-05     0.460E-04
     0.956E+00     0.292E-04    -0.349E-04    -0.589E-06     0.455E-04
     0.962E+00     0.288E-04    -0.345E-04    -0.285E-05     0.449E-04
     0.969E+00     0.285E-04    -0.340E-04    -0.503E-05     0.441E-04
     0.975E+00     0.280E-04    -0.335E-04    -0.712E-05     0.432E-04
     0.982E+00     0.276E-04    -0.330E-04    -0.913E-05     0.421E-04
     0.988E+00     0.272E-04    -0.326E-04    -0.110E-04     0.410E-04
     0.995E+00     0.268E-04    -0.321E-04    -0.129E-04     0.398E-04
     0.100E+01     0.264E-04    -0.316E-04    -0.146E-04     0.386E-04
     0.101E+01     0.261E-04    -0.312E-04    -0.163E-04     0.374E-04
     0.101E+01     0.258E-04    -0.309E-04    -0.179E-04     0.361E-04
     0.102E+01     0.256E-04    -0.306E-04    -0.195E-04     0.349E-04
     0.103E+01     0.254E-04    -0.304E-04    -0.210E-04     0.337E-04
     0.103E+01     0.253E-04    -0.303E-04    -0.225E-04     0.325E-04
     0.104E+01     0.253E-04    -0.302E-04    -0.240E-04     0.313E-04
     0.105E+01     0.253E-04    -0.302E-04    -0.254E-04     0.301E-04
     0.105E+01     0.253E-04    -0.303E-04    -0.268E-04     0.289E-04
     0.106E+01     0.254E-04    -0.303E-04    -0.282E-04     0.276E-04
     0.107E+01     0.254E-04    -0.304E-04    -0.295E-04     0.263E-04
     0.107E+01     0.254E-04    -0.304E-04    -0.307E-04     0.250E-04
     0.108E+01     0.255E-04    -0.304E-04    -0.318E-04     0.236E-04
     0.109E+01     0.254E-04    -0.304E-04    -0.328E-04     0.221E-04
     0.109E+01     0.253E-04    -0.303E-04    -0.336E-04     0.205E-04
     0.110E+01     0.251E-04    -0.301E-04    -0.343E-04     0.189E-04
     0.111E+01     0.249E-04    -0.298E-04    -0.348E-04     0.172E-04
     0.111E+01     0.246E-04    -0.294E-04    -0.351E-04     0.155E-04
     0.112E+01     0.242E-04    -0.289E-04    -0.352E-04     0.137E-04
     0.113E+01     0.238E-04    -0.284E-04    -0.352E-04     0.119E-04
     0.113E+01     0.233E-04    -0.279E-04    -0.350E-04     0.101E-04
     0.114E+01     0.228E-04    -0.273E-04    -0.347E-04     0.838E-05
     0.115E+01     0.223E-04    -0.267E-04    -0.343E-04     0.669E-05
     0.115E+01     0.219E-04    -0.262E-04    -0.339E-04     0.506E-05
     0.116E+01     0.215E-04    -0.257E-04    -0.334E-04     0.349E-05
     0.117E+01     0.211E-04    -0.252E-04    -0.329E-04     0.201E-05
     0.117E+01     0.208E-04    -0.249E-04    -0.324E-04     0.591E-06
     0.118E+01     0.205E-04    -0.246E-04    -0.320E-04    -0.762E-06
     0.118E+01     0.204E-04    -0.244E-04    -0.317E-04    -0.206E-05
     0.119E+01     0.203E-04    -0.243E-04    -0.314E-04    -0.332E-05
     0.120E+01     0.203E-04    -0.243E-04    -0.312E-04    -0.456E-05
     0.120E+01     0.204E-04    -0.244E-04    -0.311E-04    -0.579E-05
     0.121E+01     0.205E-04    -0.245E-04    -0.310E-04    -0.702E-05
     0.122E+01     0.206E-04    -0.247E-04    -0.309E-04    -0.826E-05
     0.122E+01     0.208E-04    -0.249E-04    -0.309E-04    -0.951E-05
     0.123E+01     0.210E-04    -0.251E-04    -0.308E-04    -0.108E-04
     0.124E+01     0.211E-04    -0.253E-04    -0.306E-04    -0.120E-04
     0.124E+01     0.213E-04    -0.254E-04    -0.304E-04    -0.133E-04
     0.125E+01     0.214E-04    -0.256E-04    -0.300E-04    -0.146E-04
     0.126E+01     0.214E-04    -0.256E-04    -0.296E-04    -0.158E-04
     0.126E+01     0.215E-04    -0.257E-04    -0.290E-04    -0.169E-04
     0.127E+01     0.214E-04    -0.256E-04    -0.283E-04    -0.180E-04
     0.128E+01     0.213E-04    -0.255E-04    -0.275E-04    -0.190E-04
     0.128E+01     0.212E-04    -0.253E-04    -0.266E-04    -0.199E-04
     0.129E+01     0.210E-04    -0.251E-04    -0.256E-04    -0.207E-04
     0.130E+01     0.208E-04    -0.248E-04    -0.245E-04    -0.213E-04
     0.130E+01     0.205E-04    -0.245E-04    -0.234E-04    -0.219E-04
     0.131E+01     0.202E-04    -0.242E-04    -0.222E-04    -0.223E-04
     0.132E+01     0.199E-04    -0.238E-04    -0.211E-04    -0.227E-04
     0.132E+01     0.196E-04    -0.234E-04    -0.200E-04    -0.230E-04
     0.133E+01     0.192E-04    -0.230E-04    -0.189E-04    -0.232E-04
     0.134E+01     0.189E-04    -0.226E-04    -0.178E-04    -0.234E-04
     0.134E+01     0.186E-04    -0.223E-04    -0.168E-04    -0.235E-04
     0.135E+01     0.184E-04    -0.220E-04    -0.159E-04    -0.237E-04
     0.135E+01     0.181E-04    -0.217E-04    -0.150E-04    -0.238E-04
     0.136E+01     0.179E-04    -0.215E-04    -0.141E-04    -0.240E-04
     0.137E+01     0.178E-04    -0.213E-04    -0.133E-04    -0.243E-04
     0.137E+01     0.177E-04    -0.211E-04    -0.125E-04    -0.246E-04
     0.138E+01     0.176E-04    -0.211E-04    -0.117E-04    -0.249E-04
     0.139E+01     0.176E-04    -0.211E-04    -0.109E-04    -0.253E-04
     0.139E+01     0.176E-04    -0.211E-04    -0.102E-04    -0.256E-04
     0.140E+01     0.177E-04    -0.212E-04    -0.944E-05    -0.261E-04
     0.141E+01     0.178E-04    -0.213E-04    -0.871E-05    -0.265E-04
     0.141E+01     0.179E-04    -0.214E-04    -0.798E-05    -0.269E-04
     0.142E+01     0.181E-04    -0.216E-04    -0.726E-05    -0.274E-04
     0.143E+01     0.182E-04    -0.218E-04    -0.655E-05    -0.278E-04
     0.143E+01     0.184E-04    -0.220E-04    -0.585E-05    -0.282E-04
     0.144E+01     0.186E-04    -0.222E-04    -0.515E-05    -0.286E-04
     0.145E+01     0.188E-04    -0.225E-04    -0.447E-05    -0.289E-04
     0.145E+01     0.189E-04    -0.227E-04    -0.380E-05    -0.292E-04
     0.146E+01     0.191E-04    -0.228E-04    -0.314E-05    -0.295E-04
     0.147E+01     0.192E-04    -0.230E-04    -0.249E-05    -0.297E-04
     0.147E+01     0.193E-04    -0.231E-04    -0.185E-05    -0.299E-04
     0.148E+01     0.194E-04    -0.232E-04    -0.121E-05    -0.301E-04
     0.149E+01     0.195E-04    -0.233E-04    -0.572E-06    -0.303E-04
     0.149E+01     0.196E-04    -0.234E-04     0.636E-07    -0.304E-04
     0.150E+01     0.196E-04    -0.234E-04     0.700E-06    -0.305E-04
     0.151E+01     0.196E-04    -0.235E-04     0.134E-05    -0.306E-04
     0.151E+01     0.197E-04    -0.235E-04     0.197E-05    -0.307E-04
     0.152E+01     0.197E-04    -0.236E-04     0.261E-05    -0.307E-04
     0.152E+01     0.198E-04    -0.236E-04     0.323E-05    -0.307E-04
     0.153E+01     0.198E-04    -0.237E-04     0.385E-05    -0.308E-04
     0.154E+01     0.198E-04    -0.237E-04     0.445E-05    -0.308E-04
     0.154E+01     0.199E-04    -0.238E-04     0.504E-05    -0.307E-04
     0.155E+01     0.200E-04    -0.239E-04     0.560E-05    -0.307E-04
     0.156E+01     0.200E-04    -0.239E-04     0.614E-05    -0.307E-04
     0.156E+01     0.201E-04    -0.240E-04     0.665E-05    -0.306E-04
     0.157E+01     0.202E-04    -0.241E-04     0.713E-05    -0.306E-04
     0.158E+01     0.202E-04    -0.242E-04     0.758E-05    -0.306E-04
     0.158E+01     0.203E-04    -0.243E-04     0.801E-05    -0.305E-04
     0.159E+01     0.203E-04    -0.243E-04     0.841E-05    -0.305E-04
     0.160E+01     0.204E-04    -0.244E-04     0.879E-05    -0.304E-04
     0.160E+01     0.204E-04    -0.245E-04     0.915E-05    -0.304E-04
     0.161E+01     0.205E-04    -0.245E-04     0.951E-05    -0.304E-04
     0.162E+01     0.205E-04    -0.246E-04     0.985E-05    -0.303E-04
     0.162E+01     0.206E-04    -0.246E-04     0.102E-04    -0.303E-04
     0.163E+01     0.206E-04    -0.246E-04     0.105E-04    -0.303E-04
     0.164E+01     0.206E-04    -0.247E-04     0.108E-04    -0.303E-04
     0.164E+01     0.207E-04    -0.247E-04     0.112E-04    -0.303E-04
     0.165E+01     0.207E-04    -0.248E-04     0.115E-04    -0.303E-04
     0.166E+01     0.208E-04    -0.248E-04     0.118E-04    -0.303E-04
     0.166E+01     0.208E-04    -0.249E-04     0.120E-04    -0.303E-04
     0.167E+01     0.209E-04    -0.250E-04     0.123E-04    -0.303E-04
     0.168E+01     0.209E-04    -0.250E-04     0.125E-04    -0.303E-04
     0.168E+01     0.210E-04    -0.251E-04     0.128E-04    -0.303E-04
     0.169E+01     0.211E-04    -0.252E-04     0.130E-04    -0.303E-04
     0.170E+01     0.212E-04    -0.253E-04     0.131E-04    -0.303E-04
     0.170E+01     0.212E-04    -0.254E-04     0.133E-04    -0.303E-04
     0.171E+01     0.213E-04    -0.255E-04     0.134E-04    -0.303E-04
     0.171E+01     0.214E-04    -0.256E-04     0.135E-04    -0.304E-04
     0.172E+01     0.215E-04    -0.257E-04     0.135E-04    -0.305E-04
     0.173E+01     0.215E-04    -0.258E-04     0.136E-04    -0.306E-04
     0.173E+01     0.216E-04    -0.259E-04     0.137E-04    -0.307E-04
     0.174E+01     0.217E-04    -0.259E-04     0.137E-04    -0.308E-04
     0.175E+01     0.218E-04    -0.260E-04     0.137E-04    -0.310E-04
     0.175E+01     0.218E-04    -0.261E-04     0.138E-04    -0.311E-04
     0.176E+01     0.219E-04    -0.262E-04     0.138E-04    -0.313E-04
     0.177E+01     0.220E-04    -0.263E-04     0.138E-04    -0.315E-04
     0.177E+01     0.221E-04    -0.264E-04     0.138E-04    -0.316E-04
     0.178E+01     0.222E-04    -0.265E-04     0.138E-04    -0.318E-04
     0.179E+01     0.223E-04    -0.266E-04     0.137E-04    -0.320E-04
     0.179E+01     0.224E-04    -0.268E-04     0.137E-04    -0.322E-04
     0.180E+01     0.225E-04    -0.269E-04     0.136E-04    -0.324E-04
     0.181E+01     0.226E-04    -0.271E-04     0.135E-04    -0.326E-04
     0.181E+01     0.227E-04    -0.272E-04     0.134E-04    -0.329E-04
     0.182E+01     0.229E-04    -0.273E-04     0.132E-04    -0.331E-04
     0.183E+01     0.230E-04    -0.275E-04     0.130E-04    -0.333E-04
     0.183E+01     0.231E-04    -0.276E-04     0.128E-04    -0.336E-04
     0.184E+01     0.232E-04    -0.278E-04     0.125E-04    -0.338E-04
     0.185E+01     0.233E-04    -0.279E-04     0.123E-04    -0.341E-04
     0.185E+01     0.234E-04    -0.280E-04     0.120E-04    -0.344E-04
     0.186E+01     0.236E-04    -0.282E-04     0.117E-04    -0.347E-04
     0.187E+01     0.237E-04    -0.283E-04     0.113E-04    -0.350E-04
     0.187E+01     0.238E-04    -0.284E-04     0.110E-04    -0.354E-04
     0.188E+01     0.239E-04    -0.286E-04     0.106E-04    -0.357E-04
     0.188E+01     0.240E-04    -0.287E-04     0.102E-04    -0.360E-04
     0.189E+01     0.241E-04    -0.288E-04     0.976E-05    -0.364E-04
     0.190E+01     0.242E-04    -0.290E-04     0.932E-05    -0.367E-04
     0.190E+01     0.244E-04    -0.291E-04     0.884E-05    -0.370E-04
     0.191E+01     0.245E-04    -0.293E-04     0.833E-05    -0.374E-04
     0.192E+01     0.246E-04    -0.294E-04     0.779E-05    -0.377E-04
     0.192E+01     0.247E-04    -0.296E-04     0.721E-05    -0.380E-04
     0.193E+01     0.249E-04    -0.297E-04     0.659E-05    -0.382E-04
     0.194E+01     0.250E-04    -0.299E-04     0.593E-05    -0.385E-04
     0.194E+01     0.251E-04    -0.300E-04     0.523E-05    -0.387E-04
     0.195E+01     0.252E-04    -0.302E-04     0.449E-05    -0.390E-04
     0.196E+01     0.253E-04    -0.303E-04     0.371E-05    -0.392E-04
     0.196E+01     0.254E-04    -0.304E-04     0.289E-05    -0.394E-04
     0.197E+01     0.255E-04    -0.305E-04     0.204E-05    -0.395E-04
     0.198E+01     0.255E-04    -0.305E-04     0.116E-05    -0.397E-04
     0.198E+01     0.256E-04    -0.306E-04     0.251E-06    -0.398E-04
     0.199E+01     0.256E-04    -0.307E-04    -0.682E-06    -0.399E-04
     0.200E+01     0.257E-04    -0.307E-04    -0.164E-05    -0.400E-04
     0.200E+01     0.257E-04    -0.307E-04    -0.262E-05    -0.400E-04
     0.201E+01     0.257E-04    -0.307E-04    -0.362E-05    -0.400E-04
     0.202E+01     0.257E-04    -0.307E-04    -0.464E-05    -0.399E-04
     0.202E+01     0.257E-04    -0.307E-04    -0.568E-05    -0.398E-04
     0.203E+01     0.257E-04    -0.307E-04    -0.674E-05    -0.396E-04
     0.204E+01     0.257E-04    -0.307E-04    -0.782E-05    -0.393E-04
     0.204E+01     0.256E-04    -0.307E-04    -0.891E-05    -0.390E-04
     0.205E+01     0.256E-04    -0.306E-04    -0.100E-04    -0.387E-04
     0.206E+01     0.256E-04    -0.306E-04    -0.112E-04    -0.382E-04
     0.206E+01     0.255E-04    -0.305E-04    -0.123E-04    -0.377E-04
     0.207E+01     0.254E-04    -0.304E-04    -0.134E-04    -0.372E-04
     0.207E+01     0.253E-04    -0.303E-04    -0.146E-04    -0.366E-04
     0.208E+01     0.252E-04    -0.302E-04    -0.157E-04    -0.359E-04
     0.209E+01     0.251E-04    -0.300E-04    -0.169E-04    -0.352E-04
     0.209E+01     0.250E-04    -0.299E-04    -0.180E-04    -0.344E-04
     0.210E+01     0.248E-04    -0.297E-04    -0.191E-04    -0.336E-04
     0.211E+01     0.247E-04    -0.295E-04    -0.202E-04    -0.327E-04
     0.211E+01     0.245E-04    -0.293E-04    -0.213E-04    -0.318E-04
     0.212E+01     0.244E-04    -0.292E-04    -0.224E-04    -0.308E-04
     0.213E+01     0.243E-04    -0.290E-04    -0.234E-04    -0.298E-04
     0.213E+01     0.241E-04    -0.289E-04    -0.244E-04    -0.288E-04
     0.214E+01     0.240E-04    -0.287E-04    -0.254E-04    -0.276E-04
     0.215E+01     0.239E-04    -0.286E-04    -0.264E-04    -0.265E-04
     0.215E+01     0.239E-04    -0.285E-04    -0.274E-04    -0.253E-04
     0.216E+01     0.238E-04    -0.285E-04    -0.283E-04    -0.240E-04
     0.217E+01     0.238E-04    -0.284E-04    -0.293E-04    -0.227E-04
     0.217E+01     0.238E-04    -0.284E-04    -0.302E-04    -0.214E-04
     0.218E+01     0.238E-04    -0.284E-04    -0.311E-04    -0.199E-04
     0.219E+01     0.238E-04    -0.284E-04    -0.320E-04    -0.185E-04
     0.219E+01     0.238E-04    -0.285E-04    -0.329E-04    -0.170E-04
     0.220E+01     0.238E-04    -0.285E-04    -0.337E-04    -0.154E-04
     0.221E+01     0.239E-04    -0.286E-04    -0.345E-04    -0.138E-04
     0.221E+01     0.239E-04    -0.286E-04    -0.352E-04    -0.121E-04
     0.222E+01     0.240E-04    -0.287E-04    -0.359E-04    -0.103E-04
     0.223E+01     0.240E-04    -0.287E-04    -0.364E-04    -0.854E-05
     0.223E+01     0.240E-04    -0.288E-04    -0.369E-04    -0.670E-05
     0.224E+01     0.241E-04    -0.288E-04    -0.373E-04    -0.480E-05
     0.224E+01     0.241E-04    -0.289E-04    -0.376E-04    -0.284E-05
     0.225E+01     0.242E-04    -0.289E-04    -0.377E-04    -0.842E-06
     0.226E+01     0.242E-04    -0.290E-04    -0.378E-04     0.121E-05
     0.226E+01     0.242E-04    -0.290E-04    -0.377E-04     0.330E-05
     0.227E+01     0.243E-04    -0.291E-04    -0.375E-04     0.544E-05
     0.228E+01     0.243E-04    -0.291E-04    -0.372E-04     0.761E-05
     0.228E+01     0.244E-04    -0.292E-04    -0.367E-04     0.981E-05
     0.229E+01     0.245E-04    -0.293E-04    -0.361E-04     0.120E-04
     0.230E+01     0.245E-04    -0.294E-04    -0.354E-04     0.143E-04
     0.230E+01     0.246E-04    -0.295E-04    -0.346E-04     0.165E-04
     0.231E+01     0.247E-04    -0.296E-04    -0.337E-04     0.187E-04
     0.232E+01     0.248E-04    -0.297E-04    -0.326E-04     0.209E-04
     0.232E+01     0.250E-04    -0.299E-04    -0.313E-04     0.231E-04
     0.233E+01     0.251E-04    -0.300E-04    -0.299E-04     0.252E-04
     0.234E+01     0.252E-04    -0.302E-04    -0.284E-04     0.273E-04
     0.234E+01     0.254E-04    -0.304E-04    -0.267E-04     0.293E-04
     0.235E+01     0.255E-04    -0.306E-04    -0.248E-04     0.313E-04
     0.236E+01     0.257E-04    -0.308E-04    -0.227E-04     0.331E-04
     0.236E+01     0.259E-04    -0.310E-04    -0.205E-04     0.348E-04
     0.237E+01     0.261E-04    -0.312E-04    -0.181E-04     0.364E-04
     0.238E+01     0.263E-04    -0.314E-04    -0.156E-04     0.379E-04
     0.238E+01     0.265E-04    -0.317E-04    -0.129E-04     0.392E-04
     0.239E+01     0.267E-04    -0.319E-04    -0.100E-04     0.403E-04
     0.240E+01     0.269E-04    -0.322E-04    -0.702E-05     0.413E-04
     0.240E+01     0.271E-04    -0.325E-04    -0.389E-05     0.421E-04
     0.241E+01     0.274E-04    -0.327E-04    -0.650E-06     0.426E-04
     0.242E+01     0.276E-04    -0.330E-04     0.269E-05     0.429E-04
     0.242E+01     0.279E-04    -0.333E-04     0.610E-05     0.430E-04
     0.243E+01     0.281E-04    -0.336E-04     0.957E-05     0.428E-04
     0.243E+01     0.284E-04    -0.339E-04     0.131E-04     0.423E-04
     0.244E+01     0.286E-04    -0.342E-04     0.166E-04     0.415E-04
     0.245E+01     0.289E-04    -0.346E-04     0.201E-04     0.404E-04
     0.245E+01     0.292E-04    -0.349E-04     0.236E-04     0.390E-04
     0.246E+01     0.295E-04    -0.353E-04     0.270E-04     0.373E-04
     0.247E+01     0.298E-04    -0.356E-04     0.304E-04     0.352E-04
     0.247E+01     0.301E-04    -0.360E-04     0.336E-04     0.328E-04
     0.248E+01     0.304E-04    -0.364E-04     0.367E-04     0.301E-04
     0.249E+01     0.308E-04    -0.368E-04     0.396E-04     0.270E-04
     0.249E+01     0.311E-04    -0.372E-04     0.423E-04     0.236E-04
     0.250E+01     0.315E-04    -0.376E-04     0.448E-04     0.199E-04
     0.251E+01     0.318E-04    -0.381E-04     0.469E-04     0.160E-04
     0.251E+01     0.322E-04    -0.385E-04     0.488E-04     0.117E-04
     0.252E+01     0.326E-04    -0.390E-04     0.503E-04     0.726E-05
     0.253E+01     0.330E-04    -0.394E-04     0.513E-04     0.258E-05
     0.253E+01     0.334E-04    -0.399E-04     0.519E-04    -0.228E-05
     0.254E+01     0.337E-04    -0.404E-04     0.521E-04    -0.726E-05
     0.255E+01     0.341E-04    -0.408E-04     0.517E-04    -0.123E-04
     0.255E+01     0.345E-04    -0.413E-04     0.509E-04    -0.174E-04
     0.256E+01     0.348E-04    -0.417E-04     0.494E-04    -0.225E-04
     0.257E+01     0.352E-04    -0.421E-04     0.475E-04    -0.276E-04
     0.257E+01     0.356E-04    -0.425E-04     0.449E-04    -0.325E-04
     0.258E+01     0.359E-04    -0.429E-04     0.418E-04    -0.372E-04
     0.259E+01     0.362E-04    -0.434E-04     0.382E-04    -0.416E-04
     0.259E+01     0.366E-04    -0.438E-04     0.340E-04    -0.458E-04
     0.260E+01     0.369E-04    -0.442E-04     0.293E-04    -0.495E-04
     0.260E+01     0.373E-04    -0.446E-04     0.242E-04    -0.529E-04
     0.261E+01     0.376E-04    -0.450E-04     0.187E-04    -0.557E-04
     0.262E+01     0.380E-04    -0.455E-04     0.128E-04    -0.580E-04
     0.262E+01     0.384E-04    -0.459E-04     0.664E-05    -0.596E-04
     0.263E+01     0.388E-04    -0.464E-04     0.212E-06    -0.606E-04
     0.264E+01     0.392E-04    -0.469E-04    -0.639E-05    -0.610E-04
     0.264E+01     0.397E-04    -0.475E-04    -0.131E-04    -0.606E-04
     0.265E+01     0.401E-04    -0.480E-04    -0.198E-04    -0.594E-04
     0.266E+01     0.406E-04    -0.486E-04    -0.265E-04    -0.575E-04
     0.266E+01     0.411E-04    -0.491E-04    -0.330E-04    -0.548E-04
     0.267E+01     0.415E-04    -0.497E-04    -0.393E-04    -0.513E-04
     0.268E+01     0.420E-04    -0.503E-04    -0.453E-04    -0.471E-04
     0.268E+01     0.425E-04    -0.508E-04    -0.509E-04    -0.422E-04
     0.269E+01     0.430E-04    -0.514E-04    -0.560E-04    -0.365E-04
     0.270E+01     0.435E-04    -0.520E-04    -0.605E-04    -0.303E-04
     0.270E+01     0.440E-04    -0.526E-04    -0.643E-04    -0.234E-04
     0.271E+01     0.445E-04    -0.532E-04    -0.673E-04    -0.160E-04
     0.272E+01     0.449E-04    -0.538E-04    -0.696E-04    -0.825E-05
     0.272E+01     0.454E-04    -0.544E-04    -0.709E-04    -0.116E-06
     0.273E+01     0.459E-04    -0.550E-04    -0.712E-04     0.825E-05
     0.274E+01     0.465E-04    -0.556E-04    -0.706E-04     0.167E-04
     0.274E+01     0.470E-04    -0.562E-04    -0.689E-04     0.252E-04
     0.275E+01     0.475E-04    -0.569E-04    -0.662E-04     0.336E-04
     0.276E+01     0.481E-04    -0.575E-04    -0.625E-04     0.417E-04
     0.276E+01     0.487E-04    -0.582E-04    -0.577E-04     0.495E-04
     0.277E+01     0.493E-04    -0.589E-04    -0.519E-04     0.567E-04
     0.278E+01     0.499E-04    -0.597E-04    -0.452E-04     0.633E-04
     0.278E+01     0.505E-04    -0.604E-04    -0.376E-04     0.692E-04
     0.279E+01     0.511E-04    -0.611E-04    -0.293E-04     0.741E-04
     0.279E+01     0.518E-04    -0.619E-04    -0.203E-04     0.781E-04
     0.280E+01     0.524E-04    -0.627E-04    -0.108E-04     0.809E-04
     0.281E+01     0.530E-04    -0.634E-04    -0.828E-06     0.826E-04
     0.281E+01     0.536E-04    -0.641E-04     0.936E-05     0.831E-04
     0.282E+01     0.542E-04    -0.649E-04     0.196E-04     0.822E-04
     0.283E+01     0.548E-04    -0.656E-04     0.299E-04     0.801E-04
     0.283E+01     0.554E-04    -0.663E-04     0.399E-04     0.766E-04
     0.284E+01     0.560E-04    -0.670E-04     0.495E-04     0.719E-04
     0.285E+01     0.566E-04    -0.677E-04     0.586E-04     0.659E-04
     0.285E+01     0.572E-04    -0.684E-04     0.670E-04     0.588E-04
     0.286E+01     0.578E-04    -0.691E-04     0.745E-04     0.505E-04
     0.287E+01     0.584E-04    -0.698E-04     0.810E-04     0.413E-04
     0.287E+01     0.590E-04    -0.705E-04     0.864E-04     0.312E-04
     0.288E+01     0.596E-04    -0.712E-04     0.906E-04     0.204E-04
     0.289E+01     0.602E-04    -0.720E-04     0.934E-04     0.903E-05
     0.289E+01     0.608E-04    -0.727E-04     0.948E-04    -0.272E-05
     0.290E+01     0.615E-04    -0.735E-04     0.948E-04    -0.147E-04
     0.291E+01     0.622E-04    -0.743E-04     0.933E-04    -0.267E-04
     0.291E+01     0.628E-04    -0.752E-04     0.902E-04    -0.385E-04
     0.292E+01     0.635E-04    -0.760E-04     0.857E-04    -0.499E-04
     0.293E+01     0.642E-04    -0.768E-04     0.797E-04    -0.608E-04
     0.293E+01     0.650E-04    -0.777E-04     0.723E-04    -0.710E-04
     0.294E+01     0.657E-04    -0.786E-04     0.636E-04    -0.803E-04
     0.295E+01     0.664E-04    -0.794E-04     0.537E-04    -0.885E-04
     0.295E+01     0.672E-04    -0.803E-04     0.428E-04    -0.955E-04
     0.296E+01     0.679E-04    -0.812E-04     0.310E-04    -0.101E-03
     0.296E+01     0.686E-04    -0.821E-04     0.185E-04    -0.105E-03
     0.297E+01     0.694E-04    -0.829E-04     0.538E-05    -0.108E-03
     0.298E+01     0.701E-04    -0.838E-04    -0.803E-05    -0.109E-03
     0.298E+01     0.708E-04    -0.847E-04    -0.216E-04    -0.108E-03
     0.299E+01     0.716E-04    -0.856E-04    -0.350E-04    -0.106E-03
     0.300E+01     0.723E-04    -0.865E-04    -0.482E-04    -0.102E-03
     0.300E+01     0.731E-04    -0.874E-04    -0.609E-04    -0.963E-04
     0.301E+01     0.738E-04    -0.883E-04    -0.729E-04    -0.891E-04
     0.302E+01     0.746E-04    -0.892E-04    -0.840E-04    -0.804E-04
     0.302E+01     0.753E-04    -0.901E-04    -0.940E-04    -0.704E-04
     0.303E+01     0.761E-04    -0.910E-04    -0.103E-03    -0.591E-04
     0.304E+01     0.768E-04    -0.919E-04    -0.110E-03    -0.468E-04
     0.304E+01     0.776E-04    -0.928E-04    -0.116E-03    -0.336E-04
     0.305E+01     0.783E-04    -0.937E-04    -0.120E-03    -0.197E-04
     0.306E+01     0.791E-04    -0.946E-04    -0.123E-03    -0.525E-05
     0.306E+01     0.798E-04    -0.954E-04    -0.124E-03     0.944E-05
     0.307E+01     0.806E-04    -0.963E-04    -0.123E-03     0.242E-04
     0.308E+01     0.813E-04    -0.972E-04    -0.121E-03     0.388E-04
     0.308E+01     0.820E-04    -0.980E-04    -0.116E-03     0.531E-04
     0.309E+01     0.827E-04    -0.989E-04    -0.110E-03     0.668E-04
     0.310E+01     0.834E-04    -0.997E-04    -0.103E-03     0.798E-04
     0.310E+01     0.841E-04    -0.101E-03    -0.937E-04     0.919E-04
     0.311E+01     0.848E-04    -0.101E-03    -0.832E-04     0.103E-03
     0.312E+01     0.855E-04    -0.102E-03    -0.716E-04     0.113E-03
     0.312E+01     0.862E-04    -0.103E-03    -0.588E-04     0.121E-03
     0.313E+01     0.869E-04    -0.104E-03    -0.452E-04     0.128E-03
     0.314E+01     0.876E-04    -0.105E-03    -0.308E-04     0.133E-03
     0.314E+01     0.884E-04    -0.106E-03    -0.158E-04     0.137E-03
