 IPDIAG_EXTFLD: external perturbations on the control surface
       lmpert:      61
      mthsurf:     960
 MODES
       m         rebin         imbin        rebout        imbout
     0.118E+01     0.806E-05    -0.120E-04     0.280E-05     0.726E-05
     0.119E+01     0.756E-05    -0.112E-04     0.238E-05     0.604E-05
     0.120E+01     0.697E-05    -0.103E-04     0.208E-05     0.525E-05
     0.120E+01     0.632E-05    -0.938E-05     0.189E-05     0.489E-05
     0.121E+01     0.563E-05    -0.835E-05     0.181E-05     0.497E-05
     0.122E+01     0.492E-05    -0.730E-05     0.183E-05     0.548E-05
     0.122E+01     0.423E-05    -0.627E-05     0.195E-05     0.640E-05
     0.123E+01     0.358E-05    -0.530E-05     0.214E-05     0.769E-05
     0.124E+01     0.299E-05    -0.443E-05     0.239E-05     0.930E-05
     0.124E+01     0.249E-05    -0.369E-05     0.270E-05     0.112E-04
     0.125E+01     0.210E-05    -0.310E-05     0.304E-05     0.133E-04
     0.126E+01     0.182E-05    -0.268E-05     0.341E-05     0.156E-04
     0.126E+01     0.166E-05    -0.245E-05     0.378E-05     0.179E-04
     0.127E+01     0.163E-05    -0.240E-05     0.415E-05     0.203E-04
     0.128E+01     0.173E-05    -0.254E-05     0.450E-05     0.226E-04
     0.128E+01     0.194E-05    -0.286E-05     0.483E-05     0.249E-04
     0.129E+01     0.226E-05    -0.333E-05     0.512E-05     0.269E-04
     0.130E+01     0.267E-05    -0.394E-05     0.536E-05     0.287E-04
     0.130E+01     0.315E-05    -0.465E-05     0.555E-05     0.302E-04
     0.131E+01     0.368E-05    -0.543E-05     0.568E-05     0.315E-04
     0.132E+01     0.423E-05    -0.626E-05     0.576E-05     0.323E-04
     0.132E+01     0.479E-05    -0.708E-05     0.578E-05     0.328E-04
     0.133E+01     0.532E-05    -0.788E-05     0.573E-05     0.330E-04
     0.134E+01     0.581E-05    -0.861E-05     0.564E-05     0.327E-04
     0.134E+01     0.624E-05    -0.925E-05     0.549E-05     0.321E-04
     0.135E+01     0.659E-05    -0.977E-05     0.529E-05     0.312E-04
     0.135E+01     0.684E-05    -0.101E-04     0.505E-05     0.300E-04
     0.136E+01     0.699E-05    -0.104E-04     0.477E-05     0.285E-04
     0.137E+01     0.703E-05    -0.104E-04     0.447E-05     0.268E-04
     0.137E+01     0.696E-05    -0.103E-04     0.414E-05     0.249E-04
     0.138E+01     0.679E-05    -0.101E-04     0.381E-05     0.230E-04
     0.139E+01     0.652E-05    -0.968E-05     0.346E-05     0.209E-04
     0.139E+01     0.617E-05    -0.915E-05     0.312E-05     0.189E-04
     0.140E+01     0.574E-05    -0.852E-05     0.278E-05     0.170E-04
     0.141E+01     0.526E-05    -0.781E-05     0.246E-05     0.151E-04
     0.141E+01     0.475E-05    -0.705E-05     0.216E-05     0.134E-04
     0.142E+01     0.423E-05    -0.627E-05     0.189E-05     0.119E-04
     0.143E+01     0.372E-05    -0.551E-05     0.164E-05     0.106E-04
     0.143E+01     0.323E-05    -0.479E-05     0.142E-05     0.962E-05
     0.144E+01     0.280E-05    -0.414E-05     0.124E-05     0.887E-05
     0.145E+01     0.243E-05    -0.359E-05     0.109E-05     0.840E-05
     0.145E+01     0.213E-05    -0.315E-05     0.971E-06     0.820E-05
     0.146E+01     0.193E-05    -0.285E-05     0.889E-06     0.827E-05
     0.147E+01     0.182E-05    -0.269E-05     0.839E-06     0.858E-05
     0.147E+01     0.181E-05    -0.267E-05     0.820E-06     0.912E-05
     0.148E+01     0.190E-05    -0.280E-05     0.828E-06     0.985E-05
     0.149E+01     0.208E-05    -0.307E-05     0.860E-06     0.107E-04
     0.149E+01     0.235E-05    -0.346E-05     0.913E-06     0.117E-04
     0.150E+01     0.268E-05    -0.396E-05     0.982E-06     0.128E-04
     0.151E+01     0.308E-05    -0.454E-05     0.106E-05     0.139E-04
     0.151E+01     0.351E-05    -0.518E-05     0.115E-05     0.150E-04
     0.152E+01     0.396E-05    -0.586E-05     0.125E-05     0.160E-04
     0.152E+01     0.442E-05    -0.654E-05     0.134E-05     0.169E-04
     0.153E+01     0.486E-05    -0.720E-05     0.144E-05     0.177E-04
     0.154E+01     0.527E-05    -0.781E-05     0.152E-05     0.184E-04
     0.154E+01     0.563E-05    -0.835E-05     0.160E-05     0.189E-04
     0.155E+01     0.593E-05    -0.879E-05     0.166E-05     0.192E-04
     0.156E+01     0.615E-05    -0.912E-05     0.171E-05     0.193E-04
     0.156E+01     0.630E-05    -0.934E-05     0.174E-05     0.192E-04
     0.157E+01     0.635E-05    -0.942E-05     0.175E-05     0.189E-04
     0.158E+01     0.632E-05    -0.938E-05     0.175E-05     0.184E-04
     0.158E+01     0.620E-05    -0.920E-05     0.173E-05     0.177E-04
     0.159E+01     0.601E-05    -0.892E-05     0.170E-05     0.169E-04
     0.160E+01     0.574E-05    -0.852E-05     0.165E-05     0.160E-04
     0.160E+01     0.542E-05    -0.805E-05     0.158E-05     0.150E-04
     0.161E+01     0.506E-05    -0.750E-05     0.151E-05     0.139E-04
     0.162E+01     0.467E-05    -0.692E-05     0.142E-05     0.128E-04
     0.162E+01     0.426E-05    -0.632E-05     0.133E-05     0.118E-04
     0.163E+01     0.386E-05    -0.573E-05     0.123E-05     0.107E-04
     0.164E+01     0.349E-05    -0.517E-05     0.113E-05     0.976E-05
     0.164E+01     0.315E-05    -0.467E-05     0.103E-05     0.890E-05
     0.165E+01     0.287E-05    -0.424E-05     0.936E-06     0.816E-05
     0.166E+01     0.265E-05    -0.391E-05     0.848E-06     0.755E-05
     0.166E+01     0.249E-05    -0.369E-05     0.769E-06     0.709E-05
     0.167E+01     0.242E-05    -0.357E-05     0.701E-06     0.678E-05
     0.168E+01     0.243E-05    -0.358E-05     0.646E-06     0.663E-05
     0.168E+01     0.251E-05    -0.371E-05     0.606E-06     0.663E-05
     0.169E+01     0.268E-05    -0.395E-05     0.581E-06     0.677E-05
     0.170E+01     0.291E-05    -0.429E-05     0.571E-06     0.703E-05
     0.170E+01     0.320E-05    -0.472E-05     0.577E-06     0.741E-05
     0.171E+01     0.353E-05    -0.522E-05     0.599E-06     0.787E-05
     0.171E+01     0.391E-05    -0.577E-05     0.635E-06     0.840E-05
     0.172E+01     0.430E-05    -0.635E-05     0.685E-06     0.897E-05
     0.173E+01     0.469E-05    -0.694E-05     0.746E-06     0.955E-05
     0.173E+01     0.507E-05    -0.751E-05     0.816E-06     0.101E-04
     0.174E+01     0.543E-05    -0.804E-05     0.894E-06     0.107E-04
     0.175E+01     0.575E-05    -0.851E-05     0.977E-06     0.111E-04
     0.175E+01     0.601E-05    -0.891E-05     0.106E-05     0.115E-04
     0.176E+01     0.622E-05    -0.922E-05     0.115E-05     0.119E-04
     0.177E+01     0.636E-05    -0.942E-05     0.123E-05     0.121E-04
     0.177E+01     0.642E-05    -0.953E-05     0.131E-05     0.122E-04
     0.178E+01     0.642E-05    -0.952E-05     0.138E-05     0.122E-04
     0.179E+01     0.634E-05    -0.941E-05     0.144E-05     0.120E-04
     0.179E+01     0.620E-05    -0.920E-05     0.149E-05     0.118E-04
     0.180E+01     0.600E-05    -0.890E-05     0.152E-05     0.115E-04
     0.181E+01     0.575E-05    -0.854E-05     0.155E-05     0.110E-04
     0.181E+01     0.547E-05    -0.811E-05     0.156E-05     0.106E-04
     0.182E+01     0.516E-05    -0.766E-05     0.156E-05     0.100E-04
     0.183E+01     0.484E-05    -0.718E-05     0.155E-05     0.943E-05
     0.183E+01     0.453E-05    -0.671E-05     0.153E-05     0.884E-05
     0.184E+01     0.423E-05    -0.627E-05     0.149E-05     0.825E-05
     0.185E+01     0.397E-05    -0.588E-05     0.145E-05     0.769E-05
     0.185E+01     0.375E-05    -0.555E-05     0.141E-05     0.716E-05
     0.186E+01     0.358E-05    -0.529E-05     0.136E-05     0.670E-05
     0.187E+01     0.347E-05    -0.513E-05     0.131E-05     0.631E-05
     0.187E+01     0.342E-05    -0.506E-05     0.127E-05     0.599E-05
     0.188E+01     0.345E-05    -0.509E-05     0.123E-05     0.577E-05
     0.188E+01     0.354E-05    -0.522E-05     0.119E-05     0.564E-05
     0.189E+01     0.369E-05    -0.545E-05     0.117E-05     0.560E-05
     0.190E+01     0.390E-05    -0.577E-05     0.115E-05     0.565E-05
     0.190E+01     0.417E-05    -0.616E-05     0.115E-05     0.578E-05
     0.191E+01     0.447E-05    -0.661E-05     0.116E-05     0.599E-05
     0.192E+01     0.481E-05    -0.711E-05     0.118E-05     0.625E-05
     0.192E+01     0.516E-05    -0.763E-05     0.122E-05     0.657E-05
     0.193E+01     0.552E-05    -0.816E-05     0.128E-05     0.692E-05
     0.194E+01     0.586E-05    -0.868E-05     0.134E-05     0.729E-05
     0.194E+01     0.619E-05    -0.917E-05     0.142E-05     0.766E-05
     0.195E+01     0.648E-05    -0.960E-05     0.150E-05     0.802E-05
     0.196E+01     0.673E-05    -0.998E-05     0.160E-05     0.834E-05
     0.196E+01     0.693E-05    -0.103E-04     0.170E-05     0.863E-05
     0.197E+01     0.707E-05    -0.105E-04     0.180E-05     0.886E-05
     0.198E+01     0.715E-05    -0.106E-04     0.191E-05     0.904E-05
     0.198E+01     0.717E-05    -0.106E-04     0.201E-05     0.914E-05
     0.199E+01     0.713E-05    -0.106E-04     0.211E-05     0.917E-05
     0.200E+01     0.703E-05    -0.104E-04     0.220E-05     0.914E-05
     0.200E+01     0.688E-05    -0.102E-04     0.228E-05     0.903E-05
     0.201E+01     0.669E-05    -0.992E-05     0.235E-05     0.886E-05
     0.202E+01     0.647E-05    -0.959E-05     0.241E-05     0.863E-05
     0.202E+01     0.622E-05    -0.923E-05     0.246E-05     0.835E-05
     0.203E+01     0.597E-05    -0.885E-05     0.250E-05     0.804E-05
     0.204E+01     0.572E-05    -0.847E-05     0.253E-05     0.770E-05
     0.204E+01     0.548E-05    -0.812E-05     0.254E-05     0.735E-05
     0.205E+01     0.527E-05    -0.781E-05     0.254E-05     0.700E-05
     0.206E+01     0.510E-05    -0.755E-05     0.254E-05     0.666E-05
     0.206E+01     0.497E-05    -0.736E-05     0.253E-05     0.635E-05
     0.207E+01     0.490E-05    -0.725E-05     0.251E-05     0.607E-05
     0.207E+01     0.488E-05    -0.722E-05     0.250E-05     0.585E-05
     0.208E+01     0.492E-05    -0.728E-05     0.248E-05     0.567E-05
     0.209E+01     0.502E-05    -0.743E-05     0.247E-05     0.555E-05
     0.209E+01     0.518E-05    -0.766E-05     0.246E-05     0.550E-05
     0.210E+01     0.539E-05    -0.797E-05     0.247E-05     0.550E-05
     0.211E+01     0.564E-05    -0.834E-05     0.248E-05     0.556E-05
     0.211E+01     0.593E-05    -0.877E-05     0.250E-05     0.568E-05
     0.212E+01     0.625E-05    -0.924E-05     0.254E-05     0.585E-05
     0.213E+01     0.658E-05    -0.974E-05     0.260E-05     0.606E-05
     0.213E+01     0.692E-05    -0.102E-04     0.267E-05     0.630E-05
     0.214E+01     0.725E-05    -0.107E-04     0.275E-05     0.656E-05
     0.215E+01     0.756E-05    -0.112E-04     0.285E-05     0.684E-05
     0.215E+01     0.785E-05    -0.116E-04     0.296E-05     0.711E-05
     0.216E+01     0.809E-05    -0.120E-04     0.309E-05     0.737E-05
     0.217E+01     0.829E-05    -0.123E-04     0.322E-05     0.761E-05
     0.217E+01     0.845E-05    -0.125E-04     0.336E-05     0.782E-05
     0.218E+01     0.854E-05    -0.127E-04     0.351E-05     0.799E-05
     0.219E+01     0.859E-05    -0.127E-04     0.366E-05     0.812E-05
     0.219E+01     0.858E-05    -0.127E-04     0.381E-05     0.820E-05
     0.220E+01     0.852E-05    -0.126E-04     0.396E-05     0.823E-05
     0.221E+01     0.841E-05    -0.125E-04     0.410E-05     0.821E-05
     0.221E+01     0.827E-05    -0.123E-04     0.423E-05     0.814E-05
     0.222E+01     0.810E-05    -0.120E-04     0.436E-05     0.802E-05
     0.223E+01     0.791E-05    -0.117E-04     0.448E-05     0.787E-05
     0.223E+01     0.771E-05    -0.114E-04     0.458E-05     0.768E-05
     0.224E+01     0.751E-05    -0.111E-04     0.467E-05     0.746E-05
     0.224E+01     0.732E-05    -0.108E-04     0.475E-05     0.723E-05
     0.225E+01     0.716E-05    -0.106E-04     0.483E-05     0.699E-05
     0.226E+01     0.703E-05    -0.104E-04     0.489E-05     0.676E-05
     0.226E+01     0.694E-05    -0.103E-04     0.494E-05     0.653E-05
     0.227E+01     0.690E-05    -0.102E-04     0.499E-05     0.633E-05
     0.228E+01     0.690E-05    -0.102E-04     0.503E-05     0.615E-05
     0.228E+01     0.696E-05    -0.103E-04     0.508E-05     0.601E-05
     0.229E+01     0.708E-05    -0.105E-04     0.512E-05     0.590E-05
     0.230E+01     0.724E-05    -0.107E-04     0.517E-05     0.584E-05
     0.230E+01     0.745E-05    -0.110E-04     0.523E-05     0.582E-05
     0.231E+01     0.770E-05    -0.114E-04     0.530E-05     0.585E-05
     0.232E+01     0.799E-05    -0.118E-04     0.538E-05     0.591E-05
     0.232E+01     0.830E-05    -0.123E-04     0.548E-05     0.601E-05
     0.233E+01     0.862E-05    -0.128E-04     0.559E-05     0.615E-05
     0.234E+01     0.895E-05    -0.133E-04     0.572E-05     0.631E-05
     0.234E+01     0.928E-05    -0.137E-04     0.587E-05     0.649E-05
     0.235E+01     0.958E-05    -0.142E-04     0.603E-05     0.668E-05
     0.236E+01     0.987E-05    -0.146E-04     0.622E-05     0.687E-05
     0.236E+01     0.101E-04    -0.150E-04     0.641E-05     0.706E-05
     0.237E+01     0.103E-04    -0.153E-04     0.663E-05     0.723E-05
     0.238E+01     0.105E-04    -0.155E-04     0.685E-05     0.738E-05
     0.238E+01     0.106E-04    -0.157E-04     0.708E-05     0.751E-05
     0.239E+01     0.107E-04    -0.158E-04     0.733E-05     0.760E-05
     0.240E+01     0.107E-04    -0.158E-04     0.757E-05     0.765E-05
     0.240E+01     0.107E-04    -0.158E-04     0.782E-05     0.766E-05
     0.241E+01     0.106E-04    -0.157E-04     0.806E-05     0.763E-05
     0.242E+01     0.105E-04    -0.156E-04     0.831E-05     0.756E-05
     0.242E+01     0.104E-04    -0.154E-04     0.854E-05     0.745E-05
     0.243E+01     0.102E-04    -0.151E-04     0.877E-05     0.730E-05
     0.243E+01     0.101E-04    -0.149E-04     0.899E-05     0.712E-05
     0.244E+01     0.990E-05    -0.147E-04     0.920E-05     0.691E-05
     0.245E+01     0.975E-05    -0.145E-04     0.940E-05     0.669E-05
     0.245E+01     0.963E-05    -0.143E-04     0.958E-05     0.645E-05
     0.246E+01     0.953E-05    -0.141E-04     0.976E-05     0.620E-05
     0.247E+01     0.947E-05    -0.140E-04     0.993E-05     0.596E-05
     0.247E+01     0.945E-05    -0.140E-04     0.101E-04     0.572E-05
     0.248E+01     0.948E-05    -0.140E-04     0.102E-04     0.549E-05
     0.249E+01     0.955E-05    -0.141E-04     0.104E-04     0.529E-05
     0.249E+01     0.968E-05    -0.143E-04     0.106E-04     0.510E-05
     0.250E+01     0.985E-05    -0.146E-04     0.107E-04     0.495E-05
     0.251E+01     0.101E-04    -0.149E-04     0.109E-04     0.482E-05
     0.251E+01     0.103E-04    -0.152E-04     0.111E-04     0.472E-05
     0.252E+01     0.106E-04    -0.157E-04     0.112E-04     0.465E-05
     0.253E+01     0.109E-04    -0.161E-04     0.114E-04     0.460E-05
     0.253E+01     0.112E-04    -0.166E-04     0.117E-04     0.457E-05
     0.254E+01     0.115E-04    -0.171E-04     0.119E-04     0.456E-05
     0.255E+01     0.118E-04    -0.175E-04     0.122E-04     0.456E-05
     0.255E+01     0.121E-04    -0.180E-04     0.124E-04     0.457E-05
     0.256E+01     0.124E-04    -0.184E-04     0.127E-04     0.457E-05
     0.257E+01     0.127E-04    -0.187E-04     0.130E-04     0.456E-05
     0.257E+01     0.129E-04    -0.190E-04     0.133E-04     0.454E-05
     0.258E+01     0.130E-04    -0.193E-04     0.137E-04     0.450E-05
     0.259E+01     0.131E-04    -0.195E-04     0.140E-04     0.442E-05
     0.259E+01     0.132E-04    -0.196E-04     0.144E-04     0.432E-05
     0.260E+01     0.132E-04    -0.196E-04     0.147E-04     0.418E-05
     0.260E+01     0.132E-04    -0.196E-04     0.151E-04     0.399E-05
     0.261E+01     0.132E-04    -0.195E-04     0.155E-04     0.377E-05
     0.262E+01     0.131E-04    -0.194E-04     0.158E-04     0.350E-05
     0.262E+01     0.130E-04    -0.192E-04     0.161E-04     0.319E-05
     0.263E+01     0.128E-04    -0.190E-04     0.165E-04     0.284E-05
     0.264E+01     0.127E-04    -0.188E-04     0.168E-04     0.246E-05
     0.264E+01     0.126E-04    -0.186E-04     0.171E-04     0.204E-05
     0.265E+01     0.124E-04    -0.184E-04     0.174E-04     0.159E-05
     0.266E+01     0.123E-04    -0.182E-04     0.176E-04     0.112E-05
     0.266E+01     0.122E-04    -0.181E-04     0.179E-04     0.638E-06
     0.267E+01     0.122E-04    -0.180E-04     0.181E-04     0.142E-06
     0.268E+01     0.121E-04    -0.180E-04     0.183E-04    -0.359E-06
     0.268E+01     0.121E-04    -0.180E-04     0.185E-04    -0.861E-06
     0.269E+01     0.122E-04    -0.181E-04     0.187E-04    -0.136E-05
     0.270E+01     0.123E-04    -0.182E-04     0.189E-04    -0.184E-05
     0.270E+01     0.125E-04    -0.184E-04     0.190E-04    -0.232E-05
     0.271E+01     0.126E-04    -0.187E-04     0.192E-04    -0.278E-05
     0.272E+01     0.129E-04    -0.190E-04     0.193E-04    -0.322E-05
     0.272E+01     0.131E-04    -0.194E-04     0.195E-04    -0.365E-05
     0.273E+01     0.134E-04    -0.198E-04     0.196E-04    -0.406E-05
     0.274E+01     0.137E-04    -0.202E-04     0.198E-04    -0.447E-05
     0.274E+01     0.139E-04    -0.206E-04     0.199E-04    -0.486E-05
     0.275E+01     0.142E-04    -0.210E-04     0.201E-04    -0.524E-05
     0.276E+01     0.145E-04    -0.214E-04     0.202E-04    -0.562E-05
     0.276E+01     0.147E-04    -0.218E-04     0.204E-04    -0.601E-05
     0.277E+01     0.149E-04    -0.221E-04     0.205E-04    -0.640E-05
     0.278E+01     0.151E-04    -0.223E-04     0.207E-04    -0.681E-05
     0.278E+01     0.152E-04    -0.225E-04     0.208E-04    -0.723E-05
     0.279E+01     0.153E-04    -0.226E-04     0.210E-04    -0.767E-05
     0.279E+01     0.153E-04    -0.227E-04     0.211E-04    -0.814E-05
     0.280E+01     0.153E-04    -0.227E-04     0.212E-04    -0.863E-05
     0.281E+01     0.153E-04    -0.226E-04     0.213E-04    -0.916E-05
     0.281E+01     0.152E-04    -0.225E-04     0.214E-04    -0.971E-05
     0.282E+01     0.150E-04    -0.223E-04     0.215E-04    -0.103E-04
     0.283E+01     0.149E-04    -0.221E-04     0.215E-04    -0.109E-04
     0.283E+01     0.147E-04    -0.218E-04     0.215E-04    -0.115E-04
     0.284E+01     0.145E-04    -0.215E-04     0.215E-04    -0.122E-04
     0.285E+01     0.144E-04    -0.213E-04     0.214E-04    -0.128E-04
     0.285E+01     0.142E-04    -0.210E-04     0.213E-04    -0.135E-04
     0.286E+01     0.140E-04    -0.208E-04     0.211E-04    -0.142E-04
     0.287E+01     0.139E-04    -0.206E-04     0.209E-04    -0.149E-04
     0.287E+01     0.138E-04    -0.204E-04     0.206E-04    -0.156E-04
     0.288E+01     0.137E-04    -0.203E-04     0.204E-04    -0.162E-04
     0.289E+01     0.137E-04    -0.202E-04     0.200E-04    -0.169E-04
     0.289E+01     0.137E-04    -0.202E-04     0.197E-04    -0.175E-04
     0.290E+01     0.137E-04    -0.203E-04     0.193E-04    -0.181E-04
     0.291E+01     0.138E-04    -0.204E-04     0.189E-04    -0.186E-04
     0.291E+01     0.139E-04    -0.206E-04     0.185E-04    -0.191E-04
     0.292E+01     0.141E-04    -0.208E-04     0.180E-04    -0.196E-04
     0.293E+01     0.142E-04    -0.211E-04     0.175E-04    -0.200E-04
     0.293E+01     0.144E-04    -0.214E-04     0.171E-04    -0.204E-04
     0.294E+01     0.146E-04    -0.217E-04     0.166E-04    -0.207E-04
     0.295E+01     0.148E-04    -0.220E-04     0.161E-04    -0.210E-04
     0.295E+01     0.150E-04    -0.223E-04     0.156E-04    -0.212E-04
     0.296E+01     0.152E-04    -0.225E-04     0.151E-04    -0.215E-04
     0.296E+01     0.154E-04    -0.228E-04     0.146E-04    -0.216E-04
     0.297E+01     0.155E-04    -0.230E-04     0.141E-04    -0.218E-04
     0.298E+01     0.156E-04    -0.231E-04     0.137E-04    -0.219E-04
     0.298E+01     0.156E-04    -0.232E-04     0.132E-04    -0.220E-04
     0.299E+01     0.157E-04    -0.232E-04     0.128E-04    -0.221E-04
     0.300E+01     0.156E-04    -0.231E-04     0.123E-04    -0.222E-04
     0.300E+01     0.155E-04    -0.230E-04     0.119E-04    -0.223E-04
     0.301E+01     0.154E-04    -0.228E-04     0.114E-04    -0.224E-04
     0.302E+01     0.152E-04    -0.226E-04     0.110E-04    -0.224E-04
     0.302E+01     0.150E-04    -0.223E-04     0.105E-04    -0.225E-04
     0.303E+01     0.148E-04    -0.220E-04     0.100E-04    -0.226E-04
     0.304E+01     0.146E-04    -0.216E-04     0.956E-05    -0.226E-04
     0.304E+01     0.143E-04    -0.212E-04     0.907E-05    -0.227E-04
     0.305E+01     0.141E-04    -0.208E-04     0.857E-05    -0.227E-04
     0.306E+01     0.138E-04    -0.205E-04     0.806E-05    -0.227E-04
     0.306E+01     0.136E-04    -0.201E-04     0.754E-05    -0.228E-04
     0.307E+01     0.134E-04    -0.198E-04     0.700E-05    -0.228E-04
     0.308E+01     0.132E-04    -0.195E-04     0.645E-05    -0.227E-04
     0.308E+01     0.130E-04    -0.193E-04     0.589E-05    -0.227E-04
     0.309E+01     0.129E-04    -0.191E-04     0.533E-05    -0.226E-04
     0.310E+01     0.128E-04    -0.190E-04     0.475E-05    -0.225E-04
     0.310E+01     0.128E-04    -0.190E-04     0.418E-05    -0.224E-04
     0.311E+01     0.128E-04    -0.190E-04     0.361E-05    -0.222E-04
     0.312E+01     0.128E-04    -0.190E-04     0.305E-05    -0.219E-04
     0.312E+01     0.129E-04    -0.191E-04     0.250E-05    -0.217E-04
     0.313E+01     0.130E-04    -0.192E-04     0.197E-05    -0.214E-04
     0.314E+01     0.131E-04    -0.194E-04     0.146E-05    -0.210E-04
     0.314E+01     0.132E-04    -0.196E-04     0.974E-06    -0.206E-04
