 IPDIAG_EXTFLD: external perturbations on the control surface
       lmpert:      61
      mthsurf:     960
 MODES
       m         rebin         imbin        rebout        imbout
    -0.118E+01    -0.467E-04    -0.434E-04     0.225E-04     0.265E-03
    -0.117E+01    -0.478E-04    -0.447E-04     0.367E-04     0.253E-03
    -0.117E+01    -0.493E-04    -0.493E-04     0.534E-04     0.240E-03
    -0.116E+01    -0.510E-04    -0.570E-04     0.725E-04     0.223E-03
    -0.115E+01    -0.530E-04    -0.675E-04     0.934E-04     0.205E-03
    -0.115E+01    -0.553E-04    -0.802E-04     0.116E-03     0.185E-03
    -0.114E+01    -0.578E-04    -0.948E-04     0.139E-03     0.164E-03
    -0.113E+01    -0.606E-04    -0.111E-03     0.163E-03     0.143E-03
    -0.113E+01    -0.637E-04    -0.127E-03     0.186E-03     0.121E-03
    -0.112E+01    -0.669E-04    -0.143E-03     0.209E-03     0.101E-03
    -0.111E+01    -0.702E-04    -0.158E-03     0.231E-03     0.811E-04
    -0.111E+01    -0.736E-04    -0.171E-03     0.251E-03     0.632E-04
    -0.110E+01    -0.770E-04    -0.183E-03     0.268E-03     0.473E-04
    -0.109E+01    -0.803E-04    -0.191E-03     0.283E-03     0.340E-04
    -0.109E+01    -0.835E-04    -0.197E-03     0.296E-03     0.233E-04
    -0.108E+01    -0.864E-04    -0.199E-03     0.305E-03     0.157E-04
    -0.107E+01    -0.892E-04    -0.197E-03     0.310E-03     0.111E-04
    -0.107E+01    -0.916E-04    -0.191E-03     0.312E-03     0.968E-05
    -0.106E+01    -0.937E-04    -0.182E-03     0.311E-03     0.114E-04
    -0.105E+01    -0.955E-04    -0.170E-03     0.306E-03     0.160E-04
    -0.105E+01    -0.969E-04    -0.154E-03     0.298E-03     0.234E-04
    -0.104E+01    -0.980E-04    -0.136E-03     0.287E-03     0.334E-04
    -0.103E+01    -0.988E-04    -0.116E-03     0.273E-03     0.454E-04
    -0.103E+01    -0.994E-04    -0.951E-04     0.257E-03     0.592E-04
    -0.102E+01    -0.997E-04    -0.736E-04     0.239E-03     0.743E-04
    -0.101E+01    -0.998E-04    -0.526E-04     0.219E-03     0.902E-04
    -0.101E+01    -0.998E-04    -0.327E-04     0.198E-03     0.106E-03
    -0.100E+01    -0.998E-04    -0.148E-04     0.177E-03     0.123E-03
    -0.995E+00    -0.999E-04     0.624E-06     0.156E-03     0.138E-03
    -0.988E+00    -0.100E-03     0.129E-04     0.135E-03     0.152E-03
    -0.982E+00    -0.100E-03     0.215E-04     0.116E-03     0.165E-03
    -0.975E+00    -0.101E-03     0.261E-04     0.987E-04     0.176E-03
    -0.969E+00    -0.102E-03     0.267E-04     0.836E-04     0.185E-03
    -0.962E+00    -0.103E-03     0.231E-04     0.714E-04     0.191E-03
    -0.956E+00    -0.105E-03     0.156E-04     0.623E-04     0.195E-03
    -0.949E+00    -0.107E-03     0.436E-05     0.568E-04     0.196E-03
    -0.942E+00    -0.110E-03    -0.100E-04     0.553E-04     0.194E-03
    -0.936E+00    -0.113E-03    -0.270E-04     0.580E-04     0.189E-03
    -0.929E+00    -0.116E-03    -0.459E-04     0.651E-04     0.181E-03
    -0.923E+00    -0.119E-03    -0.659E-04     0.768E-04     0.171E-03
    -0.916E+00    -0.123E-03    -0.861E-04     0.932E-04     0.158E-03
    -0.910E+00    -0.127E-03    -0.106E-03     0.114E-03     0.142E-03
    -0.903E+00    -0.131E-03    -0.124E-03     0.140E-03     0.125E-03
    -0.897E+00    -0.135E-03    -0.139E-03     0.170E-03     0.106E-03
    -0.890E+00    -0.139E-03    -0.152E-03     0.205E-03     0.845E-04
    -0.884E+00    -0.143E-03    -0.161E-03     0.243E-03     0.623E-04
    -0.877E+00    -0.146E-03    -0.166E-03     0.286E-03     0.391E-04
    -0.870E+00    -0.149E-03    -0.166E-03     0.332E-03     0.153E-04
    -0.864E+00    -0.152E-03    -0.161E-03     0.382E-03    -0.884E-05
    -0.857E+00    -0.154E-03    -0.152E-03     0.434E-03    -0.331E-04
    -0.851E+00    -0.156E-03    -0.139E-03     0.489E-03    -0.571E-04
    -0.844E+00    -0.157E-03    -0.121E-03     0.546E-03    -0.807E-04
    -0.838E+00    -0.158E-03    -0.998E-04     0.604E-03    -0.104E-03
    -0.831E+00    -0.158E-03    -0.760E-04     0.664E-03    -0.126E-03
    -0.825E+00    -0.158E-03    -0.502E-04     0.724E-03    -0.147E-03
    -0.818E+00    -0.158E-03    -0.234E-04     0.785E-03    -0.166E-03
    -0.812E+00    -0.157E-03     0.346E-05     0.845E-03    -0.185E-03
    -0.805E+00    -0.156E-03     0.293E-04     0.904E-03    -0.202E-03
    -0.798E+00    -0.155E-03     0.531E-04     0.963E-03    -0.218E-03
    -0.792E+00    -0.154E-03     0.741E-04     0.102E-02    -0.232E-03
    -0.785E+00    -0.154E-03     0.913E-04     0.107E-02    -0.244E-03
    -0.779E+00    -0.153E-03     0.104E-03     0.113E-02    -0.255E-03
    -0.772E+00    -0.153E-03     0.112E-03     0.117E-02    -0.264E-03
    -0.766E+00    -0.154E-03     0.114E-03     0.122E-02    -0.271E-03
    -0.759E+00    -0.155E-03     0.111E-03     0.126E-02    -0.276E-03
    -0.753E+00    -0.156E-03     0.103E-03     0.130E-02    -0.280E-03
    -0.746E+00    -0.159E-03     0.896E-04     0.133E-02    -0.281E-03
    -0.740E+00    -0.162E-03     0.715E-04     0.136E-02    -0.281E-03
    -0.733E+00    -0.165E-03     0.495E-04     0.139E-02    -0.279E-03
    -0.726E+00    -0.169E-03     0.245E-04     0.141E-02    -0.275E-03
    -0.720E+00    -0.174E-03    -0.270E-05     0.142E-02    -0.269E-03
    -0.713E+00    -0.179E-03    -0.308E-04     0.143E-02    -0.260E-03
    -0.707E+00    -0.184E-03    -0.588E-04     0.144E-02    -0.250E-03
    -0.700E+00    -0.189E-03    -0.853E-04     0.144E-02    -0.238E-03
    -0.694E+00    -0.194E-03    -0.109E-03     0.143E-02    -0.223E-03
    -0.687E+00    -0.199E-03    -0.130E-03     0.143E-02    -0.207E-03
    -0.681E+00    -0.204E-03    -0.146E-03     0.141E-02    -0.188E-03
    -0.674E+00    -0.208E-03    -0.156E-03     0.140E-02    -0.168E-03
    -0.668E+00    -0.212E-03    -0.161E-03     0.137E-02    -0.145E-03
    -0.661E+00    -0.214E-03    -0.159E-03     0.135E-02    -0.121E-03
    -0.654E+00    -0.216E-03    -0.150E-03     0.132E-02    -0.954E-04
    -0.648E+00    -0.217E-03    -0.135E-03     0.129E-02    -0.679E-04
    -0.641E+00    -0.217E-03    -0.115E-03     0.126E-02    -0.388E-04
    -0.635E+00    -0.217E-03    -0.881E-04     0.123E-02    -0.833E-05
    -0.628E+00    -0.215E-03    -0.570E-04     0.120E-02     0.234E-04
    -0.622E+00    -0.212E-03    -0.222E-04     0.116E-02     0.563E-04
    -0.615E+00    -0.209E-03     0.150E-04     0.113E-02     0.901E-04
    -0.609E+00    -0.205E-03     0.534E-04     0.110E-02     0.125E-03
    -0.602E+00    -0.200E-03     0.916E-04     0.106E-02     0.160E-03
    -0.596E+00    -0.196E-03     0.128E-03     0.103E-02     0.197E-03
    -0.589E+00    -0.191E-03     0.162E-03     0.101E-02     0.233E-03
    -0.583E+00    -0.186E-03     0.191E-03     0.979E-03     0.271E-03
    -0.576E+00    -0.182E-03     0.216E-03     0.956E-03     0.309E-03
    -0.569E+00    -0.178E-03     0.234E-03     0.936E-03     0.347E-03
    -0.563E+00    -0.175E-03     0.245E-03     0.920E-03     0.386E-03
    -0.556E+00    -0.173E-03     0.249E-03     0.907E-03     0.425E-03
    -0.550E+00    -0.172E-03     0.246E-03     0.898E-03     0.465E-03
    -0.543E+00    -0.171E-03     0.236E-03     0.894E-03     0.506E-03
    -0.537E+00    -0.172E-03     0.219E-03     0.893E-03     0.547E-03
    -0.530E+00    -0.173E-03     0.197E-03     0.897E-03     0.590E-03
    -0.524E+00    -0.175E-03     0.170E-03     0.905E-03     0.633E-03
    -0.517E+00    -0.178E-03     0.140E-03     0.917E-03     0.677E-03
    -0.511E+00    -0.181E-03     0.109E-03     0.934E-03     0.723E-03
    -0.504E+00    -0.185E-03     0.784E-04     0.954E-03     0.770E-03
    -0.497E+00    -0.188E-03     0.499E-04     0.978E-03     0.819E-03
    -0.491E+00    -0.190E-03     0.255E-04     0.101E-02     0.869E-03
    -0.484E+00    -0.192E-03     0.709E-05     0.104E-02     0.920E-03
    -0.478E+00    -0.192E-03    -0.357E-05     0.107E-02     0.974E-03
    -0.471E+00    -0.191E-03    -0.495E-05     0.111E-02     0.103E-02
    -0.465E+00    -0.187E-03     0.428E-05     0.115E-02     0.109E-02
    -0.458E+00    -0.182E-03     0.251E-04     0.119E-02     0.114E-02
    -0.452E+00    -0.173E-03     0.582E-04     0.123E-02     0.120E-02
    -0.445E+00    -0.162E-03     0.104E-03     0.128E-02     0.126E-02
    -0.439E+00    -0.147E-03     0.162E-03     0.132E-02     0.133E-02
    -0.432E+00    -0.130E-03     0.231E-03     0.137E-02     0.139E-02
    -0.425E+00    -0.109E-03     0.312E-03     0.142E-02     0.145E-02
    -0.419E+00    -0.852E-04     0.402E-03     0.147E-02     0.152E-02
    -0.412E+00    -0.586E-04     0.500E-03     0.151E-02     0.158E-02
    -0.406E+00    -0.296E-04     0.603E-03     0.156E-02     0.165E-02
    -0.399E+00     0.137E-05     0.709E-03     0.161E-02     0.171E-02
    -0.393E+00     0.338E-04     0.816E-03     0.165E-02     0.177E-02
    -0.386E+00     0.672E-04     0.922E-03     0.170E-02     0.184E-02
    -0.380E+00     0.101E-03     0.102E-02     0.174E-02     0.189E-02
    -0.373E+00     0.134E-03     0.112E-02     0.178E-02     0.195E-02
    -0.367E+00     0.165E-03     0.120E-02     0.182E-02     0.201E-02
    -0.360E+00     0.194E-03     0.127E-02     0.185E-02     0.206E-02
    -0.353E+00     0.221E-03     0.134E-02     0.188E-02     0.211E-02
    -0.347E+00     0.243E-03     0.138E-02     0.191E-02     0.215E-02
    -0.340E+00     0.261E-03     0.141E-02     0.194E-02     0.219E-02
    -0.334E+00     0.273E-03     0.143E-02     0.196E-02     0.223E-02
    -0.327E+00     0.280E-03     0.143E-02     0.198E-02     0.226E-02
    -0.321E+00     0.280E-03     0.142E-02     0.200E-02     0.229E-02
    -0.314E+00     0.273E-03     0.139E-02     0.201E-02     0.232E-02
    -0.308E+00     0.260E-03     0.135E-02     0.202E-02     0.233E-02
    -0.301E+00     0.240E-03     0.131E-02     0.202E-02     0.235E-02
    -0.295E+00     0.213E-03     0.125E-02     0.202E-02     0.235E-02
    -0.288E+00     0.179E-03     0.120E-02     0.201E-02     0.235E-02
    -0.281E+00     0.140E-03     0.114E-02     0.200E-02     0.235E-02
    -0.275E+00     0.958E-04     0.109E-02     0.199E-02     0.234E-02
    -0.268E+00     0.469E-04     0.105E-02     0.197E-02     0.232E-02
    -0.262E+00    -0.522E-05     0.102E-02     0.195E-02     0.230E-02
    -0.255E+00    -0.596E-04     0.999E-03     0.192E-02     0.227E-02
    -0.249E+00    -0.115E-03     0.997E-03     0.189E-02     0.224E-02
    -0.242E+00    -0.170E-03     0.101E-02     0.186E-02     0.219E-02
    -0.236E+00    -0.223E-03     0.105E-02     0.183E-02     0.215E-02
    -0.229E+00    -0.274E-03     0.111E-02     0.179E-02     0.209E-02
    -0.223E+00    -0.319E-03     0.119E-02     0.175E-02     0.203E-02
    -0.216E+00    -0.360E-03     0.129E-02     0.170E-02     0.196E-02
    -0.209E+00    -0.393E-03     0.141E-02     0.166E-02     0.189E-02
    -0.203E+00    -0.418E-03     0.154E-02     0.161E-02     0.181E-02
    -0.196E+00    -0.434E-03     0.170E-02     0.156E-02     0.173E-02
    -0.190E+00    -0.440E-03     0.186E-02     0.151E-02     0.164E-02
    -0.183E+00    -0.435E-03     0.203E-02     0.146E-02     0.154E-02
    -0.177E+00    -0.420E-03     0.221E-02     0.141E-02     0.144E-02
    -0.170E+00    -0.394E-03     0.238E-02     0.136E-02     0.133E-02
    -0.164E+00    -0.357E-03     0.254E-02     0.131E-02     0.122E-02
    -0.157E+00    -0.310E-03     0.270E-02     0.126E-02     0.110E-02
    -0.151E+00    -0.253E-03     0.283E-02     0.122E-02     0.977E-03
    -0.144E+00    -0.187E-03     0.295E-02     0.117E-02     0.851E-03
    -0.137E+00    -0.113E-03     0.303E-02     0.113E-02     0.722E-03
    -0.131E+00    -0.323E-04     0.308E-02     0.108E-02     0.589E-03
    -0.124E+00     0.537E-04     0.310E-02     0.104E-02     0.454E-03
    -0.118E+00     0.143E-03     0.308E-02     0.100E-02     0.316E-03
    -0.111E+00     0.235E-03     0.301E-02     0.965E-03     0.177E-03
    -0.105E+00     0.327E-03     0.291E-02     0.930E-03     0.375E-04
    -0.982E-01     0.417E-03     0.276E-02     0.897E-03    -0.103E-03
    -0.916E-01     0.505E-03     0.257E-02     0.867E-03    -0.243E-03
    -0.851E-01     0.587E-03     0.235E-02     0.839E-03    -0.382E-03
    -0.785E-01     0.662E-03     0.208E-02     0.814E-03    -0.520E-03
    -0.720E-01     0.729E-03     0.179E-02     0.791E-03    -0.656E-03
    -0.654E-01     0.786E-03     0.147E-02     0.770E-03    -0.790E-03
    -0.589E-01     0.832E-03     0.112E-02     0.751E-03    -0.921E-03
    -0.524E-01     0.867E-03     0.760E-03     0.735E-03    -0.105E-02
    -0.458E-01     0.889E-03     0.390E-03     0.720E-03    -0.117E-02
    -0.393E-01     0.897E-03     0.166E-04     0.708E-03    -0.129E-02
    -0.327E-01     0.892E-03    -0.352E-03     0.698E-03    -0.140E-02
    -0.262E-01     0.873E-03    -0.708E-03     0.689E-03    -0.151E-02
    -0.196E-01     0.841E-03    -0.105E-02     0.682E-03    -0.162E-02
    -0.131E-01     0.796E-03    -0.136E-02     0.676E-03    -0.171E-02
    -0.654E-02     0.738E-03    -0.164E-02     0.672E-03    -0.180E-02
     0.000E+00     0.669E-03    -0.189E-02     0.669E-03    -0.189E-02
     0.654E-02     0.590E-03    -0.209E-02     0.667E-03    -0.197E-02
     0.131E-01     0.501E-03    -0.225E-02     0.666E-03    -0.204E-02
     0.196E-01     0.405E-03    -0.237E-02     0.665E-03    -0.210E-02
     0.262E-01     0.303E-03    -0.243E-02     0.665E-03    -0.216E-02
     0.327E-01     0.195E-03    -0.245E-02     0.665E-03    -0.221E-02
     0.393E-01     0.847E-04    -0.242E-02     0.665E-03    -0.225E-02
     0.458E-01    -0.276E-04    -0.234E-02     0.665E-03    -0.229E-02
     0.524E-01    -0.140E-03    -0.221E-02     0.663E-03    -0.232E-02
     0.589E-01    -0.251E-03    -0.205E-02     0.662E-03    -0.234E-02
     0.654E-01    -0.360E-03    -0.185E-02     0.658E-03    -0.235E-02
     0.720E-01    -0.465E-03    -0.162E-02     0.654E-03    -0.236E-02
     0.785E-01    -0.565E-03    -0.137E-02     0.648E-03    -0.236E-02
     0.851E-01    -0.659E-03    -0.110E-02     0.639E-03    -0.235E-02
     0.916E-01    -0.746E-03    -0.809E-03     0.629E-03    -0.234E-02
     0.982E-01    -0.827E-03    -0.516E-03     0.616E-03    -0.232E-02
     0.105E+00    -0.899E-03    -0.223E-03     0.600E-03    -0.229E-02
     0.111E+00    -0.963E-03     0.645E-04     0.582E-03    -0.226E-02
     0.118E+00    -0.102E-02     0.341E-03     0.560E-03    -0.222E-02
     0.124E+00    -0.107E-02     0.601E-03     0.534E-03    -0.217E-02
     0.131E+00    -0.111E-02     0.840E-03     0.505E-03    -0.212E-02
     0.137E+00    -0.114E-02     0.105E-02     0.472E-03    -0.206E-02
     0.144E+00    -0.116E-02     0.124E-02     0.436E-03    -0.200E-02
     0.151E+00    -0.118E-02     0.140E-02     0.395E-03    -0.194E-02
     0.157E+00    -0.119E-02     0.152E-02     0.351E-03    -0.186E-02
     0.164E+00    -0.120E-02     0.161E-02     0.303E-03    -0.179E-02
     0.170E+00    -0.120E-02     0.167E-02     0.251E-03    -0.171E-02
     0.177E+00    -0.119E-02     0.170E-02     0.195E-03    -0.163E-02
     0.183E+00    -0.118E-02     0.170E-02     0.135E-03    -0.155E-02
     0.190E+00    -0.117E-02     0.168E-02     0.715E-04    -0.146E-02
     0.196E+00    -0.115E-02     0.163E-02     0.483E-05    -0.137E-02
     0.203E+00    -0.113E-02     0.155E-02    -0.650E-04    -0.129E-02
     0.209E+00    -0.111E-02     0.146E-02    -0.138E-03    -0.120E-02
     0.216E+00    -0.108E-02     0.136E-02    -0.213E-03    -0.111E-02
     0.223E+00    -0.106E-02     0.124E-02    -0.291E-03    -0.102E-02
     0.229E+00    -0.103E-02     0.112E-02    -0.371E-03    -0.936E-03
     0.236E+00    -0.999E-03     0.997E-03    -0.453E-03    -0.850E-03
     0.242E+00    -0.967E-03     0.872E-03    -0.536E-03    -0.767E-03
     0.249E+00    -0.934E-03     0.749E-03    -0.620E-03    -0.687E-03
     0.255E+00    -0.899E-03     0.631E-03    -0.704E-03    -0.609E-03
     0.262E+00    -0.863E-03     0.521E-03    -0.789E-03    -0.534E-03
     0.268E+00    -0.824E-03     0.421E-03    -0.874E-03    -0.463E-03
     0.275E+00    -0.784E-03     0.330E-03    -0.959E-03    -0.396E-03
     0.281E+00    -0.743E-03     0.251E-03    -0.104E-02    -0.333E-03
     0.288E+00    -0.699E-03     0.183E-03    -0.113E-02    -0.274E-03
     0.295E+00    -0.654E-03     0.127E-03    -0.121E-02    -0.219E-03
     0.301E+00    -0.607E-03     0.811E-04    -0.129E-02    -0.169E-03
     0.308E+00    -0.558E-03     0.459E-04    -0.136E-02    -0.124E-03
     0.314E+00    -0.508E-03     0.198E-04    -0.144E-02    -0.837E-04
     0.321E+00    -0.456E-03     0.153E-05    -0.151E-02    -0.480E-04
     0.327E+00    -0.404E-03    -0.102E-04    -0.158E-02    -0.170E-04
     0.334E+00    -0.351E-03    -0.168E-04    -0.165E-02     0.923E-05
     0.340E+00    -0.297E-03    -0.197E-04    -0.171E-02     0.308E-04
     0.347E+00    -0.243E-03    -0.204E-04    -0.177E-02     0.478E-04
     0.353E+00    -0.190E-03    -0.202E-04    -0.182E-02     0.603E-04
     0.360E+00    -0.137E-03    -0.200E-04    -0.187E-02     0.684E-04
     0.367E+00    -0.860E-04    -0.210E-04    -0.191E-02     0.723E-04
     0.373E+00    -0.360E-04    -0.237E-04    -0.195E-02     0.721E-04
     0.380E+00     0.120E-04    -0.288E-04    -0.199E-02     0.679E-04
     0.386E+00     0.577E-04    -0.365E-04    -0.202E-02     0.600E-04
     0.393E+00     0.101E-03    -0.468E-04    -0.204E-02     0.486E-04
     0.399E+00     0.141E-03    -0.595E-04    -0.206E-02     0.337E-04
     0.406E+00     0.178E-03    -0.744E-04    -0.207E-02     0.157E-04
     0.412E+00     0.211E-03    -0.910E-04    -0.208E-02    -0.526E-05
     0.419E+00     0.241E-03    -0.109E-03    -0.208E-02    -0.290E-04
     0.425E+00     0.268E-03    -0.126E-03    -0.207E-02    -0.552E-04
     0.432E+00     0.291E-03    -0.144E-03    -0.206E-02    -0.836E-04
     0.439E+00     0.310E-03    -0.160E-03    -0.205E-02    -0.114E-03
     0.445E+00     0.326E-03    -0.175E-03    -0.202E-02    -0.146E-03
     0.452E+00     0.338E-03    -0.187E-03    -0.200E-02    -0.180E-03
     0.458E+00     0.348E-03    -0.196E-03    -0.196E-02    -0.215E-03
     0.465E+00     0.355E-03    -0.202E-03    -0.193E-02    -0.250E-03
     0.471E+00     0.359E-03    -0.204E-03    -0.188E-02    -0.287E-03
     0.478E+00     0.362E-03    -0.202E-03    -0.183E-02    -0.323E-03
     0.484E+00     0.362E-03    -0.197E-03    -0.178E-02    -0.360E-03
     0.491E+00     0.361E-03    -0.188E-03    -0.172E-02    -0.396E-03
     0.497E+00     0.359E-03    -0.176E-03    -0.167E-02    -0.431E-03
     0.504E+00     0.356E-03    -0.162E-03    -0.160E-02    -0.466E-03
     0.511E+00     0.352E-03    -0.146E-03    -0.154E-02    -0.499E-03
     0.517E+00     0.349E-03    -0.128E-03    -0.147E-02    -0.531E-03
     0.524E+00     0.345E-03    -0.110E-03    -0.140E-02    -0.561E-03
     0.530E+00     0.342E-03    -0.920E-04    -0.133E-02    -0.589E-03
     0.537E+00     0.339E-03    -0.748E-04    -0.125E-02    -0.615E-03
     0.543E+00     0.337E-03    -0.593E-04    -0.118E-02    -0.638E-03
     0.550E+00     0.335E-03    -0.459E-04    -0.111E-02    -0.659E-03
     0.556E+00     0.334E-03    -0.352E-04    -0.104E-02    -0.677E-03
     0.563E+00     0.334E-03    -0.276E-04    -0.963E-03    -0.692E-03
     0.569E+00     0.334E-03    -0.234E-04    -0.892E-03    -0.704E-03
     0.576E+00     0.335E-03    -0.226E-04    -0.822E-03    -0.714E-03
     0.583E+00     0.336E-03    -0.252E-04    -0.755E-03    -0.720E-03
     0.589E+00     0.338E-03    -0.311E-04    -0.689E-03    -0.724E-03
     0.596E+00     0.340E-03    -0.399E-04    -0.625E-03    -0.725E-03
     0.602E+00     0.342E-03    -0.513E-04    -0.565E-03    -0.723E-03
     0.609E+00     0.344E-03    -0.646E-04    -0.506E-03    -0.718E-03
     0.615E+00     0.345E-03    -0.794E-04    -0.451E-03    -0.711E-03
     0.622E+00     0.347E-03    -0.948E-04    -0.399E-03    -0.701E-03
     0.628E+00     0.348E-03    -0.110E-03    -0.349E-03    -0.689E-03
     0.635E+00     0.348E-03    -0.125E-03    -0.303E-03    -0.675E-03
     0.641E+00     0.348E-03    -0.138E-03    -0.260E-03    -0.658E-03
     0.648E+00     0.348E-03    -0.150E-03    -0.221E-03    -0.640E-03
     0.654E+00     0.346E-03    -0.159E-03    -0.184E-03    -0.621E-03
     0.661E+00     0.344E-03    -0.165E-03    -0.151E-03    -0.600E-03
     0.668E+00     0.342E-03    -0.168E-03    -0.121E-03    -0.577E-03
     0.674E+00     0.339E-03    -0.168E-03    -0.932E-04    -0.554E-03
     0.681E+00     0.335E-03    -0.164E-03    -0.689E-04    -0.529E-03
     0.687E+00     0.331E-03    -0.158E-03    -0.473E-04    -0.504E-03
     0.694E+00     0.327E-03    -0.148E-03    -0.284E-04    -0.478E-03
     0.700E+00     0.322E-03    -0.135E-03    -0.121E-04    -0.451E-03
     0.707E+00     0.317E-03    -0.120E-03     0.184E-05    -0.423E-03
     0.713E+00     0.313E-03    -0.104E-03     0.135E-04    -0.395E-03
     0.720E+00     0.308E-03    -0.864E-04     0.229E-04    -0.367E-03
     0.726E+00     0.304E-03    -0.684E-04     0.304E-04    -0.338E-03
     0.733E+00     0.300E-03    -0.506E-04     0.362E-04    -0.309E-03
     0.740E+00     0.296E-03    -0.337E-04     0.402E-04    -0.280E-03
     0.746E+00     0.293E-03    -0.182E-04     0.428E-04    -0.250E-03
     0.753E+00     0.290E-03    -0.459E-05     0.442E-04    -0.221E-03
     0.759E+00     0.288E-03     0.656E-05     0.444E-04    -0.191E-03
     0.766E+00     0.286E-03     0.149E-04     0.437E-04    -0.161E-03
     0.772E+00     0.284E-03     0.203E-04     0.423E-04    -0.132E-03
     0.779E+00     0.283E-03     0.226E-04     0.403E-04    -0.102E-03
     0.785E+00     0.283E-03     0.218E-04     0.379E-04    -0.721E-04
     0.792E+00     0.282E-03     0.179E-04     0.353E-04    -0.426E-04
     0.798E+00     0.282E-03     0.114E-04     0.327E-04    -0.134E-04
     0.805E+00     0.282E-03     0.252E-05     0.301E-04     0.155E-04
     0.812E+00     0.283E-03    -0.829E-05     0.278E-04     0.440E-04
     0.818E+00     0.283E-03    -0.205E-04     0.258E-04     0.720E-04
     0.825E+00     0.283E-03    -0.335E-04     0.243E-04     0.995E-04
     0.831E+00     0.282E-03    -0.468E-04     0.233E-04     0.126E-03
     0.838E+00     0.282E-03    -0.597E-04     0.229E-04     0.152E-03
     0.844E+00     0.281E-03    -0.717E-04     0.231E-04     0.177E-03
     0.851E+00     0.280E-03    -0.822E-04     0.240E-04     0.202E-03
     0.857E+00     0.279E-03    -0.907E-04     0.255E-04     0.225E-03
     0.864E+00     0.277E-03    -0.969E-04     0.276E-04     0.247E-03
     0.870E+00     0.275E-03    -0.100E-03     0.302E-04     0.268E-03
     0.877E+00     0.273E-03    -0.101E-03     0.332E-04     0.287E-03
     0.884E+00     0.270E-03    -0.992E-04     0.366E-04     0.305E-03
     0.890E+00     0.267E-03    -0.942E-04     0.401E-04     0.322E-03
     0.897E+00     0.264E-03    -0.866E-04     0.437E-04     0.338E-03
     0.903E+00     0.260E-03    -0.766E-04     0.472E-04     0.352E-03
     0.910E+00     0.257E-03    -0.645E-04     0.504E-04     0.364E-03
     0.916E+00     0.253E-03    -0.509E-04     0.531E-04     0.375E-03
     0.923E+00     0.250E-03    -0.361E-04     0.552E-04     0.384E-03
     0.929E+00     0.246E-03    -0.208E-04     0.565E-04     0.392E-03
     0.936E+00     0.243E-03    -0.553E-05     0.568E-04     0.399E-03
     0.942E+00     0.240E-03     0.921E-05     0.560E-04     0.403E-03
     0.949E+00     0.237E-03     0.229E-04     0.541E-04     0.407E-03
     0.956E+00     0.234E-03     0.349E-04     0.508E-04     0.409E-03
     0.962E+00     0.232E-03     0.450E-04     0.462E-04     0.409E-03
     0.969E+00     0.230E-03     0.528E-04     0.402E-04     0.409E-03
     0.975E+00     0.228E-03     0.580E-04     0.328E-04     0.407E-03
     0.982E+00     0.227E-03     0.605E-04     0.240E-04     0.404E-03
     0.988E+00     0.226E-03     0.602E-04     0.140E-04     0.400E-03
     0.995E+00     0.225E-03     0.573E-04     0.273E-05     0.394E-03
     0.100E+01     0.224E-03     0.518E-04    -0.955E-05     0.388E-03
     0.101E+01     0.223E-03     0.442E-04    -0.227E-04     0.382E-03
     0.101E+01     0.222E-03     0.347E-04    -0.366E-04     0.375E-03
     0.102E+01     0.222E-03     0.238E-04    -0.509E-04     0.367E-03
     0.103E+01     0.221E-03     0.120E-04    -0.654E-04     0.359E-03
     0.103E+01     0.220E-03    -0.226E-06    -0.800E-04     0.351E-03
     0.104E+01     0.219E-03    -0.124E-04    -0.942E-04     0.342E-03
     0.105E+01     0.218E-03    -0.239E-04    -0.108E-03     0.334E-03
     0.105E+01     0.217E-03    -0.343E-04    -0.121E-03     0.327E-03
     0.106E+01     0.215E-03    -0.431E-04    -0.133E-03     0.319E-03
     0.107E+01     0.213E-03    -0.500E-04    -0.144E-03     0.313E-03
     0.107E+01     0.211E-03    -0.547E-04    -0.154E-03     0.307E-03
     0.108E+01     0.209E-03    -0.570E-04    -0.162E-03     0.302E-03
     0.109E+01     0.207E-03    -0.568E-04    -0.168E-03     0.297E-03
     0.109E+01     0.204E-03    -0.540E-04    -0.173E-03     0.294E-03
     0.110E+01     0.201E-03    -0.488E-04    -0.176E-03     0.292E-03
     0.111E+01     0.198E-03    -0.414E-04    -0.177E-03     0.291E-03
     0.111E+01     0.195E-03    -0.320E-04    -0.177E-03     0.292E-03
     0.112E+01     0.192E-03    -0.210E-04    -0.175E-03     0.293E-03
     0.113E+01     0.189E-03    -0.889E-05    -0.172E-03     0.296E-03
     0.113E+01     0.186E-03     0.397E-05    -0.167E-03     0.299E-03
     0.114E+01     0.183E-03     0.170E-04    -0.161E-03     0.304E-03
     0.115E+01     0.180E-03     0.299E-04    -0.155E-03     0.309E-03
     0.115E+01     0.178E-03     0.419E-04    -0.148E-03     0.315E-03
     0.116E+01     0.175E-03     0.528E-04    -0.141E-03     0.322E-03
     0.117E+01     0.173E-03     0.620E-04    -0.133E-03     0.328E-03
     0.117E+01     0.171E-03     0.693E-04    -0.126E-03     0.335E-03
     0.118E+01     0.169E-03     0.745E-04    -0.119E-03     0.342E-03
     0.118E+01     0.168E-03     0.773E-04    -0.112E-03     0.348E-03
     0.119E+01     0.166E-03     0.777E-04    -0.107E-03     0.354E-03
