 IPDIAG_EXTFLD: external perturbations on the control surface
       lmpert:      61
      mthsurf:     960
 MODES
       m         rebin         imbin        rebout        imbout
     0.115E+01     0.169E-03     0.547E-04    -0.154E-03     0.297E-03
     0.116E+01     0.167E-03     0.658E-04    -0.146E-03     0.306E-03
     0.117E+01     0.164E-03     0.751E-04    -0.138E-03     0.315E-03
     0.117E+01     0.163E-03     0.823E-04    -0.130E-03     0.324E-03
     0.118E+01     0.161E-03     0.870E-04    -0.122E-03     0.333E-03
     0.118E+01     0.160E-03     0.892E-04    -0.115E-03     0.341E-03
     0.119E+01     0.159E-03     0.889E-04    -0.109E-03     0.348E-03
     0.120E+01     0.158E-03     0.860E-04    -0.104E-03     0.353E-03
     0.120E+01     0.158E-03     0.807E-04    -0.101E-03     0.358E-03
     0.121E+01     0.157E-03     0.733E-04    -0.987E-04     0.360E-03
     0.122E+01     0.157E-03     0.641E-04    -0.980E-04     0.361E-03
     0.122E+01     0.157E-03     0.535E-04    -0.988E-04     0.360E-03
     0.123E+01     0.157E-03     0.420E-04    -0.101E-03     0.357E-03
     0.124E+01     0.156E-03     0.300E-04    -0.105E-03     0.352E-03
     0.124E+01     0.156E-03     0.180E-04    -0.110E-03     0.345E-03
     0.125E+01     0.155E-03     0.648E-05    -0.116E-03     0.337E-03
     0.126E+01     0.154E-03    -0.402E-05    -0.123E-03     0.326E-03
     0.126E+01     0.153E-03    -0.131E-04    -0.131E-03     0.314E-03
     0.127E+01     0.151E-03    -0.204E-04    -0.140E-03     0.302E-03
     0.128E+01     0.149E-03    -0.257E-04    -0.149E-03     0.288E-03
     0.128E+01     0.147E-03    -0.286E-04    -0.158E-03     0.273E-03
     0.129E+01     0.145E-03    -0.292E-04    -0.167E-03     0.258E-03
     0.130E+01     0.142E-03    -0.273E-04    -0.176E-03     0.243E-03
     0.130E+01     0.139E-03    -0.232E-04    -0.184E-03     0.228E-03
     0.131E+01     0.136E-03    -0.168E-04    -0.192E-03     0.214E-03
     0.132E+01     0.133E-03    -0.853E-05    -0.199E-03     0.201E-03
     0.132E+01     0.130E-03     0.133E-05    -0.205E-03     0.189E-03
     0.133E+01     0.127E-03     0.124E-04    -0.210E-03     0.179E-03
     0.134E+01     0.124E-03     0.243E-04    -0.214E-03     0.170E-03
     0.134E+01     0.121E-03     0.364E-04    -0.216E-03     0.163E-03
     0.135E+01     0.119E-03     0.484E-04    -0.218E-03     0.158E-03
     0.135E+01     0.116E-03     0.598E-04    -0.218E-03     0.155E-03
     0.136E+01     0.114E-03     0.702E-04    -0.217E-03     0.154E-03
     0.137E+01     0.112E-03     0.791E-04    -0.215E-03     0.154E-03
     0.137E+01     0.110E-03     0.862E-04    -0.212E-03     0.157E-03
     0.138E+01     0.109E-03     0.913E-04    -0.208E-03     0.161E-03
     0.139E+01     0.108E-03     0.942E-04    -0.203E-03     0.167E-03
     0.139E+01     0.107E-03     0.949E-04    -0.198E-03     0.174E-03
     0.140E+01     0.106E-03     0.932E-04    -0.193E-03     0.182E-03
     0.141E+01     0.105E-03     0.894E-04    -0.188E-03     0.190E-03
     0.141E+01     0.105E-03     0.836E-04    -0.183E-03     0.198E-03
     0.142E+01     0.104E-03     0.760E-04    -0.178E-03     0.207E-03
     0.143E+01     0.104E-03     0.670E-04    -0.173E-03     0.215E-03
     0.143E+01     0.103E-03     0.570E-04    -0.169E-03     0.222E-03
     0.144E+01     0.103E-03     0.463E-04    -0.165E-03     0.228E-03
     0.145E+01     0.102E-03     0.355E-04    -0.162E-03     0.233E-03
     0.145E+01     0.102E-03     0.249E-04    -0.160E-03     0.236E-03
     0.146E+01     0.101E-03     0.150E-04    -0.159E-03     0.238E-03
     0.147E+01     0.996E-04     0.622E-05    -0.158E-03     0.237E-03
     0.147E+01     0.983E-04    -0.112E-05    -0.158E-03     0.235E-03
     0.148E+01     0.967E-04    -0.671E-05    -0.159E-03     0.231E-03
     0.149E+01     0.950E-04    -0.103E-04    -0.161E-03     0.226E-03
     0.149E+01     0.931E-04    -0.118E-04    -0.163E-03     0.219E-03
     0.150E+01     0.909E-04    -0.112E-04    -0.166E-03     0.210E-03
     0.151E+01     0.887E-04    -0.833E-05    -0.169E-03     0.200E-03
     0.151E+01     0.863E-04    -0.345E-05    -0.173E-03     0.189E-03
     0.152E+01     0.838E-04     0.328E-05    -0.176E-03     0.177E-03
     0.152E+01     0.813E-04     0.116E-04    -0.180E-03     0.166E-03
     0.153E+01     0.788E-04     0.212E-04    -0.183E-03     0.154E-03
     0.154E+01     0.763E-04     0.317E-04    -0.187E-03     0.142E-03
     0.154E+01     0.740E-04     0.426E-04    -0.189E-03     0.131E-03
     0.155E+01     0.717E-04     0.536E-04    -0.192E-03     0.121E-03
     0.156E+01     0.696E-04     0.643E-04    -0.194E-03     0.111E-03
     0.156E+01     0.676E-04     0.742E-04    -0.195E-03     0.104E-03
     0.157E+01     0.659E-04     0.830E-04    -0.196E-03     0.975E-04
     0.158E+01     0.643E-04     0.903E-04    -0.196E-03     0.930E-04
     0.158E+01     0.630E-04     0.959E-04    -0.195E-03     0.901E-04
     0.159E+01     0.618E-04     0.996E-04    -0.194E-03     0.889E-04
     0.160E+01     0.608E-04     0.101E-03    -0.192E-03     0.894E-04
     0.160E+01     0.600E-04     0.101E-03    -0.190E-03     0.915E-04
     0.161E+01     0.593E-04     0.982E-04    -0.187E-03     0.949E-04
     0.162E+01     0.588E-04     0.938E-04    -0.184E-03     0.996E-04
     0.162E+01     0.582E-04     0.877E-04    -0.180E-03     0.105E-03
     0.163E+01     0.578E-04     0.801E-04    -0.176E-03     0.111E-03
     0.164E+01     0.573E-04     0.715E-04    -0.173E-03     0.118E-03
     0.164E+01     0.567E-04     0.620E-04    -0.169E-03     0.125E-03
     0.165E+01     0.561E-04     0.523E-04    -0.165E-03     0.131E-03
     0.166E+01     0.554E-04     0.425E-04    -0.161E-03     0.137E-03
     0.166E+01     0.546E-04     0.333E-04    -0.158E-03     0.143E-03
     0.167E+01     0.536E-04     0.248E-04    -0.155E-03     0.147E-03
     0.168E+01     0.525E-04     0.176E-04    -0.152E-03     0.150E-03
     0.168E+01     0.512E-04     0.118E-04    -0.150E-03     0.152E-03
     0.169E+01     0.497E-04     0.775E-05    -0.148E-03     0.152E-03
     0.170E+01     0.481E-04     0.559E-05    -0.146E-03     0.151E-03
     0.170E+01     0.463E-04     0.541E-05    -0.145E-03     0.149E-03
     0.171E+01     0.444E-04     0.723E-05    -0.144E-03     0.145E-03
     0.171E+01     0.424E-04     0.110E-04    -0.144E-03     0.139E-03
     0.172E+01     0.403E-04     0.165E-04    -0.144E-03     0.133E-03
     0.173E+01     0.382E-04     0.237E-04    -0.144E-03     0.125E-03
     0.173E+01     0.361E-04     0.321E-04    -0.145E-03     0.117E-03
     0.174E+01     0.340E-04     0.416E-04    -0.145E-03     0.108E-03
     0.175E+01     0.319E-04     0.516E-04    -0.146E-03     0.994E-04
     0.175E+01     0.300E-04     0.620E-04    -0.147E-03     0.905E-04
     0.176E+01     0.281E-04     0.721E-04    -0.147E-03     0.819E-04
     0.177E+01     0.263E-04     0.818E-04    -0.148E-03     0.739E-04
     0.177E+01     0.247E-04     0.905E-04    -0.148E-03     0.667E-04
     0.178E+01     0.233E-04     0.981E-04    -0.148E-03     0.606E-04
     0.179E+01     0.220E-04     0.104E-03    -0.148E-03     0.556E-04
     0.179E+01     0.209E-04     0.109E-03    -0.148E-03     0.519E-04
     0.180E+01     0.199E-04     0.111E-03    -0.147E-03     0.495E-04
     0.181E+01     0.190E-04     0.112E-03    -0.146E-03     0.486E-04
     0.181E+01     0.182E-04     0.110E-03    -0.144E-03     0.490E-04
     0.182E+01     0.176E-04     0.107E-03    -0.142E-03     0.507E-04
     0.183E+01     0.170E-04     0.103E-03    -0.140E-03     0.535E-04
     0.183E+01     0.164E-04     0.963E-04    -0.138E-03     0.573E-04
     0.184E+01     0.158E-04     0.889E-04    -0.135E-03     0.619E-04
     0.185E+01     0.152E-04     0.806E-04    -0.133E-03     0.670E-04
     0.185E+01     0.146E-04     0.719E-04    -0.130E-03     0.725E-04
     0.186E+01     0.139E-04     0.630E-04    -0.127E-03     0.780E-04
     0.187E+01     0.131E-04     0.544E-04    -0.124E-03     0.833E-04
     0.187E+01     0.121E-04     0.463E-04    -0.121E-03     0.882E-04
     0.188E+01     0.111E-04     0.393E-04    -0.118E-03     0.924E-04
     0.188E+01     0.988E-05     0.334E-04    -0.115E-03     0.957E-04
     0.189E+01     0.856E-05     0.291E-04    -0.113E-03     0.980E-04
     0.190E+01     0.711E-05     0.265E-04    -0.110E-03     0.992E-04
     0.190E+01     0.553E-05     0.257E-04    -0.108E-03     0.991E-04
     0.191E+01     0.386E-05     0.268E-04    -0.106E-03     0.978E-04
     0.192E+01     0.209E-05     0.297E-04    -0.104E-03     0.952E-04
     0.192E+01     0.251E-06     0.344E-04    -0.103E-03     0.915E-04
     0.193E+01    -0.163E-05     0.406E-04    -0.102E-03     0.866E-04
     0.194E+01    -0.353E-05     0.482E-04    -0.101E-03     0.809E-04
     0.194E+01    -0.542E-05     0.569E-04    -0.101E-03     0.744E-04
     0.195E+01    -0.728E-05     0.663E-04    -0.100E-03     0.674E-04
     0.196E+01    -0.908E-05     0.761E-04    -0.998E-04     0.601E-04
     0.196E+01    -0.108E-04     0.860E-04    -0.997E-04     0.527E-04
     0.197E+01    -0.124E-04     0.955E-04    -0.997E-04     0.454E-04
     0.198E+01    -0.140E-04     0.104E-03    -0.997E-04     0.386E-04
     0.198E+01    -0.154E-04     0.112E-03    -0.997E-04     0.324E-04
     0.199E+01    -0.167E-04     0.119E-03    -0.997E-04     0.270E-04
     0.200E+01    -0.178E-04     0.124E-03    -0.996E-04     0.226E-04
     0.200E+01    -0.189E-04     0.127E-03    -0.994E-04     0.193E-04
     0.201E+01    -0.198E-04     0.129E-03    -0.990E-04     0.171E-04
     0.202E+01    -0.207E-04     0.129E-03    -0.985E-04     0.161E-04
     0.202E+01    -0.215E-04     0.127E-03    -0.978E-04     0.163E-04
     0.203E+01    -0.222E-04     0.123E-03    -0.969E-04     0.176E-04
     0.204E+01    -0.229E-04     0.118E-03    -0.958E-04     0.199E-04
     0.204E+01    -0.236E-04     0.112E-03    -0.945E-04     0.231E-04
     0.205E+01    -0.243E-04     0.105E-03    -0.930E-04     0.270E-04
     0.206E+01    -0.250E-04     0.972E-04    -0.913E-04     0.314E-04
     0.206E+01    -0.258E-04     0.891E-04    -0.895E-04     0.361E-04
     0.207E+01    -0.266E-04     0.811E-04    -0.876E-04     0.409E-04
     0.207E+01    -0.276E-04     0.735E-04    -0.855E-04     0.454E-04
     0.208E+01    -0.286E-04     0.667E-04    -0.835E-04     0.496E-04
     0.209E+01    -0.298E-04     0.609E-04    -0.813E-04     0.531E-04
     0.209E+01    -0.310E-04     0.565E-04    -0.793E-04     0.559E-04
     0.210E+01    -0.324E-04     0.535E-04    -0.772E-04     0.577E-04
     0.211E+01    -0.339E-04     0.523E-04    -0.753E-04     0.585E-04
     0.211E+01    -0.354E-04     0.528E-04    -0.736E-04     0.581E-04
     0.212E+01    -0.371E-04     0.551E-04    -0.719E-04     0.566E-04
     0.213E+01    -0.388E-04     0.591E-04    -0.705E-04     0.540E-04
     0.213E+01    -0.405E-04     0.646E-04    -0.693E-04     0.502E-04
     0.214E+01    -0.423E-04     0.716E-04    -0.684E-04     0.455E-04
     0.215E+01    -0.440E-04     0.797E-04    -0.676E-04     0.399E-04
     0.215E+01    -0.458E-04     0.886E-04    -0.671E-04     0.337E-04
     0.216E+01    -0.475E-04     0.981E-04    -0.669E-04     0.270E-04
     0.217E+01    -0.491E-04     0.108E-03    -0.668E-04     0.200E-04
     0.217E+01    -0.507E-04     0.117E-03    -0.670E-04     0.130E-04
     0.218E+01    -0.522E-04     0.126E-03    -0.673E-04     0.626E-05
     0.219E+01    -0.536E-04     0.135E-03    -0.678E-04    -0.112E-06
     0.219E+01    -0.549E-04     0.142E-03    -0.684E-04    -0.586E-05
     0.220E+01    -0.561E-04     0.148E-03    -0.691E-04    -0.108E-04
     0.221E+01    -0.572E-04     0.152E-03    -0.699E-04    -0.148E-04
     0.221E+01    -0.582E-04     0.155E-03    -0.706E-04    -0.178E-04
     0.222E+01    -0.591E-04     0.156E-03    -0.713E-04    -0.196E-04
     0.223E+01    -0.599E-04     0.155E-03    -0.719E-04    -0.203E-04
     0.223E+01    -0.607E-04     0.152E-03    -0.724E-04    -0.199E-04
     0.224E+01    -0.615E-04     0.149E-03    -0.729E-04    -0.184E-04
     0.224E+01    -0.622E-04     0.143E-03    -0.731E-04    -0.160E-04
     0.225E+01    -0.629E-04     0.137E-03    -0.732E-04    -0.127E-04
     0.226E+01    -0.636E-04     0.130E-03    -0.732E-04    -0.887E-05
     0.226E+01    -0.644E-04     0.123E-03    -0.729E-04    -0.457E-05
     0.227E+01    -0.652E-04     0.116E-03    -0.725E-04    -0.608E-07
     0.228E+01    -0.660E-04     0.108E-03    -0.720E-04     0.444E-05
     0.228E+01    -0.670E-04     0.102E-03    -0.713E-04     0.869E-05
     0.229E+01    -0.680E-04     0.960E-04    -0.705E-04     0.125E-04
     0.230E+01    -0.691E-04     0.914E-04    -0.697E-04     0.156E-04
     0.230E+01    -0.702E-04     0.882E-04    -0.689E-04     0.179E-04
     0.231E+01    -0.715E-04     0.866E-04    -0.680E-04     0.193E-04
     0.232E+01    -0.728E-04     0.866E-04    -0.672E-04     0.196E-04
     0.232E+01    -0.742E-04     0.883E-04    -0.665E-04     0.187E-04
     0.233E+01    -0.756E-04     0.916E-04    -0.660E-04     0.167E-04
     0.234E+01    -0.771E-04     0.965E-04    -0.656E-04     0.135E-04
     0.234E+01    -0.786E-04     0.103E-03    -0.654E-04     0.937E-05
     0.235E+01    -0.801E-04     0.110E-03    -0.655E-04     0.427E-05
     0.236E+01    -0.816E-04     0.119E-03    -0.659E-04    -0.160E-05
     0.236E+01    -0.830E-04     0.128E-03    -0.665E-04    -0.805E-05
     0.237E+01    -0.845E-04     0.137E-03    -0.674E-04    -0.149E-04
     0.238E+01    -0.858E-04     0.147E-03    -0.687E-04    -0.218E-04
     0.238E+01    -0.871E-04     0.156E-03    -0.702E-04    -0.287E-04
     0.239E+01    -0.883E-04     0.164E-03    -0.720E-04    -0.352E-04
     0.240E+01    -0.895E-04     0.172E-03    -0.740E-04    -0.412E-04
     0.240E+01    -0.905E-04     0.178E-03    -0.763E-04    -0.464E-04
     0.241E+01    -0.914E-04     0.183E-03    -0.787E-04    -0.507E-04
     0.242E+01    -0.923E-04     0.187E-03    -0.813E-04    -0.540E-04
     0.242E+01    -0.931E-04     0.188E-03    -0.840E-04    -0.560E-04
     0.243E+01    -0.937E-04     0.189E-03    -0.867E-04    -0.568E-04
     0.243E+01    -0.944E-04     0.187E-03    -0.894E-04    -0.564E-04
     0.244E+01    -0.949E-04     0.184E-03    -0.921E-04    -0.548E-04
     0.245E+01    -0.954E-04     0.180E-03    -0.947E-04    -0.520E-04
     0.245E+01    -0.959E-04     0.174E-03    -0.972E-04    -0.483E-04
     0.246E+01    -0.964E-04     0.168E-03    -0.995E-04    -0.437E-04
     0.247E+01    -0.968E-04     0.161E-03    -0.102E-03    -0.385E-04
     0.247E+01    -0.973E-04     0.153E-03    -0.104E-03    -0.328E-04
     0.248E+01    -0.978E-04     0.146E-03    -0.105E-03    -0.270E-04
     0.249E+01    -0.983E-04     0.140E-03    -0.107E-03    -0.213E-04
     0.249E+01    -0.988E-04     0.133E-03    -0.108E-03    -0.159E-04
     0.250E+01    -0.994E-04     0.128E-03    -0.109E-03    -0.110E-04
     0.251E+01    -0.100E-03     0.124E-03    -0.110E-03    -0.682E-05
     0.251E+01    -0.101E-03     0.122E-03    -0.111E-03    -0.357E-05
     0.252E+01    -0.101E-03     0.121E-03    -0.112E-03    -0.136E-05
     0.253E+01    -0.102E-03     0.121E-03    -0.113E-03    -0.281E-06
     0.253E+01    -0.103E-03     0.124E-03    -0.114E-03    -0.379E-06
     0.254E+01    -0.104E-03     0.127E-03    -0.115E-03    -0.165E-05
     0.255E+01    -0.105E-03     0.132E-03    -0.117E-03    -0.403E-05
     0.255E+01    -0.105E-03     0.139E-03    -0.118E-03    -0.741E-05
     0.256E+01    -0.106E-03     0.146E-03    -0.120E-03    -0.116E-04
     0.257E+01    -0.107E-03     0.154E-03    -0.122E-03    -0.165E-04
     0.257E+01    -0.108E-03     0.163E-03    -0.124E-03    -0.219E-04
     0.258E+01    -0.108E-03     0.171E-03    -0.127E-03    -0.274E-04
     0.259E+01    -0.109E-03     0.180E-03    -0.130E-03    -0.328E-04
     0.259E+01    -0.109E-03     0.188E-03    -0.133E-03    -0.379E-04
     0.260E+01    -0.110E-03     0.195E-03    -0.137E-03    -0.423E-04
     0.260E+01    -0.110E-03     0.201E-03    -0.141E-03    -0.460E-04
     0.261E+01    -0.110E-03     0.205E-03    -0.145E-03    -0.485E-04
     0.262E+01    -0.111E-03     0.208E-03    -0.150E-03    -0.497E-04
     0.262E+01    -0.111E-03     0.210E-03    -0.155E-03    -0.495E-04
     0.263E+01    -0.111E-03     0.210E-03    -0.159E-03    -0.479E-04
     0.264E+01    -0.110E-03     0.208E-03    -0.164E-03    -0.446E-04
     0.264E+01    -0.110E-03     0.205E-03    -0.168E-03    -0.399E-04
     0.265E+01    -0.110E-03     0.200E-03    -0.173E-03    -0.336E-04
     0.266E+01    -0.110E-03     0.194E-03    -0.177E-03    -0.260E-04
     0.266E+01    -0.109E-03     0.187E-03    -0.181E-03    -0.173E-04
     0.267E+01    -0.109E-03     0.179E-03    -0.184E-03    -0.757E-05
     0.268E+01    -0.108E-03     0.171E-03    -0.187E-03     0.283E-05
     0.268E+01    -0.108E-03     0.163E-03    -0.189E-03     0.136E-04
     0.269E+01    -0.107E-03     0.154E-03    -0.191E-03     0.246E-04
     0.270E+01    -0.107E-03     0.147E-03    -0.193E-03     0.353E-04
     0.270E+01    -0.106E-03     0.140E-03    -0.193E-03     0.455E-04
     0.271E+01    -0.106E-03     0.134E-03    -0.194E-03     0.550E-04
     0.272E+01    -0.105E-03     0.130E-03    -0.193E-03     0.635E-04
     0.272E+01    -0.105E-03     0.127E-03    -0.192E-03     0.707E-04
     0.273E+01    -0.104E-03     0.125E-03    -0.191E-03     0.766E-04
     0.274E+01    -0.104E-03     0.125E-03    -0.190E-03     0.809E-04
     0.274E+01    -0.103E-03     0.127E-03    -0.188E-03     0.837E-04
     0.275E+01    -0.102E-03     0.130E-03    -0.185E-03     0.850E-04
     0.276E+01    -0.102E-03     0.134E-03    -0.183E-03     0.848E-04
     0.276E+01    -0.101E-03     0.140E-03    -0.181E-03     0.832E-04
     0.277E+01    -0.100E-03     0.146E-03    -0.179E-03     0.806E-04
     0.278E+01    -0.998E-04     0.153E-03    -0.177E-03     0.770E-04
     0.278E+01    -0.990E-04     0.160E-03    -0.175E-03     0.728E-04
     0.279E+01    -0.981E-04     0.167E-03    -0.173E-03     0.683E-04
     0.279E+01    -0.972E-04     0.174E-03    -0.171E-03     0.639E-04
     0.280E+01    -0.961E-04     0.180E-03    -0.170E-03     0.598E-04
     0.281E+01    -0.949E-04     0.185E-03    -0.169E-03     0.564E-04
     0.281E+01    -0.936E-04     0.189E-03    -0.169E-03     0.540E-04
     0.282E+01    -0.922E-04     0.192E-03    -0.168E-03     0.529E-04
     0.283E+01    -0.906E-04     0.194E-03    -0.168E-03     0.532E-04
     0.283E+01    -0.889E-04     0.194E-03    -0.167E-03     0.553E-04
     0.284E+01    -0.870E-04     0.192E-03    -0.167E-03     0.591E-04
     0.285E+01    -0.850E-04     0.189E-03    -0.167E-03     0.647E-04
     0.285E+01    -0.827E-04     0.185E-03    -0.166E-03     0.721E-04
     0.286E+01    -0.802E-04     0.179E-03    -0.164E-03     0.811E-04
     0.287E+01    -0.776E-04     0.172E-03    -0.162E-03     0.917E-04
     0.287E+01    -0.747E-04     0.165E-03    -0.160E-03     0.103E-03
     0.288E+01    -0.716E-04     0.157E-03    -0.156E-03     0.116E-03
     0.289E+01    -0.683E-04     0.150E-03    -0.152E-03     0.129E-03
     0.289E+01    -0.647E-04     0.142E-03    -0.146E-03     0.143E-03
     0.290E+01    -0.609E-04     0.135E-03    -0.139E-03     0.156E-03
     0.291E+01    -0.568E-04     0.129E-03    -0.130E-03     0.168E-03
     0.291E+01    -0.524E-04     0.123E-03    -0.120E-03     0.180E-03
     0.292E+01    -0.477E-04     0.119E-03    -0.109E-03     0.190E-03
     0.293E+01    -0.428E-04     0.117E-03    -0.959E-04     0.197E-03
     0.293E+01    -0.374E-04     0.116E-03    -0.815E-04     0.203E-03
     0.294E+01    -0.317E-04     0.116E-03    -0.656E-04     0.206E-03
     0.295E+01    -0.257E-04     0.118E-03    -0.484E-04     0.206E-03
     0.295E+01    -0.192E-04     0.122E-03    -0.299E-04     0.204E-03
     0.296E+01    -0.123E-04     0.127E-03    -0.103E-04     0.198E-03
     0.296E+01    -0.499E-05     0.133E-03     0.104E-04     0.190E-03
     0.297E+01     0.283E-05     0.140E-03     0.319E-04     0.179E-03
     0.298E+01     0.111E-04     0.148E-03     0.540E-04     0.166E-03
     0.298E+01     0.200E-04     0.156E-03     0.765E-04     0.150E-03
     0.299E+01     0.294E-04     0.164E-03     0.993E-04     0.132E-03
     0.300E+01     0.394E-04     0.172E-03     0.122E-03     0.113E-03
     0.300E+01     0.499E-04     0.179E-03     0.145E-03     0.933E-04
     0.301E+01     0.611E-04     0.185E-03     0.167E-03     0.728E-04
     0.302E+01     0.729E-04     0.189E-03     0.189E-03     0.522E-04
     0.302E+01     0.852E-04     0.192E-03     0.210E-03     0.319E-04
     0.303E+01     0.982E-04     0.194E-03     0.230E-03     0.125E-04
     0.304E+01     0.112E-03     0.193E-03     0.248E-03    -0.568E-05
     0.304E+01     0.126E-03     0.191E-03     0.266E-03    -0.224E-04
     0.305E+01     0.141E-03     0.187E-03     0.282E-03    -0.373E-04
     0.306E+01     0.156E-03     0.180E-03     0.297E-03    -0.502E-04
     0.306E+01     0.172E-03     0.172E-03     0.311E-03    -0.612E-04
     0.307E+01     0.188E-03     0.163E-03     0.322E-03    -0.702E-04
     0.308E+01     0.204E-03     0.152E-03     0.332E-03    -0.774E-04
     0.308E+01     0.221E-03     0.140E-03     0.341E-03    -0.830E-04
     0.309E+01     0.238E-03     0.127E-03     0.348E-03    -0.872E-04
     0.310E+01     0.255E-03     0.113E-03     0.353E-03    -0.906E-04
     0.310E+01     0.271E-03     0.996E-04     0.356E-03    -0.935E-04
     0.311E+01     0.288E-03     0.861E-04     0.358E-03    -0.965E-04
     0.312E+01     0.304E-03     0.731E-04     0.358E-03    -0.100E-03
     0.312E+01     0.320E-03     0.607E-04     0.356E-03    -0.105E-03
     0.313E+01     0.335E-03     0.494E-04     0.352E-03    -0.111E-03
     0.314E+01     0.349E-03     0.392E-04     0.347E-03    -0.120E-03
     0.314E+01     0.362E-03     0.303E-04     0.340E-03    -0.131E-03
