 IPDIAG_EXTFLD: external perturbations on the control surface
       lmpert:      65
      mthsurf:     960
 MODES
       m         rebin         imbin        rebout        imbout
    -0.119E+01    -0.963E-10     0.881E-04    -0.317E-04     0.620E-04
    -0.118E+01    -0.103E-09     0.730E-04    -0.439E-04     0.945E-04
    -0.118E+01    -0.109E-09     0.538E-04    -0.556E-04     0.124E-03
    -0.117E+01    -0.114E-09     0.314E-04    -0.664E-04     0.149E-03
    -0.117E+01    -0.119E-09     0.672E-05    -0.758E-04     0.169E-03
    -0.116E+01    -0.122E-09    -0.191E-04    -0.836E-04     0.183E-03
    -0.115E+01    -0.124E-09    -0.450E-04    -0.893E-04     0.192E-03
    -0.115E+01    -0.126E-09    -0.698E-04    -0.925E-04     0.194E-03
    -0.114E+01    -0.126E-09    -0.923E-04    -0.931E-04     0.190E-03
    -0.113E+01    -0.124E-09    -0.111E-03    -0.909E-04     0.180E-03
    -0.113E+01    -0.122E-09    -0.126E-03    -0.856E-04     0.165E-03
    -0.112E+01    -0.118E-09    -0.136E-03    -0.772E-04     0.144E-03
    -0.111E+01    -0.113E-09    -0.141E-03    -0.658E-04     0.119E-03
    -0.111E+01    -0.106E-09    -0.140E-03    -0.515E-04     0.903E-04
    -0.110E+01    -0.988E-10    -0.133E-03    -0.345E-04     0.591E-04
    -0.109E+01    -0.899E-10    -0.121E-03    -0.150E-04     0.262E-04
    -0.109E+01    -0.798E-10    -0.104E-03     0.635E-05    -0.735E-05
    -0.108E+01    -0.687E-10    -0.824E-04     0.293E-04    -0.405E-04
    -0.107E+01    -0.565E-10    -0.577E-04     0.531E-04    -0.721E-04
    -0.107E+01    -0.435E-10    -0.308E-04     0.774E-04    -0.102E-03
    -0.106E+01    -0.296E-10    -0.278E-05     0.101E-03    -0.128E-03
    -0.105E+01    -0.151E-10     0.250E-04     0.124E-03    -0.150E-03
    -0.105E+01    -0.678E-20     0.512E-04     0.146E-03    -0.168E-03
    -0.104E+01     0.155E-10     0.748E-04     0.165E-03    -0.181E-03
    -0.103E+01     0.312E-10     0.945E-04     0.181E-03    -0.189E-03
    -0.103E+01     0.471E-10     0.110E-03     0.193E-03    -0.192E-03
    -0.102E+01     0.629E-10     0.119E-03     0.202E-03    -0.189E-03
    -0.101E+01     0.785E-10     0.123E-03     0.206E-03    -0.182E-03
    -0.101E+01     0.937E-10     0.120E-03     0.205E-03    -0.170E-03
    -0.100E+01     0.108E-09     0.111E-03     0.199E-03    -0.154E-03
    -0.995E+00     0.122E-09     0.961E-04     0.187E-03    -0.135E-03
    -0.988E+00     0.136E-09     0.760E-04     0.171E-03    -0.113E-03
    -0.982E+00     0.148E-09     0.515E-04     0.148E-03    -0.888E-04
    -0.975E+00     0.159E-09     0.236E-04     0.121E-03    -0.638E-04
    -0.969E+00     0.169E-09    -0.657E-05     0.897E-04    -0.384E-04
    -0.962E+00     0.178E-09    -0.376E-04     0.538E-04    -0.133E-04
    -0.956E+00     0.185E-09    -0.681E-04     0.143E-04     0.106E-04
    -0.949E+00     0.191E-09    -0.967E-04    -0.282E-04     0.327E-04
    -0.942E+00     0.195E-09    -0.122E-03    -0.729E-04     0.524E-04
    -0.936E+00     0.198E-09    -0.143E-03    -0.119E-03     0.694E-04
    -0.929E+00     0.199E-09    -0.159E-03    -0.166E-03     0.831E-04
    -0.923E+00     0.198E-09    -0.168E-03    -0.212E-03     0.935E-04
    -0.916E+00     0.196E-09    -0.171E-03    -0.257E-03     0.100E-03
    -0.910E+00     0.192E-09    -0.167E-03    -0.301E-03     0.104E-03
    -0.903E+00     0.186E-09    -0.156E-03    -0.341E-03     0.104E-03
    -0.897E+00     0.179E-09    -0.139E-03    -0.378E-03     0.101E-03
    -0.890E+00     0.170E-09    -0.116E-03    -0.411E-03     0.945E-04
    -0.884E+00     0.160E-09    -0.882E-04    -0.439E-03     0.860E-04
    -0.877E+00     0.149E-09    -0.570E-04    -0.462E-03     0.755E-04
    -0.870E+00     0.137E-09    -0.237E-04    -0.480E-03     0.634E-04
    -0.864E+00     0.123E-09     0.103E-04    -0.492E-03     0.504E-04
    -0.857E+00     0.108E-09     0.435E-04    -0.498E-03     0.368E-04
    -0.851E+00     0.930E-10     0.743E-04    -0.499E-03     0.231E-04
    -0.844E+00     0.770E-10     0.101E-03    -0.494E-03     0.987E-05
    -0.838E+00     0.605E-10     0.123E-03    -0.485E-03    -0.259E-05
    -0.831E+00     0.436E-10     0.139E-03    -0.471E-03    -0.140E-04
    -0.825E+00     0.265E-10     0.148E-03    -0.453E-03    -0.240E-04
    -0.818E+00     0.944E-11     0.149E-03    -0.432E-03    -0.326E-04
    -0.812E+00    -0.750E-11     0.142E-03    -0.409E-03    -0.396E-04
    -0.805E+00    -0.241E-10     0.128E-03    -0.384E-03    -0.452E-04
    -0.798E+00    -0.403E-10     0.107E-03    -0.359E-03    -0.494E-04
    -0.792E+00    -0.559E-10     0.799E-04    -0.334E-03    -0.526E-04
    -0.785E+00    -0.707E-10     0.476E-04    -0.311E-03    -0.551E-04
    -0.779E+00    -0.847E-10     0.116E-04    -0.289E-03    -0.573E-04
    -0.772E+00    -0.976E-10    -0.266E-04    -0.271E-03    -0.597E-04
    -0.766E+00    -0.109E-09    -0.653E-04    -0.257E-03    -0.630E-04
    -0.759E+00    -0.120E-09    -0.103E-03    -0.248E-03    -0.677E-04
    -0.753E+00    -0.130E-09    -0.137E-03    -0.243E-03    -0.746E-04
    -0.746E+00    -0.138E-09    -0.167E-03    -0.245E-03    -0.843E-04
    -0.740E+00    -0.144E-09    -0.191E-03    -0.253E-03    -0.977E-04
    -0.733E+00    -0.149E-09    -0.208E-03    -0.267E-03    -0.115E-03
    -0.726E+00    -0.153E-09    -0.216E-03    -0.288E-03    -0.138E-03
    -0.720E+00    -0.156E-09    -0.216E-03    -0.315E-03    -0.167E-03
    -0.713E+00    -0.156E-09    -0.208E-03    -0.348E-03    -0.202E-03
    -0.707E+00    -0.156E-09    -0.191E-03    -0.388E-03    -0.245E-03
    -0.700E+00    -0.154E-09    -0.166E-03    -0.433E-03    -0.295E-03
    -0.694E+00    -0.151E-09    -0.134E-03    -0.482E-03    -0.353E-03
    -0.687E+00    -0.147E-09    -0.961E-04    -0.536E-03    -0.420E-03
    -0.681E+00    -0.141E-09    -0.546E-04    -0.592E-03    -0.496E-03
    -0.674E+00    -0.135E-09    -0.109E-04    -0.651E-03    -0.582E-03
    -0.668E+00    -0.127E-09     0.331E-04    -0.711E-03    -0.676E-03
    -0.661E+00    -0.119E-09     0.754E-04    -0.771E-03    -0.781E-03
    -0.654E+00    -0.110E-09     0.114E-03    -0.829E-03    -0.894E-03
    -0.648E+00    -0.100E-09     0.147E-03    -0.885E-03    -0.102E-02
    -0.641E+00    -0.900E-10     0.173E-03    -0.937E-03    -0.115E-02
    -0.635E+00    -0.796E-10     0.191E-03    -0.984E-03    -0.129E-02
    -0.628E+00    -0.691E-10     0.199E-03    -0.103E-02    -0.144E-02
    -0.622E+00    -0.585E-10     0.198E-03    -0.106E-02    -0.159E-02
    -0.615E+00    -0.480E-10     0.186E-03    -0.108E-02    -0.175E-02
    -0.609E+00    -0.377E-10     0.164E-03    -0.110E-02    -0.192E-02
    -0.602E+00    -0.278E-10     0.134E-03    -0.111E-02    -0.209E-02
    -0.596E+00    -0.182E-10     0.961E-04    -0.110E-02    -0.226E-02
    -0.589E+00    -0.924E-11     0.520E-04    -0.108E-02    -0.244E-02
    -0.583E+00    -0.886E-12     0.359E-05    -0.106E-02    -0.261E-02
    -0.576E+00     0.676E-11    -0.469E-04    -0.101E-02    -0.279E-02
    -0.569E+00     0.136E-10    -0.971E-04    -0.961E-03    -0.296E-02
    -0.563E+00     0.196E-10    -0.145E-03    -0.895E-03    -0.312E-02
    -0.556E+00     0.248E-10    -0.187E-03    -0.816E-03    -0.329E-02
    -0.550E+00     0.290E-10    -0.223E-03    -0.726E-03    -0.344E-02
    -0.543E+00     0.323E-10    -0.249E-03    -0.624E-03    -0.358E-02
    -0.537E+00     0.346E-10    -0.265E-03    -0.511E-03    -0.372E-02
    -0.530E+00     0.361E-10    -0.269E-03    -0.388E-03    -0.384E-02
    -0.524E+00     0.366E-10    -0.261E-03    -0.256E-03    -0.395E-02
    -0.517E+00     0.363E-10    -0.240E-03    -0.116E-03    -0.405E-02
    -0.511E+00     0.352E-10    -0.206E-03     0.305E-04    -0.413E-02
    -0.504E+00     0.333E-10    -0.162E-03     0.183E-03    -0.419E-02
    -0.497E+00     0.308E-10    -0.107E-03     0.340E-03    -0.424E-02
    -0.491E+00     0.276E-10    -0.437E-04     0.499E-03    -0.426E-02
    -0.484E+00     0.240E-10     0.253E-04     0.660E-03    -0.428E-02
    -0.478E+00     0.200E-10     0.977E-04     0.820E-03    -0.427E-02
    -0.471E+00     0.156E-10     0.171E-03     0.979E-03    -0.424E-02
    -0.465E+00     0.111E-10     0.242E-03     0.114E-02    -0.420E-02
    -0.458E+00     0.651E-11     0.308E-03     0.129E-02    -0.414E-02
    -0.452E+00     0.193E-11     0.368E-03     0.143E-02    -0.406E-02
    -0.445E+00    -0.252E-11     0.418E-03     0.157E-02    -0.397E-02
    -0.439E+00    -0.673E-11     0.456E-03     0.170E-02    -0.386E-02
    -0.432E+00    -0.106E-10     0.483E-03     0.182E-02    -0.374E-02
    -0.425E+00    -0.140E-10     0.496E-03     0.193E-02    -0.360E-02
    -0.419E+00    -0.169E-10     0.497E-03     0.202E-02    -0.346E-02
    -0.412E+00    -0.192E-10     0.486E-03     0.211E-02    -0.330E-02
    -0.406E+00    -0.208E-10     0.464E-03     0.218E-02    -0.313E-02
    -0.399E+00    -0.216E-10     0.433E-03     0.223E-02    -0.296E-02
    -0.393E+00    -0.217E-10     0.397E-03     0.227E-02    -0.278E-02
    -0.386E+00    -0.209E-10     0.359E-03     0.230E-02    -0.260E-02
    -0.380E+00    -0.192E-10     0.322E-03     0.231E-02    -0.242E-02
    -0.373E+00    -0.167E-10     0.291E-03     0.231E-02    -0.224E-02
    -0.367E+00    -0.133E-10     0.269E-03     0.229E-02    -0.205E-02
    -0.360E+00    -0.898E-11     0.261E-03     0.226E-02    -0.187E-02
    -0.353E+00    -0.386E-11     0.272E-03     0.222E-02    -0.169E-02
    -0.347E+00     0.206E-11     0.304E-03     0.216E-02    -0.152E-02
    -0.340E+00     0.871E-11     0.360E-03     0.209E-02    -0.135E-02
    -0.334E+00     0.160E-10     0.444E-03     0.201E-02    -0.119E-02
    -0.327E+00     0.240E-10     0.557E-03     0.192E-02    -0.104E-02
    -0.321E+00     0.324E-10     0.699E-03     0.182E-02    -0.896E-03
    -0.314E+00     0.412E-10     0.871E-03     0.171E-02    -0.762E-03
    -0.308E+00     0.504E-10     0.107E-02     0.159E-02    -0.638E-03
    -0.301E+00     0.597E-10     0.130E-02     0.147E-02    -0.524E-03
    -0.295E+00     0.691E-10     0.155E-02     0.134E-02    -0.420E-03
    -0.288E+00     0.784E-10     0.182E-02     0.121E-02    -0.328E-03
    -0.281E+00     0.875E-10     0.210E-02     0.107E-02    -0.247E-03
    -0.275E+00     0.963E-10     0.239E-02     0.933E-03    -0.177E-03
    -0.268E+00     0.105E-09     0.268E-02     0.796E-03    -0.119E-03
    -0.262E+00     0.112E-09     0.297E-02     0.660E-03    -0.719E-04
    -0.255E+00     0.120E-09     0.324E-02     0.525E-03    -0.357E-04
    -0.249E+00     0.126E-09     0.350E-02     0.393E-03    -0.103E-04
    -0.242E+00     0.131E-09     0.373E-02     0.264E-03     0.464E-05
    -0.236E+00     0.136E-09     0.394E-02     0.140E-03     0.951E-05
    -0.229E+00     0.139E-09     0.410E-02     0.209E-04     0.477E-05
    -0.223E+00     0.141E-09     0.423E-02    -0.923E-04    -0.908E-05
    -0.216E+00     0.142E-09     0.431E-02    -0.199E-03    -0.315E-04
    -0.209E+00     0.141E-09     0.434E-02    -0.299E-03    -0.618E-04
    -0.203E+00     0.140E-09     0.433E-02    -0.391E-03    -0.995E-04
    -0.196E+00     0.136E-09     0.427E-02    -0.476E-03    -0.144E-03
    -0.190E+00     0.132E-09     0.416E-02    -0.552E-03    -0.194E-03
    -0.183E+00     0.126E-09     0.400E-02    -0.621E-03    -0.249E-03
    -0.177E+00     0.119E-09     0.380E-02    -0.681E-03    -0.309E-03
    -0.170E+00     0.110E-09     0.356E-02    -0.733E-03    -0.373E-03
    -0.164E+00     0.100E-09     0.329E-02    -0.777E-03    -0.439E-03
    -0.157E+00     0.891E-10     0.299E-02    -0.813E-03    -0.507E-03
    -0.151E+00     0.770E-10     0.267E-02    -0.841E-03    -0.577E-03
    -0.144E+00     0.638E-10     0.234E-02    -0.861E-03    -0.648E-03
    -0.137E+00     0.498E-10     0.199E-02    -0.873E-03    -0.719E-03
    -0.131E+00     0.350E-10     0.165E-02    -0.879E-03    -0.789E-03
    -0.124E+00     0.195E-10     0.130E-02    -0.877E-03    -0.858E-03
    -0.118E+00     0.360E-11     0.965E-03    -0.869E-03    -0.926E-03
    -0.111E+00    -0.127E-10     0.643E-03    -0.855E-03    -0.991E-03
    -0.105E+00    -0.292E-10     0.340E-03    -0.834E-03    -0.105E-02
    -0.982E-01    -0.458E-10     0.571E-04    -0.809E-03    -0.111E-02
    -0.916E-01    -0.622E-10    -0.202E-03    -0.778E-03    -0.117E-02
    -0.851E-01    -0.783E-10    -0.435E-03    -0.742E-03    -0.122E-02
    -0.785E-01    -0.941E-10    -0.642E-03    -0.702E-03    -0.127E-02
    -0.720E-01    -0.109E-09    -0.823E-03    -0.658E-03    -0.132E-02
    -0.654E-01    -0.124E-09    -0.979E-03    -0.610E-03    -0.136E-02
    -0.589E-01    -0.137E-09    -0.111E-02    -0.559E-03    -0.140E-02
    -0.524E-01    -0.150E-09    -0.122E-02    -0.505E-03    -0.144E-02
    -0.458E-01    -0.161E-09    -0.131E-02    -0.449E-03    -0.147E-02
    -0.393E-01    -0.171E-09    -0.139E-02    -0.389E-03    -0.150E-02
    -0.327E-01    -0.180E-09    -0.145E-02    -0.328E-03    -0.152E-02
    -0.262E-01    -0.187E-09    -0.150E-02    -0.265E-03    -0.154E-02
    -0.196E-01    -0.193E-09    -0.154E-02    -0.201E-03    -0.156E-02
    -0.131E-01    -0.197E-09    -0.157E-02    -0.135E-03    -0.158E-02
    -0.654E-02    -0.199E-09    -0.159E-02    -0.676E-04    -0.159E-02
     0.000E+00    -0.200E-09    -0.161E-02     0.132E-06    -0.160E-02
     0.654E-02    -0.199E-09    -0.162E-02     0.684E-04    -0.160E-02
     0.131E-01    -0.197E-09    -0.162E-02     0.137E-03    -0.160E-02
     0.196E-01    -0.193E-09    -0.162E-02     0.205E-03    -0.160E-02
     0.262E-01    -0.187E-09    -0.161E-02     0.273E-03    -0.159E-02
     0.327E-01    -0.180E-09    -0.158E-02     0.341E-03    -0.158E-02
     0.393E-01    -0.171E-09    -0.154E-02     0.407E-03    -0.157E-02
     0.458E-01    -0.161E-09    -0.149E-02     0.473E-03    -0.155E-02
     0.524E-01    -0.150E-09    -0.141E-02     0.536E-03    -0.153E-02
     0.589E-01    -0.137E-09    -0.131E-02     0.598E-03    -0.150E-02
     0.654E-01    -0.124E-09    -0.119E-02     0.657E-03    -0.147E-02
     0.720E-01    -0.109E-09    -0.103E-02     0.714E-03    -0.143E-02
     0.785E-01    -0.941E-10    -0.853E-03     0.767E-03    -0.139E-02
     0.851E-01    -0.783E-10    -0.643E-03     0.817E-03    -0.135E-02
     0.916E-01    -0.622E-10    -0.403E-03     0.862E-03    -0.130E-02
     0.982E-01    -0.458E-10    -0.135E-03     0.903E-03    -0.124E-02
     0.105E+00    -0.292E-10     0.160E-03     0.939E-03    -0.119E-02
     0.111E+00    -0.127E-10     0.479E-03     0.970E-03    -0.112E-02
     0.118E+00     0.360E-11     0.818E-03     0.994E-03    -0.106E-02
     0.124E+00     0.195E-10     0.117E-02     0.101E-02    -0.989E-03
     0.131E+00     0.350E-10     0.154E-02     0.102E-02    -0.918E-03
     0.137E+00     0.498E-10     0.191E-02     0.103E-02    -0.844E-03
     0.144E+00     0.638E-10     0.227E-02     0.102E-02    -0.769E-03
     0.151E+00     0.770E-10     0.263E-02     0.101E-02    -0.694E-03
     0.157E+00     0.891E-10     0.297E-02     0.990E-03    -0.618E-03
     0.164E+00     0.100E-09     0.329E-02     0.961E-03    -0.543E-03
     0.170E+00     0.110E-09     0.358E-02     0.923E-03    -0.470E-03
     0.177E+00     0.119E-09     0.383E-02     0.876E-03    -0.399E-03
     0.183E+00     0.126E-09     0.405E-02     0.819E-03    -0.331E-03
     0.190E+00     0.132E-09     0.422E-02     0.754E-03    -0.267E-03
     0.196E+00     0.136E-09     0.434E-02     0.679E-03    -0.209E-03
     0.203E+00     0.140E-09     0.441E-02     0.596E-03    -0.156E-03
     0.209E+00     0.141E-09     0.443E-02     0.504E-03    -0.109E-03
     0.216E+00     0.142E-09     0.441E-02     0.403E-03    -0.697E-04
     0.223E+00     0.141E-09     0.433E-02     0.295E-03    -0.385E-04
     0.229E+00     0.139E-09     0.420E-02     0.179E-03    -0.161E-04
     0.236E+00     0.136E-09     0.404E-02     0.569E-04    -0.315E-05
     0.242E+00     0.131E-09     0.383E-02    -0.715E-04    -0.156E-06
     0.249E+00     0.126E-09     0.360E-02    -0.205E-03    -0.768E-05
     0.255E+00     0.120E-09     0.334E-02    -0.343E-03    -0.262E-04
     0.262E+00     0.112E-09     0.305E-02    -0.484E-03    -0.560E-04
     0.268E+00     0.105E-09     0.276E-02    -0.628E-03    -0.976E-04
     0.275E+00     0.963E-10     0.246E-02    -0.772E-03    -0.151E-03
     0.281E+00     0.875E-10     0.217E-02    -0.917E-03    -0.216E-03
     0.288E+00     0.784E-10     0.188E-02    -0.106E-02    -0.294E-03
     0.295E+00     0.691E-10     0.160E-02    -0.120E-02    -0.383E-03
     0.301E+00     0.597E-10     0.134E-02    -0.134E-02    -0.485E-03
     0.308E+00     0.504E-10     0.111E-02    -0.147E-02    -0.598E-03
     0.314E+00     0.412E-10     0.901E-03    -0.160E-02    -0.722E-03
     0.321E+00     0.324E-10     0.722E-03    -0.172E-02    -0.857E-03
     0.327E+00     0.240E-10     0.573E-03    -0.183E-02    -0.100E-02
     0.334E+00     0.160E-10     0.454E-03    -0.193E-02    -0.116E-02
     0.340E+00     0.871E-11     0.365E-03    -0.202E-02    -0.132E-02
     0.347E+00     0.206E-11     0.302E-03    -0.209E-02    -0.149E-02
     0.353E+00    -0.386E-11     0.265E-03    -0.216E-02    -0.167E-02
     0.360E+00    -0.898E-11     0.250E-03    -0.221E-02    -0.185E-02
     0.367E+00    -0.133E-10     0.253E-03    -0.225E-02    -0.204E-02
     0.373E+00    -0.167E-10     0.270E-03    -0.227E-02    -0.222E-02
     0.380E+00    -0.192E-10     0.297E-03    -0.228E-02    -0.241E-02
     0.386E+00    -0.209E-10     0.330E-03    -0.227E-02    -0.261E-02
     0.393E+00    -0.217E-10     0.364E-03    -0.225E-02    -0.279E-02
     0.399E+00    -0.216E-10     0.396E-03    -0.221E-02    -0.298E-02
     0.406E+00    -0.208E-10     0.423E-03    -0.215E-02    -0.316E-02
     0.412E+00    -0.192E-10     0.441E-03    -0.209E-02    -0.333E-02
     0.419E+00    -0.169E-10     0.449E-03    -0.200E-02    -0.350E-02
     0.425E+00    -0.140E-10     0.445E-03    -0.191E-02    -0.365E-02
     0.432E+00    -0.106E-10     0.428E-03    -0.180E-02    -0.379E-02
     0.439E+00    -0.673E-11     0.399E-03    -0.168E-02    -0.392E-02
     0.445E+00    -0.252E-11     0.357E-03    -0.155E-02    -0.404E-02
     0.452E+00     0.193E-11     0.305E-03    -0.141E-02    -0.414E-02
     0.458E+00     0.651E-11     0.244E-03    -0.126E-02    -0.423E-02
     0.465E+00     0.111E-10     0.175E-03    -0.111E-02    -0.429E-02
     0.471E+00     0.156E-10     0.103E-03    -0.948E-03    -0.434E-02
     0.478E+00     0.200E-10     0.283E-04    -0.785E-03    -0.437E-02
     0.484E+00     0.240E-10    -0.449E-04    -0.620E-03    -0.439E-02
     0.491E+00     0.276E-10    -0.114E-03    -0.454E-03    -0.438E-02
     0.497E+00     0.308E-10    -0.177E-03    -0.289E-03    -0.436E-02
     0.504E+00     0.333E-10    -0.232E-03    -0.126E-03    -0.432E-02
     0.511E+00     0.352E-10    -0.276E-03     0.321E-04    -0.426E-02
     0.517E+00     0.363E-10    -0.308E-03     0.185E-03    -0.418E-02
     0.524E+00     0.366E-10    -0.328E-03     0.331E-03    -0.409E-02
     0.530E+00     0.361E-10    -0.335E-03     0.470E-03    -0.398E-02
     0.537E+00     0.346E-10    -0.329E-03     0.599E-03    -0.386E-02
     0.543E+00     0.323E-10    -0.311E-03     0.718E-03    -0.373E-02
     0.550E+00     0.290E-10    -0.283E-03     0.826E-03    -0.358E-02
     0.556E+00     0.248E-10    -0.245E-03     0.922E-03    -0.343E-02
     0.563E+00     0.196E-10    -0.201E-03     0.101E-02    -0.327E-02
     0.569E+00     0.136E-10    -0.151E-03     0.108E-02    -0.310E-02
     0.576E+00     0.676E-11    -0.997E-04     0.114E-02    -0.292E-02
     0.583E+00    -0.886E-12    -0.479E-04     0.118E-02    -0.275E-02
     0.589E+00    -0.924E-11     0.164E-05     0.121E-02    -0.257E-02
     0.596E+00    -0.182E-10     0.467E-04     0.123E-02    -0.239E-02
     0.602E+00    -0.278E-10     0.854E-04     0.124E-02    -0.221E-02
     0.609E+00    -0.377E-10     0.116E-03     0.124E-02    -0.204E-02
     0.615E+00    -0.480E-10     0.138E-03     0.122E-02    -0.187E-02
     0.622E+00    -0.585E-10     0.149E-03     0.120E-02    -0.170E-02
     0.628E+00    -0.691E-10     0.151E-03     0.116E-02    -0.154E-02
     0.635E+00    -0.796E-10     0.142E-03     0.112E-02    -0.139E-02
     0.641E+00    -0.900E-10     0.124E-03     0.107E-02    -0.124E-02
     0.648E+00    -0.100E-09     0.973E-04     0.102E-02    -0.110E-02
     0.654E+00    -0.110E-09     0.635E-04     0.957E-03    -0.971E-03
     0.661E+00    -0.119E-09     0.242E-04     0.894E-03    -0.850E-03
     0.668E+00    -0.127E-09    -0.186E-04     0.829E-03    -0.738E-03
     0.674E+00    -0.135E-09    -0.632E-04     0.763E-03    -0.636E-03
     0.681E+00    -0.141E-09    -0.107E-03     0.697E-03    -0.544E-03
     0.687E+00    -0.147E-09    -0.149E-03     0.633E-03    -0.461E-03
     0.694E+00    -0.151E-09    -0.187E-03     0.571E-03    -0.387E-03
     0.700E+00    -0.154E-09    -0.219E-03     0.513E-03    -0.322E-03
     0.707E+00    -0.156E-09    -0.244E-03     0.459E-03    -0.266E-03
     0.713E+00    -0.156E-09    -0.260E-03     0.410E-03    -0.217E-03
     0.720E+00    -0.156E-09    -0.269E-03     0.366E-03    -0.176E-03
     0.726E+00    -0.153E-09    -0.268E-03     0.329E-03    -0.142E-03
     0.733E+00    -0.149E-09    -0.259E-03     0.298E-03    -0.115E-03
     0.740E+00    -0.144E-09    -0.241E-03     0.274E-03    -0.927E-04
     0.746E+00    -0.138E-09    -0.216E-03     0.256E-03    -0.754E-04
     0.753E+00    -0.130E-09    -0.186E-03     0.244E-03    -0.622E-04
     0.759E+00    -0.120E-09    -0.150E-03     0.239E-03    -0.524E-04
     0.766E+00    -0.109E-09    -0.112E-03     0.240E-03    -0.452E-04
     0.772E+00    -0.976E-10    -0.728E-04     0.246E-03    -0.400E-04
     0.779E+00    -0.847E-10    -0.339E-04     0.256E-03    -0.360E-04
     0.785E+00    -0.707E-10     0.268E-05     0.271E-03    -0.326E-04
     0.792E+00    -0.559E-10     0.355E-04     0.288E-03    -0.293E-04
     0.798E+00    -0.403E-10     0.630E-04     0.308E-03    -0.256E-04
     0.805E+00    -0.241E-10     0.843E-04     0.329E-03    -0.211E-04
     0.812E+00    -0.750E-11     0.984E-04     0.350E-03    -0.155E-04
     0.818E+00     0.944E-11     0.105E-03     0.372E-03    -0.861E-05
     0.825E+00     0.265E-10     0.103E-03     0.391E-03    -0.296E-06
     0.831E+00     0.436E-10     0.946E-04     0.409E-03     0.943E-05
     0.838E+00     0.605E-10     0.786E-04     0.424E-03     0.205E-04
     0.844E+00     0.770E-10     0.564E-04     0.435E-03     0.326E-04
     0.851E+00     0.930E-10     0.291E-04     0.443E-03     0.456E-04
     0.857E+00     0.108E-09    -0.200E-05     0.445E-03     0.590E-04
     0.864E+00     0.123E-09    -0.355E-04     0.443E-03     0.724E-04
     0.870E+00     0.137E-09    -0.697E-04     0.436E-03     0.853E-04
     0.877E+00     0.149E-09    -0.103E-03     0.423E-03     0.973E-04
     0.884E+00     0.160E-09    -0.135E-03     0.405E-03     0.108E-03
     0.890E+00     0.170E-09    -0.162E-03     0.383E-03     0.116E-03
     0.897E+00     0.179E-09    -0.185E-03     0.355E-03     0.122E-03
     0.903E+00     0.186E-09    -0.202E-03     0.324E-03     0.125E-03
     0.910E+00     0.192E-09    -0.213E-03     0.288E-03     0.124E-03
     0.916E+00     0.196E-09    -0.217E-03     0.250E-03     0.120E-03
     0.923E+00     0.198E-09    -0.213E-03     0.209E-03     0.112E-03
     0.929E+00     0.199E-09    -0.204E-03     0.166E-03     0.997E-04
     0.936E+00     0.198E-09    -0.188E-03     0.122E-03     0.838E-04
     0.942E+00     0.195E-09    -0.166E-03     0.784E-04     0.641E-04
     0.949E+00     0.191E-09    -0.140E-03     0.352E-04     0.411E-04
     0.956E+00     0.185E-09    -0.111E-03    -0.671E-05     0.150E-04
     0.962E+00     0.178E-09    -0.803E-04    -0.465E-04    -0.134E-04
     0.969E+00     0.169E-09    -0.490E-04    -0.835E-04    -0.437E-04
     0.975E+00     0.159E-09    -0.186E-04    -0.117E-03    -0.750E-04
     0.982E+00     0.148E-09     0.958E-05    -0.147E-03    -0.106E-03
     0.988E+00     0.136E-09     0.342E-04    -0.172E-03    -0.137E-03
     0.995E+00     0.122E-09     0.543E-04    -0.193E-03    -0.167E-03
     0.100E+01     0.108E-09     0.691E-04    -0.209E-03    -0.194E-03
     0.101E+01     0.937E-10     0.779E-04    -0.220E-03    -0.217E-03
     0.101E+01     0.785E-10     0.804E-04    -0.227E-03    -0.237E-03
     0.102E+01     0.629E-10     0.766E-04    -0.228E-03    -0.252E-03
     0.103E+01     0.471E-10     0.668E-04    -0.225E-03    -0.262E-03
     0.103E+01     0.312E-10     0.515E-04    -0.218E-03    -0.267E-03
     0.104E+01     0.155E-10     0.314E-04    -0.208E-03    -0.266E-03
     0.105E+01     0.000E+00     0.749E-05    -0.193E-03    -0.259E-03
     0.105E+01    -0.151E-10    -0.191E-04    -0.177E-03    -0.246E-03
     0.106E+01    -0.296E-10    -0.472E-04    -0.158E-03    -0.227E-03
     0.107E+01    -0.435E-10    -0.754E-04    -0.137E-03    -0.204E-03
     0.107E+01    -0.565E-10    -0.103E-03    -0.116E-03    -0.176E-03
     0.108E+01    -0.687E-10    -0.127E-03    -0.940E-04    -0.145E-03
     0.109E+01    -0.798E-10    -0.149E-03    -0.723E-04    -0.110E-03
     0.109E+01    -0.899E-10    -0.166E-03    -0.514E-04    -0.746E-04
     0.110E+01    -0.988E-10    -0.178E-03    -0.316E-04    -0.380E-04
     0.111E+01    -0.106E-09    -0.185E-03    -0.133E-04    -0.184E-05
     0.111E+01    -0.113E-09    -0.186E-03     0.302E-05     0.328E-04
     0.112E+01    -0.118E-09    -0.181E-03     0.172E-04     0.648E-04
     0.113E+01    -0.122E-09    -0.171E-03     0.289E-04     0.933E-04
     0.113E+01    -0.124E-09    -0.155E-03     0.383E-04     0.117E-03
     0.114E+01    -0.126E-09    -0.136E-03     0.451E-04     0.136E-03
     0.115E+01    -0.126E-09    -0.113E-03     0.494E-04     0.149E-03
     0.115E+01    -0.124E-09    -0.882E-04     0.514E-04     0.156E-03
