 IPOUT_ERRFLD: plasma response for an external perturbation on the control surface
        mpert:      37
      mthsurf:     960
        perturbed senergy:     0.329E+02
        perturbed penergy:     0.308E+02
           maximum torque:     0.459E+01
          binfun strength:     0.944E-03
         bplafun strength:     0.418E-03
         boutfun strength:     0.982E-03
 MODES
       m         rebin         imbin        rebout        imbout
     0.132E+01    -0.206E-03     0.255E-03    -0.611E-04    -0.436E-03
     0.133E+01    -0.206E-03     0.250E-03    -0.440E-04    -0.443E-03
     0.134E+01    -0.206E-03     0.245E-03    -0.263E-04    -0.449E-03
     0.134E+01    -0.205E-03     0.240E-03    -0.795E-05    -0.454E-03
     0.135E+01    -0.203E-03     0.236E-03     0.110E-04    -0.458E-03
     0.135E+01    -0.201E-03     0.231E-03     0.305E-04    -0.461E-03
     0.136E+01    -0.199E-03     0.227E-03     0.504E-04    -0.463E-03
     0.137E+01    -0.196E-03     0.222E-03     0.708E-04    -0.464E-03
     0.137E+01    -0.193E-03     0.218E-03     0.915E-04    -0.464E-03
     0.138E+01    -0.189E-03     0.215E-03     0.112E-03    -0.463E-03
     0.139E+01    -0.186E-03     0.211E-03     0.134E-03    -0.461E-03
     0.139E+01    -0.182E-03     0.208E-03     0.155E-03    -0.458E-03
     0.140E+01    -0.178E-03     0.205E-03     0.176E-03    -0.454E-03
     0.141E+01    -0.174E-03     0.202E-03     0.197E-03    -0.449E-03
     0.141E+01    -0.171E-03     0.200E-03     0.218E-03    -0.443E-03
     0.142E+01    -0.167E-03     0.197E-03     0.239E-03    -0.436E-03
     0.143E+01    -0.164E-03     0.195E-03     0.259E-03    -0.427E-03
     0.143E+01    -0.161E-03     0.194E-03     0.279E-03    -0.419E-03
     0.144E+01    -0.158E-03     0.192E-03     0.298E-03    -0.409E-03
     0.145E+01    -0.156E-03     0.190E-03     0.317E-03    -0.399E-03
     0.145E+01    -0.154E-03     0.189E-03     0.336E-03    -0.388E-03
     0.146E+01    -0.153E-03     0.187E-03     0.353E-03    -0.376E-03
     0.147E+01    -0.151E-03     0.185E-03     0.371E-03    -0.365E-03
     0.147E+01    -0.151E-03     0.184E-03     0.387E-03    -0.352E-03
     0.148E+01    -0.151E-03     0.182E-03     0.403E-03    -0.340E-03
     0.149E+01    -0.151E-03     0.180E-03     0.418E-03    -0.327E-03
     0.149E+01    -0.152E-03     0.178E-03     0.433E-03    -0.314E-03
     0.150E+01    -0.153E-03     0.175E-03     0.447E-03    -0.301E-03
     0.151E+01    -0.154E-03     0.173E-03     0.460E-03    -0.288E-03
     0.151E+01    -0.156E-03     0.170E-03     0.473E-03    -0.275E-03
     0.152E+01    -0.158E-03     0.167E-03     0.485E-03    -0.262E-03
     0.152E+01    -0.160E-03     0.163E-03     0.497E-03    -0.249E-03
     0.153E+01    -0.162E-03     0.160E-03     0.508E-03    -0.236E-03
     0.154E+01    -0.164E-03     0.156E-03     0.519E-03    -0.223E-03
     0.154E+01    -0.167E-03     0.152E-03     0.530E-03    -0.210E-03
     0.155E+01    -0.169E-03     0.147E-03     0.540E-03    -0.198E-03
     0.156E+01    -0.171E-03     0.143E-03     0.550E-03    -0.185E-03
     0.156E+01    -0.174E-03     0.138E-03     0.560E-03    -0.173E-03
     0.157E+01    -0.176E-03     0.134E-03     0.569E-03    -0.160E-03
     0.158E+01    -0.178E-03     0.129E-03     0.578E-03    -0.148E-03
     0.158E+01    -0.179E-03     0.124E-03     0.587E-03    -0.135E-03
     0.159E+01    -0.181E-03     0.120E-03     0.596E-03    -0.123E-03
     0.160E+01    -0.182E-03     0.115E-03     0.604E-03    -0.110E-03
     0.160E+01    -0.183E-03     0.111E-03     0.613E-03    -0.969E-04
     0.161E+01    -0.184E-03     0.107E-03     0.620E-03    -0.838E-04
     0.162E+01    -0.184E-03     0.103E-03     0.628E-03    -0.704E-04
     0.162E+01    -0.184E-03     0.998E-04     0.636E-03    -0.568E-04
     0.163E+01    -0.184E-03     0.966E-04     0.643E-03    -0.429E-04
     0.164E+01    -0.184E-03     0.939E-04     0.649E-03    -0.287E-04
     0.164E+01    -0.183E-03     0.916E-04     0.656E-03    -0.141E-04
     0.165E+01    -0.183E-03     0.897E-04     0.661E-03     0.882E-06
     0.166E+01    -0.182E-03     0.883E-04     0.667E-03     0.162E-04
     0.166E+01    -0.180E-03     0.873E-04     0.671E-03     0.318E-04
     0.167E+01    -0.179E-03     0.867E-04     0.676E-03     0.478E-04
     0.168E+01    -0.178E-03     0.866E-04     0.679E-03     0.641E-04
     0.168E+01    -0.177E-03     0.869E-04     0.682E-03     0.807E-04
     0.169E+01    -0.175E-03     0.876E-04     0.684E-03     0.975E-04
     0.170E+01    -0.174E-03     0.886E-04     0.685E-03     0.115E-03
     0.170E+01    -0.173E-03     0.899E-04     0.685E-03     0.132E-03
     0.171E+01    -0.171E-03     0.916E-04     0.685E-03     0.149E-03
     0.171E+01    -0.170E-03     0.934E-04     0.683E-03     0.166E-03
     0.172E+01    -0.169E-03     0.955E-04     0.681E-03     0.184E-03
     0.173E+01    -0.168E-03     0.976E-04     0.678E-03     0.201E-03
     0.173E+01    -0.166E-03     0.998E-04     0.674E-03     0.218E-03
     0.174E+01    -0.165E-03     0.102E-03     0.669E-03     0.234E-03
     0.175E+01    -0.164E-03     0.104E-03     0.664E-03     0.251E-03
     0.175E+01    -0.163E-03     0.106E-03     0.657E-03     0.267E-03
     0.176E+01    -0.163E-03     0.108E-03     0.650E-03     0.283E-03
     0.177E+01    -0.162E-03     0.110E-03     0.642E-03     0.298E-03
     0.177E+01    -0.161E-03     0.112E-03     0.634E-03     0.312E-03
     0.178E+01    -0.160E-03     0.113E-03     0.625E-03     0.327E-03
     0.179E+01    -0.158E-03     0.114E-03     0.615E-03     0.340E-03
     0.179E+01    -0.157E-03     0.115E-03     0.605E-03     0.353E-03
     0.180E+01    -0.156E-03     0.115E-03     0.595E-03     0.365E-03
     0.181E+01    -0.154E-03     0.115E-03     0.584E-03     0.377E-03
     0.181E+01    -0.152E-03     0.115E-03     0.573E-03     0.388E-03
     0.182E+01    -0.150E-03     0.114E-03     0.561E-03     0.398E-03
     0.183E+01    -0.148E-03     0.113E-03     0.550E-03     0.408E-03
     0.183E+01    -0.146E-03     0.112E-03     0.538E-03     0.417E-03
     0.184E+01    -0.143E-03     0.110E-03     0.527E-03     0.425E-03
     0.185E+01    -0.140E-03     0.108E-03     0.515E-03     0.433E-03
     0.185E+01    -0.137E-03     0.106E-03     0.503E-03     0.440E-03
     0.186E+01    -0.133E-03     0.104E-03     0.491E-03     0.447E-03
     0.187E+01    -0.130E-03     0.101E-03     0.480E-03     0.453E-03
     0.187E+01    -0.126E-03     0.981E-04     0.468E-03     0.459E-03
     0.188E+01    -0.121E-03     0.952E-04     0.457E-03     0.464E-03
     0.188E+01    -0.117E-03     0.922E-04     0.446E-03     0.469E-03
     0.189E+01    -0.113E-03     0.891E-04     0.434E-03     0.474E-03
     0.190E+01    -0.108E-03     0.859E-04     0.423E-03     0.478E-03
     0.190E+01    -0.103E-03     0.827E-04     0.412E-03     0.483E-03
     0.191E+01    -0.988E-04     0.796E-04     0.401E-03     0.487E-03
     0.192E+01    -0.942E-04     0.765E-04     0.389E-03     0.490E-03
     0.192E+01    -0.897E-04     0.734E-04     0.378E-03     0.494E-03
     0.193E+01    -0.853E-04     0.704E-04     0.367E-03     0.497E-03
     0.194E+01    -0.811E-04     0.675E-04     0.355E-03     0.500E-03
     0.194E+01    -0.772E-04     0.646E-04     0.344E-03     0.503E-03
     0.195E+01    -0.735E-04     0.619E-04     0.332E-03     0.506E-03
     0.196E+01    -0.701E-04     0.592E-04     0.320E-03     0.508E-03
     0.196E+01    -0.670E-04     0.566E-04     0.308E-03     0.510E-03
     0.197E+01    -0.643E-04     0.540E-04     0.296E-03     0.512E-03
     0.198E+01    -0.620E-04     0.515E-04     0.283E-03     0.513E-03
     0.198E+01    -0.602E-04     0.491E-04     0.270E-03     0.515E-03
     0.199E+01    -0.587E-04     0.467E-04     0.258E-03     0.515E-03
     0.200E+01    -0.577E-04     0.443E-04     0.244E-03     0.516E-03
     0.200E+01    -0.572E-04     0.419E-04     0.231E-03     0.516E-03
     0.201E+01    -0.571E-04     0.395E-04     0.217E-03     0.515E-03
     0.202E+01    -0.574E-04     0.370E-04     0.204E-03     0.514E-03
     0.202E+01    -0.581E-04     0.345E-04     0.190E-03     0.512E-03
     0.203E+01    -0.592E-04     0.320E-04     0.176E-03     0.510E-03
     0.204E+01    -0.606E-04     0.294E-04     0.163E-03     0.507E-03
     0.204E+01    -0.623E-04     0.267E-04     0.149E-03     0.504E-03
     0.205E+01    -0.643E-04     0.240E-04     0.135E-03     0.500E-03
     0.206E+01    -0.666E-04     0.213E-04     0.122E-03     0.495E-03
     0.206E+01    -0.690E-04     0.185E-04     0.109E-03     0.490E-03
     0.207E+01    -0.716E-04     0.157E-04     0.957E-04     0.484E-03
     0.207E+01    -0.742E-04     0.128E-04     0.831E-04     0.478E-03
     0.208E+01    -0.770E-04     0.999E-05     0.710E-04     0.471E-03
     0.209E+01    -0.797E-04     0.721E-05     0.593E-04     0.464E-03
     0.209E+01    -0.824E-04     0.448E-05     0.481E-04     0.456E-03
     0.210E+01    -0.850E-04     0.185E-05     0.374E-04     0.448E-03
     0.211E+01    -0.875E-04    -0.657E-06     0.274E-04     0.440E-03
     0.211E+01    -0.899E-04    -0.301E-05     0.180E-04     0.431E-03
     0.212E+01    -0.921E-04    -0.517E-05     0.916E-05     0.422E-03
     0.213E+01    -0.941E-04    -0.711E-05     0.102E-05     0.413E-03
     0.213E+01    -0.958E-04    -0.880E-05    -0.646E-05     0.404E-03
     0.214E+01    -0.974E-04    -0.102E-04    -0.133E-04     0.395E-03
     0.215E+01    -0.987E-04    -0.113E-04    -0.194E-04     0.385E-03
     0.215E+01    -0.998E-04    -0.121E-04    -0.250E-04     0.376E-03
     0.216E+01    -0.101E-03    -0.125E-04    -0.299E-04     0.367E-03
     0.217E+01    -0.101E-03    -0.126E-04    -0.343E-04     0.358E-03
     0.217E+01    -0.102E-03    -0.123E-04    -0.381E-04     0.350E-03
     0.218E+01    -0.102E-03    -0.116E-04    -0.414E-04     0.341E-03
     0.219E+01    -0.102E-03    -0.106E-04    -0.442E-04     0.333E-03
     0.219E+01    -0.102E-03    -0.921E-05    -0.467E-04     0.325E-03
     0.220E+01    -0.101E-03    -0.749E-05    -0.488E-04     0.317E-03
     0.221E+01    -0.101E-03    -0.546E-05    -0.507E-04     0.309E-03
     0.221E+01    -0.100E-03    -0.314E-05    -0.523E-04     0.302E-03
     0.222E+01    -0.996E-04    -0.573E-06    -0.537E-04     0.295E-03
     0.223E+01    -0.988E-04     0.221E-05    -0.550E-04     0.288E-03
     0.223E+01    -0.980E-04     0.515E-05    -0.561E-04     0.281E-03
     0.224E+01    -0.971E-04     0.822E-05    -0.573E-04     0.274E-03
     0.224E+01    -0.963E-04     0.114E-04    -0.584E-04     0.267E-03
     0.225E+01    -0.954E-04     0.145E-04    -0.595E-04     0.260E-03
     0.226E+01    -0.945E-04     0.176E-04    -0.607E-04     0.254E-03
     0.226E+01    -0.935E-04     0.207E-04    -0.620E-04     0.247E-03
     0.227E+01    -0.926E-04     0.236E-04    -0.633E-04     0.240E-03
     0.228E+01    -0.917E-04     0.263E-04    -0.647E-04     0.232E-03
     0.228E+01    -0.907E-04     0.288E-04    -0.662E-04     0.225E-03
     0.229E+01    -0.897E-04     0.309E-04    -0.678E-04     0.217E-03
     0.230E+01    -0.887E-04     0.328E-04    -0.694E-04     0.208E-03
     0.230E+01    -0.877E-04     0.343E-04    -0.711E-04     0.200E-03
     0.231E+01    -0.865E-04     0.354E-04    -0.728E-04     0.190E-03
     0.232E+01    -0.853E-04     0.360E-04    -0.745E-04     0.181E-03
     0.232E+01    -0.840E-04     0.363E-04    -0.761E-04     0.170E-03
     0.233E+01    -0.826E-04     0.361E-04    -0.777E-04     0.160E-03
     0.234E+01    -0.811E-04     0.354E-04    -0.792E-04     0.149E-03
     0.234E+01    -0.795E-04     0.343E-04    -0.806E-04     0.137E-03
     0.235E+01    -0.777E-04     0.328E-04    -0.819E-04     0.125E-03
     0.236E+01    -0.759E-04     0.308E-04    -0.830E-04     0.112E-03
     0.236E+01    -0.738E-04     0.284E-04    -0.839E-04     0.989E-04
     0.237E+01    -0.717E-04     0.257E-04    -0.847E-04     0.854E-04
     0.238E+01    -0.694E-04     0.226E-04    -0.852E-04     0.716E-04
     0.238E+01    -0.671E-04     0.191E-04    -0.855E-04     0.574E-04
     0.239E+01    -0.647E-04     0.154E-04    -0.856E-04     0.431E-04
     0.240E+01    -0.622E-04     0.115E-04    -0.855E-04     0.285E-04
     0.240E+01    -0.597E-04     0.741E-05    -0.853E-04     0.138E-04
     0.241E+01    -0.572E-04     0.315E-05    -0.849E-04    -0.936E-06
     0.242E+01    -0.548E-04    -0.120E-05    -0.843E-04    -0.157E-04
     0.242E+01    -0.524E-04    -0.562E-05    -0.837E-04    -0.304E-04
     0.243E+01    -0.503E-04    -0.100E-04    -0.831E-04    -0.449E-04
     0.243E+01    -0.483E-04    -0.145E-04    -0.824E-04    -0.593E-04
     0.244E+01    -0.465E-04    -0.188E-04    -0.819E-04    -0.735E-04
     0.245E+01    -0.451E-04    -0.231E-04    -0.814E-04    -0.873E-04
     0.245E+01    -0.440E-04    -0.272E-04    -0.811E-04    -0.101E-03
     0.246E+01    -0.433E-04    -0.312E-04    -0.810E-04    -0.114E-03
     0.247E+01    -0.430E-04    -0.350E-04    -0.813E-04    -0.127E-03
     0.247E+01    -0.432E-04    -0.386E-04    -0.818E-04    -0.139E-03
     0.248E+01    -0.439E-04    -0.420E-04    -0.828E-04    -0.151E-03
     0.249E+01    -0.452E-04    -0.452E-04    -0.842E-04    -0.163E-03
     0.249E+01    -0.471E-04    -0.483E-04    -0.860E-04    -0.174E-03
     0.250E+01    -0.496E-04    -0.510E-04    -0.884E-04    -0.184E-03
     0.251E+01    -0.527E-04    -0.536E-04    -0.914E-04    -0.194E-03
     0.251E+01    -0.565E-04    -0.560E-04    -0.949E-04    -0.204E-03
     0.252E+01    -0.608E-04    -0.582E-04    -0.989E-04    -0.213E-03
     0.253E+01    -0.658E-04    -0.601E-04    -0.104E-03    -0.222E-03
     0.253E+01    -0.714E-04    -0.619E-04    -0.109E-03    -0.231E-03
     0.254E+01    -0.775E-04    -0.635E-04    -0.115E-03    -0.239E-03
     0.255E+01    -0.842E-04    -0.649E-04    -0.121E-03    -0.246E-03
     0.255E+01    -0.914E-04    -0.661E-04    -0.128E-03    -0.253E-03
     0.256E+01    -0.990E-04    -0.671E-04    -0.135E-03    -0.260E-03
     0.257E+01    -0.107E-03    -0.679E-04    -0.143E-03    -0.267E-03
     0.257E+01    -0.115E-03    -0.686E-04    -0.151E-03    -0.273E-03
     0.258E+01    -0.124E-03    -0.690E-04    -0.159E-03    -0.278E-03
     0.259E+01    -0.133E-03    -0.693E-04    -0.168E-03    -0.284E-03
     0.259E+01    -0.142E-03    -0.693E-04    -0.177E-03    -0.288E-03
     0.260E+01    -0.150E-03    -0.690E-04    -0.186E-03    -0.293E-03
     0.260E+01    -0.159E-03    -0.685E-04    -0.195E-03    -0.297E-03
     0.261E+01    -0.168E-03    -0.676E-04    -0.204E-03    -0.300E-03
     0.262E+01    -0.177E-03    -0.664E-04    -0.212E-03    -0.303E-03
     0.262E+01    -0.185E-03    -0.648E-04    -0.221E-03    -0.305E-03
     0.263E+01    -0.193E-03    -0.628E-04    -0.229E-03    -0.307E-03
     0.264E+01    -0.201E-03    -0.604E-04    -0.237E-03    -0.308E-03
     0.264E+01    -0.208E-03    -0.574E-04    -0.245E-03    -0.308E-03
     0.265E+01    -0.215E-03    -0.540E-04    -0.252E-03    -0.307E-03
     0.266E+01    -0.221E-03    -0.500E-04    -0.259E-03    -0.306E-03
     0.266E+01    -0.227E-03    -0.454E-04    -0.266E-03    -0.303E-03
     0.267E+01    -0.232E-03    -0.402E-04    -0.272E-03    -0.300E-03
     0.268E+01    -0.236E-03    -0.344E-04    -0.277E-03    -0.296E-03
     0.268E+01    -0.240E-03    -0.279E-04    -0.282E-03    -0.290E-03
     0.269E+01    -0.243E-03    -0.208E-04    -0.287E-03    -0.284E-03
     0.270E+01    -0.246E-03    -0.131E-04    -0.291E-03    -0.277E-03
     0.270E+01    -0.248E-03    -0.470E-05    -0.294E-03    -0.268E-03
     0.271E+01    -0.249E-03     0.429E-05    -0.298E-03    -0.259E-03
     0.272E+01    -0.250E-03     0.138E-04    -0.300E-03    -0.248E-03
     0.272E+01    -0.250E-03     0.240E-04    -0.303E-03    -0.237E-03
     0.273E+01    -0.249E-03     0.345E-04    -0.305E-03    -0.225E-03
     0.274E+01    -0.249E-03     0.456E-04    -0.307E-03    -0.211E-03
     0.274E+01    -0.247E-03     0.570E-04    -0.308E-03    -0.197E-03
     0.275E+01    -0.245E-03     0.686E-04    -0.310E-03    -0.183E-03
     0.276E+01    -0.243E-03     0.805E-04    -0.311E-03    -0.167E-03
     0.276E+01    -0.240E-03     0.925E-04    -0.312E-03    -0.151E-03
     0.277E+01    -0.236E-03     0.104E-03    -0.313E-03    -0.135E-03
     0.278E+01    -0.233E-03     0.116E-03    -0.313E-03    -0.118E-03
     0.278E+01    -0.228E-03     0.128E-03    -0.314E-03    -0.102E-03
     0.279E+01    -0.224E-03     0.139E-03    -0.314E-03    -0.848E-04
     0.279E+01    -0.219E-03     0.150E-03    -0.314E-03    -0.681E-04
     0.280E+01    -0.213E-03     0.161E-03    -0.314E-03    -0.516E-04
     0.281E+01    -0.207E-03     0.171E-03    -0.314E-03    -0.354E-04
     0.281E+01    -0.201E-03     0.180E-03    -0.313E-03    -0.198E-04
     0.282E+01    -0.194E-03     0.188E-03    -0.312E-03    -0.471E-05
     0.283E+01    -0.186E-03     0.196E-03    -0.311E-03     0.963E-05
     0.283E+01    -0.178E-03     0.202E-03    -0.309E-03     0.231E-04
     0.284E+01    -0.170E-03     0.207E-03    -0.306E-03     0.357E-04
     0.285E+01    -0.160E-03     0.212E-03    -0.303E-03     0.473E-04
     0.285E+01    -0.151E-03     0.215E-03    -0.300E-03     0.579E-04
     0.286E+01    -0.140E-03     0.217E-03    -0.296E-03     0.672E-04
     0.287E+01    -0.129E-03     0.217E-03    -0.290E-03     0.755E-04
     0.287E+01    -0.117E-03     0.217E-03    -0.284E-03     0.825E-04
     0.288E+01    -0.105E-03     0.215E-03    -0.278E-03     0.883E-04
     0.289E+01    -0.912E-04     0.212E-03    -0.270E-03     0.928E-04
     0.289E+01    -0.772E-04     0.208E-03    -0.261E-03     0.962E-04
     0.290E+01    -0.624E-04     0.202E-03    -0.251E-03     0.984E-04
     0.291E+01    -0.470E-04     0.196E-03    -0.240E-03     0.995E-04
     0.291E+01    -0.309E-04     0.188E-03    -0.228E-03     0.996E-04
     0.292E+01    -0.141E-04     0.180E-03    -0.215E-03     0.986E-04
     0.293E+01     0.319E-05     0.171E-03    -0.201E-03     0.967E-04
     0.293E+01     0.210E-04     0.160E-03    -0.185E-03     0.939E-04
     0.294E+01     0.392E-04     0.150E-03    -0.169E-03     0.904E-04
     0.295E+01     0.578E-04     0.138E-03    -0.152E-03     0.862E-04
     0.295E+01     0.766E-04     0.126E-03    -0.134E-03     0.815E-04
     0.296E+01     0.956E-04     0.113E-03    -0.115E-03     0.762E-04
     0.296E+01     0.115E-03     0.100E-03    -0.963E-04     0.705E-04
     0.297E+01     0.133E-03     0.872E-04    -0.766E-04     0.645E-04
     0.298E+01     0.152E-03     0.738E-04    -0.565E-04     0.583E-04
     0.298E+01     0.170E-03     0.602E-04    -0.362E-04     0.519E-04
     0.299E+01     0.188E-03     0.465E-04    -0.159E-04     0.454E-04
     0.300E+01     0.205E-03     0.327E-04     0.427E-05     0.389E-04
     0.300E+01     0.221E-03     0.190E-04     0.242E-04     0.323E-04
     0.301E+01     0.237E-03     0.537E-05     0.437E-04     0.258E-04
     0.302E+01     0.251E-03    -0.821E-05     0.627E-04     0.193E-04
     0.302E+01     0.264E-03    -0.217E-04     0.809E-04     0.129E-04
     0.303E+01     0.275E-03    -0.350E-04     0.981E-04     0.657E-05
     0.304E+01     0.286E-03    -0.483E-04     0.114E-03     0.272E-06
     0.304E+01     0.294E-03    -0.614E-04     0.129E-03    -0.599E-05
     0.305E+01     0.301E-03    -0.744E-04     0.143E-03    -0.122E-04
     0.306E+01     0.306E-03    -0.874E-04     0.156E-03    -0.185E-04
     0.306E+01     0.310E-03    -0.100E-03     0.167E-03    -0.249E-04
     0.307E+01     0.311E-03    -0.113E-03     0.176E-03    -0.313E-04
     0.308E+01     0.311E-03    -0.126E-03     0.184E-03    -0.379E-04
     0.308E+01     0.309E-03    -0.139E-03     0.190E-03    -0.446E-04
     0.309E+01     0.305E-03    -0.152E-03     0.194E-03    -0.516E-04
     0.310E+01     0.299E-03    -0.164E-03     0.196E-03    -0.589E-04
     0.310E+01     0.292E-03    -0.177E-03     0.197E-03    -0.665E-04
     0.311E+01     0.282E-03    -0.190E-03     0.197E-03    -0.743E-04
     0.312E+01     0.271E-03    -0.204E-03     0.194E-03    -0.826E-04
     0.312E+01     0.258E-03    -0.217E-03     0.190E-03    -0.912E-04
     0.313E+01     0.244E-03    -0.230E-03     0.185E-03    -0.100E-03
     0.314E+01     0.228E-03    -0.244E-03     0.178E-03    -0.109E-03
     0.314E+01     0.211E-03    -0.257E-03     0.170E-03    -0.119E-03
