 IPOUT_ERRFLD: plasma response for an external perturbation on the control surface
        mpert:      40
      mthsurf:     960
        perturbed senergy:     0.374E+02
        perturbed penergy:     0.293E+02
           maximum torque:     0.132E+02
          binfun strength:     0.114E-02
         bplafun strength:     0.970E-03
         boutfun strength:     0.164E-02
 MODES
       m         rebin         imbin        rebout        imbout
    -0.108E+01    -0.681E-04    -0.145E-03    -0.204E-02     0.284E-03
    -0.107E+01    -0.618E-04    -0.151E-03    -0.206E-02     0.136E-03
    -0.107E+01    -0.540E-04    -0.155E-03    -0.206E-02    -0.104E-04
    -0.106E+01    -0.451E-04    -0.155E-03    -0.206E-02    -0.154E-03
    -0.105E+01    -0.354E-04    -0.153E-03    -0.204E-02    -0.295E-03
    -0.105E+01    -0.253E-04    -0.148E-03    -0.201E-02    -0.431E-03
    -0.104E+01    -0.152E-04    -0.140E-03    -0.197E-02    -0.563E-03
    -0.103E+01    -0.553E-05    -0.129E-03    -0.193E-02    -0.688E-03
    -0.103E+01     0.332E-05    -0.115E-03    -0.187E-02    -0.807E-03
    -0.102E+01     0.109E-04    -0.979E-04    -0.180E-02    -0.920E-03
    -0.101E+01     0.169E-04    -0.786E-04    -0.173E-02    -0.102E-02
    -0.101E+01     0.209E-04    -0.571E-04    -0.165E-02    -0.112E-02
    -0.100E+01     0.227E-04    -0.338E-04    -0.157E-02    -0.121E-02
    -0.995E+00     0.220E-04    -0.914E-05    -0.147E-02    -0.129E-02
    -0.988E+00     0.186E-04     0.164E-04    -0.138E-02    -0.137E-02
    -0.982E+00     0.124E-04     0.423E-04    -0.128E-02    -0.143E-02
    -0.975E+00     0.332E-05     0.681E-04    -0.118E-02    -0.149E-02
    -0.969E+00    -0.850E-05     0.931E-04    -0.107E-02    -0.154E-02
    -0.962E+00    -0.230E-04     0.117E-03    -0.962E-03    -0.158E-02
    -0.956E+00    -0.400E-04     0.139E-03    -0.852E-03    -0.162E-02
    -0.949E+00    -0.592E-04     0.159E-03    -0.741E-03    -0.164E-02
    -0.942E+00    -0.803E-04     0.176E-03    -0.629E-03    -0.166E-02
    -0.936E+00    -0.103E-03     0.191E-03    -0.517E-03    -0.168E-02
    -0.929E+00    -0.127E-03     0.202E-03    -0.404E-03    -0.168E-02
    -0.923E+00    -0.151E-03     0.209E-03    -0.291E-03    -0.169E-02
    -0.916E+00    -0.175E-03     0.213E-03    -0.179E-03    -0.168E-02
    -0.910E+00    -0.199E-03     0.213E-03    -0.674E-04    -0.167E-02
    -0.903E+00    -0.223E-03     0.209E-03     0.435E-04    -0.165E-02
    -0.897E+00    -0.245E-03     0.201E-03     0.153E-03    -0.162E-02
    -0.890E+00    -0.265E-03     0.190E-03     0.262E-03    -0.159E-02
    -0.884E+00    -0.283E-03     0.175E-03     0.368E-03    -0.156E-02
    -0.877E+00    -0.298E-03     0.158E-03     0.473E-03    -0.151E-02
    -0.870E+00    -0.311E-03     0.138E-03     0.575E-03    -0.146E-02
    -0.864E+00    -0.320E-03     0.116E-03     0.674E-03    -0.141E-02
    -0.857E+00    -0.327E-03     0.918E-04     0.769E-03    -0.135E-02
    -0.851E+00    -0.330E-03     0.667E-04     0.860E-03    -0.128E-02
    -0.844E+00    -0.330E-03     0.408E-04     0.947E-03    -0.121E-02
    -0.838E+00    -0.328E-03     0.147E-04     0.103E-02    -0.113E-02
    -0.831E+00    -0.323E-03    -0.111E-04     0.110E-02    -0.104E-02
    -0.825E+00    -0.315E-03    -0.363E-04     0.117E-02    -0.954E-03
    -0.818E+00    -0.306E-03    -0.604E-04     0.123E-02    -0.859E-03
    -0.812E+00    -0.295E-03    -0.831E-04     0.129E-02    -0.759E-03
    -0.805E+00    -0.284E-03    -0.104E-03     0.133E-02    -0.656E-03
    -0.798E+00    -0.272E-03    -0.124E-03     0.136E-02    -0.549E-03
    -0.792E+00    -0.262E-03    -0.141E-03     0.138E-02    -0.439E-03
    -0.785E+00    -0.252E-03    -0.157E-03     0.139E-02    -0.327E-03
    -0.779E+00    -0.244E-03    -0.171E-03     0.139E-02    -0.215E-03
    -0.772E+00    -0.239E-03    -0.183E-03     0.138E-02    -0.103E-03
    -0.766E+00    -0.238E-03    -0.195E-03     0.135E-02     0.787E-05
    -0.759E+00    -0.240E-03    -0.206E-03     0.131E-02     0.116E-03
    -0.753E+00    -0.247E-03    -0.217E-03     0.125E-02     0.220E-03
    -0.746E+00    -0.258E-03    -0.229E-03     0.118E-02     0.318E-03
    -0.740E+00    -0.275E-03    -0.243E-03     0.110E-02     0.409E-03
    -0.733E+00    -0.298E-03    -0.258E-03     0.100E-02     0.492E-03
    -0.726E+00    -0.325E-03    -0.277E-03     0.893E-03     0.565E-03
    -0.720E+00    -0.359E-03    -0.299E-03     0.769E-03     0.626E-03
    -0.713E+00    -0.398E-03    -0.327E-03     0.634E-03     0.675E-03
    -0.707E+00    -0.442E-03    -0.360E-03     0.488E-03     0.709E-03
    -0.700E+00    -0.491E-03    -0.399E-03     0.332E-03     0.728E-03
    -0.694E+00    -0.544E-03    -0.446E-03     0.168E-03     0.730E-03
    -0.687E+00    -0.601E-03    -0.501E-03    -0.275E-05     0.714E-03
    -0.681E+00    -0.660E-03    -0.564E-03    -0.179E-03     0.680E-03
    -0.674E+00    -0.722E-03    -0.637E-03    -0.358E-03     0.627E-03
    -0.668E+00    -0.784E-03    -0.719E-03    -0.539E-03     0.553E-03
    -0.661E+00    -0.845E-03    -0.810E-03    -0.720E-03     0.460E-03
    -0.654E+00    -0.905E-03    -0.912E-03    -0.898E-03     0.347E-03
    -0.648E+00    -0.962E-03    -0.102E-02    -0.107E-02     0.214E-03
    -0.641E+00    -0.102E-02    -0.114E-02    -0.124E-02     0.617E-04
    -0.635E+00    -0.106E-02    -0.128E-02    -0.140E-02    -0.109E-03
    -0.628E+00    -0.111E-02    -0.141E-02    -0.154E-02    -0.298E-03
    -0.622E+00    -0.114E-02    -0.156E-02    -0.168E-02    -0.504E-03
    -0.615E+00    -0.116E-02    -0.172E-02    -0.180E-02    -0.725E-03
    -0.609E+00    -0.118E-02    -0.188E-02    -0.190E-02    -0.959E-03
    -0.602E+00    -0.118E-02    -0.204E-02    -0.198E-02    -0.121E-02
    -0.596E+00    -0.118E-02    -0.221E-02    -0.205E-02    -0.146E-02
    -0.589E+00    -0.116E-02    -0.238E-02    -0.210E-02    -0.173E-02
    -0.583E+00    -0.113E-02    -0.255E-02    -0.212E-02    -0.199E-02
    -0.576E+00    -0.108E-02    -0.273E-02    -0.212E-02    -0.227E-02
    -0.569E+00    -0.103E-02    -0.289E-02    -0.210E-02    -0.254E-02
    -0.563E+00    -0.955E-03    -0.306E-02    -0.206E-02    -0.281E-02
    -0.556E+00    -0.871E-03    -0.322E-02    -0.199E-02    -0.308E-02
    -0.550E+00    -0.775E-03    -0.337E-02    -0.191E-02    -0.334E-02
    -0.543E+00    -0.666E-03    -0.352E-02    -0.180E-02    -0.359E-02
    -0.537E+00    -0.546E-03    -0.365E-02    -0.167E-02    -0.383E-02
    -0.530E+00    -0.416E-03    -0.377E-02    -0.152E-02    -0.406E-02
    -0.524E+00    -0.276E-03    -0.388E-02    -0.135E-02    -0.427E-02
    -0.517E+00    -0.128E-03    -0.398E-02    -0.116E-02    -0.446E-02
    -0.511E+00     0.272E-04    -0.406E-02    -0.963E-03    -0.464E-02
    -0.504E+00     0.188E-03    -0.412E-02    -0.749E-03    -0.479E-02
    -0.497E+00     0.353E-03    -0.417E-02    -0.523E-03    -0.492E-02
    -0.491E+00     0.520E-03    -0.420E-02    -0.289E-03    -0.502E-02
    -0.484E+00     0.689E-03    -0.421E-02    -0.474E-04    -0.511E-02
    -0.478E+00     0.857E-03    -0.421E-02     0.199E-03    -0.516E-02
    -0.471E+00     0.102E-02    -0.419E-02     0.447E-03    -0.519E-02
    -0.465E+00     0.118E-02    -0.415E-02     0.696E-03    -0.520E-02
    -0.458E+00     0.134E-02    -0.409E-02     0.942E-03    -0.518E-02
    -0.452E+00     0.149E-02    -0.402E-02     0.118E-02    -0.514E-02
    -0.445E+00     0.163E-02    -0.393E-02     0.142E-02    -0.507E-02
    -0.439E+00     0.176E-02    -0.383E-02     0.164E-02    -0.498E-02
    -0.432E+00     0.189E-02    -0.371E-02     0.186E-02    -0.486E-02
    -0.425E+00     0.200E-02    -0.358E-02     0.206E-02    -0.472E-02
    -0.419E+00     0.209E-02    -0.344E-02     0.225E-02    -0.457E-02
    -0.412E+00     0.218E-02    -0.329E-02     0.242E-02    -0.439E-02
    -0.406E+00     0.224E-02    -0.313E-02     0.257E-02    -0.420E-02
    -0.399E+00     0.230E-02    -0.296E-02     0.271E-02    -0.400E-02
    -0.393E+00     0.234E-02    -0.279E-02     0.283E-02    -0.378E-02
    -0.386E+00     0.236E-02    -0.261E-02     0.292E-02    -0.355E-02
    -0.380E+00     0.237E-02    -0.243E-02     0.300E-02    -0.331E-02
    -0.373E+00     0.237E-02    -0.225E-02     0.305E-02    -0.307E-02
    -0.367E+00     0.235E-02    -0.207E-02     0.308E-02    -0.282E-02
    -0.360E+00     0.231E-02    -0.189E-02     0.309E-02    -0.257E-02
    -0.353E+00     0.226E-02    -0.172E-02     0.308E-02    -0.232E-02
    -0.347E+00     0.220E-02    -0.155E-02     0.305E-02    -0.207E-02
    -0.340E+00     0.213E-02    -0.138E-02     0.300E-02    -0.182E-02
    -0.334E+00     0.204E-02    -0.122E-02     0.293E-02    -0.158E-02
    -0.327E+00     0.194E-02    -0.107E-02     0.284E-02    -0.134E-02
    -0.321E+00     0.184E-02    -0.931E-03     0.274E-02    -0.112E-02
    -0.314E+00     0.173E-02    -0.798E-03     0.262E-02    -0.903E-03
    -0.308E+00     0.160E-02    -0.675E-03     0.248E-02    -0.699E-03
    -0.301E+00     0.148E-02    -0.562E-03     0.233E-02    -0.507E-03
    -0.295E+00     0.135E-02    -0.460E-03     0.217E-02    -0.329E-03
    -0.288E+00     0.121E-02    -0.369E-03     0.200E-02    -0.166E-03
    -0.281E+00     0.107E-02    -0.290E-03     0.182E-02    -0.183E-04
    -0.275E+00     0.933E-03    -0.222E-03     0.163E-02     0.114E-03
    -0.268E+00     0.793E-03    -0.165E-03     0.144E-02     0.229E-03
    -0.262E+00     0.654E-03    -0.119E-03     0.124E-02     0.328E-03
    -0.255E+00     0.517E-03    -0.843E-04     0.104E-02     0.411E-03
    -0.249E+00     0.382E-03    -0.601E-04     0.840E-03     0.476E-03
    -0.242E+00     0.252E-03    -0.460E-04     0.640E-03     0.525E-03
    -0.236E+00     0.125E-03    -0.417E-04     0.442E-03     0.558E-03
    -0.229E+00     0.437E-05    -0.464E-04     0.247E-03     0.574E-03
    -0.223E+00    -0.111E-03    -0.598E-04     0.575E-04     0.575E-03
    -0.216E+00    -0.219E-03    -0.811E-04    -0.126E-03     0.561E-03
    -0.209E+00    -0.321E-03    -0.110E-03    -0.303E-03     0.533E-03
    -0.203E+00    -0.416E-03    -0.145E-03    -0.471E-03     0.491E-03
    -0.196E+00    -0.502E-03    -0.186E-03    -0.630E-03     0.436E-03
    -0.190E+00    -0.581E-03    -0.233E-03    -0.779E-03     0.370E-03
    -0.183E+00    -0.651E-03    -0.283E-03    -0.917E-03     0.293E-03
    -0.177E+00    -0.713E-03    -0.338E-03    -0.104E-02     0.206E-03
    -0.170E+00    -0.767E-03    -0.396E-03    -0.116E-02     0.110E-03
    -0.164E+00    -0.813E-03    -0.457E-03    -0.126E-02     0.593E-05
    -0.157E+00    -0.850E-03    -0.519E-03    -0.135E-02    -0.105E-03
    -0.151E+00    -0.879E-03    -0.583E-03    -0.142E-02    -0.221E-03
    -0.144E+00    -0.900E-03    -0.647E-03    -0.149E-02    -0.342E-03
    -0.137E+00    -0.914E-03    -0.712E-03    -0.153E-02    -0.467E-03
    -0.131E+00    -0.920E-03    -0.777E-03    -0.157E-02    -0.594E-03
    -0.124E+00    -0.919E-03    -0.841E-03    -0.159E-02    -0.722E-03
    -0.118E+00    -0.911E-03    -0.903E-03    -0.160E-02    -0.851E-03
    -0.111E+00    -0.897E-03    -0.965E-03    -0.159E-02    -0.980E-03
    -0.105E+00    -0.876E-03    -0.102E-02    -0.158E-02    -0.111E-02
    -0.982E-01    -0.850E-03    -0.108E-02    -0.155E-02    -0.123E-02
    -0.916E-01    -0.818E-03    -0.114E-02    -0.150E-02    -0.135E-02
    -0.851E-01    -0.781E-03    -0.119E-02    -0.145E-02    -0.147E-02
    -0.785E-01    -0.740E-03    -0.124E-02    -0.138E-02    -0.158E-02
    -0.720E-01    -0.694E-03    -0.129E-02    -0.131E-02    -0.169E-02
    -0.654E-01    -0.644E-03    -0.133E-02    -0.122E-02    -0.179E-02
    -0.589E-01    -0.591E-03    -0.137E-02    -0.113E-02    -0.189E-02
    -0.524E-01    -0.534E-03    -0.141E-02    -0.103E-02    -0.197E-02
    -0.458E-01    -0.474E-03    -0.144E-02    -0.917E-03    -0.205E-02
    -0.393E-01    -0.412E-03    -0.147E-02    -0.800E-03    -0.212E-02
    -0.327E-01    -0.347E-03    -0.150E-02    -0.677E-03    -0.218E-02
    -0.262E-01    -0.281E-03    -0.152E-02    -0.550E-03    -0.223E-02
    -0.196E-01    -0.212E-03    -0.154E-02    -0.418E-03    -0.228E-02
    -0.131E-01    -0.143E-03    -0.155E-02    -0.283E-03    -0.231E-02
    -0.654E-02    -0.720E-04    -0.157E-02    -0.145E-03    -0.233E-02
     0.000E+00    -0.463E-06    -0.157E-02    -0.561E-05    -0.234E-02
     0.654E-02     0.716E-04    -0.158E-02     0.134E-03    -0.234E-02
     0.131E-01     0.144E-03    -0.158E-02     0.274E-03    -0.234E-02
     0.196E-01     0.216E-03    -0.157E-02     0.412E-03    -0.232E-02
     0.262E-01     0.288E-03    -0.157E-02     0.548E-03    -0.229E-02
     0.327E-01     0.359E-03    -0.155E-02     0.681E-03    -0.225E-02
     0.393E-01     0.429E-03    -0.154E-02     0.810E-03    -0.220E-02
     0.458E-01     0.497E-03    -0.152E-02     0.934E-03    -0.214E-02
     0.524E-01     0.563E-03    -0.149E-02     0.105E-02    -0.207E-02
     0.589E-01     0.628E-03    -0.146E-02     0.116E-02    -0.199E-02
     0.654E-01     0.689E-03    -0.143E-02     0.127E-02    -0.191E-02
     0.720E-01     0.748E-03    -0.140E-02     0.136E-02    -0.181E-02
     0.785E-01     0.803E-03    -0.135E-02     0.145E-02    -0.171E-02
     0.851E-01     0.854E-03    -0.131E-02     0.153E-02    -0.161E-02
     0.916E-01     0.901E-03    -0.126E-02     0.159E-02    -0.149E-02
     0.982E-01     0.943E-03    -0.121E-02     0.165E-02    -0.137E-02
     0.105E+00     0.979E-03    -0.115E-02     0.169E-02    -0.125E-02
     0.111E+00     0.101E-02    -0.110E-02     0.172E-02    -0.112E-02
     0.118E+00     0.103E-02    -0.103E-02     0.174E-02    -0.995E-03
     0.124E+00     0.105E-02    -0.970E-03     0.174E-02    -0.865E-03
     0.131E+00     0.106E-02    -0.904E-03     0.173E-02    -0.733E-03
     0.137E+00     0.107E-02    -0.836E-03     0.170E-02    -0.602E-03
     0.144E+00     0.106E-02    -0.767E-03     0.167E-02    -0.473E-03
     0.151E+00     0.105E-02    -0.698E-03     0.161E-02    -0.346E-03
     0.157E+00     0.103E-02    -0.628E-03     0.155E-02    -0.223E-03
     0.164E+00     0.996E-03    -0.559E-03     0.146E-02    -0.105E-03
     0.170E+00     0.956E-03    -0.491E-03     0.137E-02     0.660E-05
     0.177E+00     0.907E-03    -0.426E-03     0.126E-02     0.111E-03
     0.183E+00     0.849E-03    -0.363E-03     0.114E-02     0.207E-03
     0.190E+00     0.782E-03    -0.303E-03     0.101E-02     0.294E-03
     0.196E+00     0.706E-03    -0.248E-03     0.859E-03     0.370E-03
     0.203E+00     0.621E-03    -0.198E-03     0.702E-03     0.434E-03
     0.209E+00     0.527E-03    -0.154E-03     0.534E-03     0.485E-03
     0.216E+00     0.425E-03    -0.116E-03     0.357E-03     0.523E-03
     0.223E+00     0.314E-03    -0.858E-04     0.172E-03     0.547E-03
     0.229E+00     0.197E-03    -0.638E-04    -0.204E-04     0.555E-03
     0.236E+00     0.725E-04    -0.507E-04    -0.218E-03     0.548E-03
     0.242E+00    -0.579E-04    -0.471E-04    -0.421E-03     0.524E-03
     0.249E+00    -0.194E-03    -0.538E-04    -0.626E-03     0.483E-03
     0.255E+00    -0.333E-03    -0.712E-04    -0.832E-03     0.425E-03
     0.262E+00    -0.477E-03    -0.998E-04    -0.104E-02     0.349E-03
     0.268E+00    -0.623E-03    -0.140E-03    -0.124E-02     0.256E-03
     0.275E+00    -0.770E-03    -0.192E-03    -0.144E-02     0.145E-03
     0.281E+00    -0.917E-03    -0.256E-03    -0.164E-02     0.179E-04
     0.288E+00    -0.106E-02    -0.332E-03    -0.183E-02    -0.126E-03
     0.295E+00    -0.121E-02    -0.421E-03    -0.201E-02    -0.287E-03
     0.301E+00    -0.135E-02    -0.521E-03    -0.218E-02    -0.463E-03
     0.308E+00    -0.148E-02    -0.633E-03    -0.234E-02    -0.653E-03
     0.314E+00    -0.161E-02    -0.756E-03    -0.249E-02    -0.857E-03
     0.321E+00    -0.173E-02    -0.891E-03    -0.262E-02    -0.107E-02
     0.327E+00    -0.185E-02    -0.103E-02    -0.273E-02    -0.130E-02
     0.334E+00    -0.195E-02    -0.119E-02    -0.283E-02    -0.154E-02
     0.340E+00    -0.205E-02    -0.135E-02    -0.291E-02    -0.178E-02
     0.347E+00    -0.213E-02    -0.152E-02    -0.297E-02    -0.203E-02
     0.353E+00    -0.220E-02    -0.169E-02    -0.301E-02    -0.229E-02
     0.360E+00    -0.225E-02    -0.187E-02    -0.303E-02    -0.254E-02
     0.367E+00    -0.229E-02    -0.206E-02    -0.303E-02    -0.280E-02
     0.373E+00    -0.232E-02    -0.225E-02    -0.300E-02    -0.306E-02
     0.380E+00    -0.233E-02    -0.243E-02    -0.296E-02    -0.331E-02
     0.386E+00    -0.233E-02    -0.262E-02    -0.289E-02    -0.355E-02
     0.393E+00    -0.231E-02    -0.280E-02    -0.280E-02    -0.379E-02
     0.399E+00    -0.227E-02    -0.298E-02    -0.269E-02    -0.402E-02
     0.406E+00    -0.222E-02    -0.316E-02    -0.256E-02    -0.423E-02
     0.412E+00    -0.215E-02    -0.332E-02    -0.241E-02    -0.443E-02
     0.419E+00    -0.207E-02    -0.348E-02    -0.224E-02    -0.462E-02
     0.425E+00    -0.197E-02    -0.363E-02    -0.205E-02    -0.478E-02
     0.432E+00    -0.187E-02    -0.377E-02    -0.185E-02    -0.493E-02
     0.439E+00    -0.174E-02    -0.390E-02    -0.164E-02    -0.505E-02
     0.445E+00    -0.161E-02    -0.401E-02    -0.142E-02    -0.516E-02
     0.452E+00    -0.147E-02    -0.410E-02    -0.118E-02    -0.523E-02
     0.458E+00    -0.132E-02    -0.418E-02    -0.937E-03    -0.529E-02
     0.465E+00    -0.116E-02    -0.425E-02    -0.689E-03    -0.532E-02
     0.471E+00    -0.993E-03    -0.429E-02    -0.438E-03    -0.532E-02
     0.478E+00    -0.824E-03    -0.432E-02    -0.186E-03    -0.530E-02
     0.484E+00    -0.653E-03    -0.433E-02     0.640E-04    -0.525E-02
     0.491E+00    -0.480E-03    -0.432E-02     0.310E-03    -0.518E-02
     0.497E+00    -0.308E-03    -0.430E-02     0.550E-03    -0.508E-02
     0.504E+00    -0.139E-03    -0.426E-02     0.782E-03    -0.496E-02
     0.511E+00     0.270E-04    -0.420E-02     0.100E-02    -0.481E-02
     0.517E+00     0.187E-03    -0.412E-02     0.121E-02    -0.464E-02
     0.524E+00     0.341E-03    -0.403E-02     0.140E-02    -0.445E-02
     0.530E+00     0.487E-03    -0.392E-02     0.158E-02    -0.425E-02
     0.537E+00     0.623E-03    -0.380E-02     0.174E-02    -0.402E-02
     0.543E+00     0.748E-03    -0.366E-02     0.188E-02    -0.379E-02
     0.550E+00     0.863E-03    -0.352E-02     0.200E-02    -0.354E-02
     0.556E+00     0.965E-03    -0.337E-02     0.209E-02    -0.327E-02
     0.563E+00     0.105E-02    -0.321E-02     0.217E-02    -0.301E-02
     0.569E+00     0.113E-02    -0.304E-02     0.222E-02    -0.273E-02
     0.576E+00     0.119E-02    -0.287E-02     0.225E-02    -0.246E-02
     0.583E+00     0.124E-02    -0.269E-02     0.226E-02    -0.218E-02
     0.589E+00     0.128E-02    -0.251E-02     0.224E-02    -0.190E-02
     0.596E+00     0.130E-02    -0.234E-02     0.220E-02    -0.163E-02
     0.602E+00     0.131E-02    -0.216E-02     0.215E-02    -0.137E-02
     0.609E+00     0.131E-02    -0.199E-02     0.207E-02    -0.111E-02
     0.615E+00     0.129E-02    -0.182E-02     0.197E-02    -0.870E-03
     0.622E+00     0.127E-02    -0.166E-02     0.185E-02    -0.639E-03
     0.628E+00     0.124E-02    -0.151E-02     0.172E-02    -0.422E-03
     0.635E+00     0.119E-02    -0.136E-02     0.158E-02    -0.222E-03
     0.641E+00     0.114E-02    -0.122E-02     0.143E-02    -0.387E-04
     0.648E+00     0.109E-02    -0.109E-02     0.126E-02     0.126E-03
     0.654E+00     0.103E-02    -0.970E-03     0.109E-02     0.272E-03
     0.661E+00     0.965E-03    -0.860E-03     0.906E-03     0.398E-03
     0.668E+00     0.899E-03    -0.760E-03     0.723E-03     0.504E-03
     0.674E+00     0.832E-03    -0.670E-03     0.538E-03     0.590E-03
     0.681E+00     0.765E-03    -0.590E-03     0.354E-03     0.656E-03
     0.687E+00     0.699E-03    -0.519E-03     0.172E-03     0.702E-03
     0.694E+00     0.636E-03    -0.458E-03    -0.601E-05     0.730E-03
     0.700E+00     0.575E-03    -0.405E-03    -0.178E-03     0.739E-03
     0.707E+00     0.519E-03    -0.360E-03    -0.343E-03     0.731E-03
     0.713E+00     0.466E-03    -0.322E-03    -0.498E-03     0.706E-03
     0.720E+00     0.419E-03    -0.290E-03    -0.644E-03     0.667E-03
     0.726E+00     0.377E-03    -0.264E-03    -0.778E-03     0.613E-03
     0.733E+00     0.341E-03    -0.243E-03    -0.900E-03     0.547E-03
     0.740E+00     0.310E-03    -0.225E-03    -0.101E-02     0.471E-03
     0.746E+00     0.285E-03    -0.210E-03    -0.110E-02     0.384E-03
     0.753E+00     0.266E-03    -0.197E-03    -0.119E-02     0.290E-03
     0.759E+00     0.252E-03    -0.186E-03    -0.125E-02     0.189E-03
     0.766E+00     0.242E-03    -0.175E-03    -0.131E-02     0.836E-04
     0.772E+00     0.237E-03    -0.164E-03    -0.135E-02    -0.259E-04
     0.779E+00     0.236E-03    -0.153E-03    -0.137E-02    -0.138E-03
     0.785E+00     0.238E-03    -0.140E-03    -0.139E-02    -0.251E-03
     0.792E+00     0.243E-03    -0.126E-03    -0.139E-02    -0.364E-03
     0.798E+00     0.249E-03    -0.111E-03    -0.137E-02    -0.476E-03
     0.805E+00     0.257E-03    -0.941E-04    -0.135E-02    -0.585E-03
     0.812E+00     0.265E-03    -0.753E-04    -0.132E-02    -0.692E-03
     0.818E+00     0.273E-03    -0.549E-04    -0.127E-02    -0.796E-03
     0.825E+00     0.280E-03    -0.331E-04    -0.122E-02    -0.895E-03
     0.831E+00     0.286E-03    -0.101E-04    -0.116E-02    -0.990E-03
     0.838E+00     0.290E-03     0.138E-04    -0.109E-02    -0.108E-02
     0.844E+00     0.292E-03     0.381E-04    -0.101E-02    -0.116E-02
     0.851E+00     0.292E-03     0.624E-04    -0.930E-03    -0.124E-02
     0.857E+00     0.288E-03     0.863E-04    -0.843E-03    -0.131E-02
     0.864E+00     0.282E-03     0.109E-03    -0.752E-03    -0.138E-02
     0.870E+00     0.273E-03     0.131E-03    -0.656E-03    -0.144E-02
     0.877E+00     0.261E-03     0.150E-03    -0.557E-03    -0.150E-02
     0.884E+00     0.246E-03     0.168E-03    -0.454E-03    -0.154E-02
     0.890E+00     0.229E-03     0.182E-03    -0.349E-03    -0.159E-02
     0.897E+00     0.209E-03     0.194E-03    -0.242E-03    -0.162E-02
     0.903E+00     0.187E-03     0.202E-03    -0.134E-03    -0.165E-02
     0.910E+00     0.164E-03     0.206E-03    -0.235E-04    -0.168E-02
     0.916E+00     0.140E-03     0.207E-03     0.879E-04    -0.169E-02
     0.923E+00     0.116E-03     0.203E-03     0.200E-03    -0.170E-02
     0.929E+00     0.909E-04     0.196E-03     0.313E-03    -0.171E-02
     0.936E+00     0.667E-04     0.186E-03     0.426E-03    -0.171E-02
     0.942E+00     0.433E-04     0.172E-03     0.539E-03    -0.170E-02
     0.949E+00     0.212E-04     0.154E-03     0.652E-03    -0.168E-02
     0.956E+00     0.972E-06     0.134E-03     0.764E-03    -0.166E-02
     0.962E+00    -0.172E-04     0.111E-03     0.875E-03    -0.163E-02
     0.969E+00    -0.329E-04     0.861E-04     0.985E-03    -0.159E-02
     0.975E+00    -0.459E-04     0.596E-04     0.109E-02    -0.155E-02
     0.982E+00    -0.562E-04     0.322E-04     0.120E-02    -0.149E-02
     0.988E+00    -0.635E-04     0.420E-05     0.130E-02    -0.143E-02
     0.995E+00    -0.678E-04    -0.237E-04     0.140E-02    -0.136E-02
     0.100E+01    -0.693E-04    -0.511E-04     0.149E-02    -0.128E-02
     0.101E+01    -0.681E-04    -0.774E-04     0.158E-02    -0.120E-02
     0.101E+01    -0.643E-04    -0.102E-03     0.166E-02    -0.111E-02
     0.102E+01    -0.582E-04    -0.125E-03     0.174E-02    -0.100E-02
     0.103E+01    -0.502E-04    -0.145E-03     0.181E-02    -0.896E-03
     0.103E+01    -0.406E-04    -0.163E-03     0.187E-02    -0.780E-03
     0.104E+01    -0.297E-04    -0.178E-03     0.192E-02    -0.658E-03
     0.105E+01    -0.181E-04    -0.190E-03     0.197E-02    -0.530E-03
     0.105E+01    -0.613E-05    -0.198E-03     0.200E-02    -0.396E-03
     0.106E+01     0.577E-05    -0.204E-03     0.202E-02    -0.258E-03
     0.107E+01     0.172E-04    -0.206E-03     0.204E-02    -0.116E-03
     0.107E+01     0.277E-04    -0.206E-03     0.204E-02     0.289E-04
     0.108E+01     0.370E-04    -0.202E-03     0.202E-02     0.176E-03
     0.109E+01     0.447E-04    -0.196E-03     0.200E-02     0.323E-03
     0.109E+01     0.506E-04    -0.188E-03     0.196E-02     0.470E-03
     0.110E+01     0.544E-04    -0.178E-03     0.192E-02     0.616E-03
     0.111E+01     0.561E-04    -0.166E-03     0.185E-02     0.759E-03
     0.111E+01     0.555E-04    -0.154E-03     0.178E-02     0.899E-03
     0.112E+01     0.526E-04    -0.140E-03     0.170E-02     0.103E-02
     0.113E+01     0.475E-04    -0.126E-03     0.160E-02     0.116E-02
     0.113E+01     0.403E-04    -0.113E-03     0.150E-02     0.128E-02
     0.114E+01     0.311E-04    -0.996E-04     0.138E-02     0.140E-02
     0.115E+01     0.202E-04    -0.872E-04     0.126E-02     0.150E-02
     0.115E+01     0.787E-05    -0.760E-04     0.112E-02     0.160E-02
     0.116E+01    -0.561E-05    -0.661E-04     0.985E-03     0.168E-02
     0.117E+01    -0.199E-04    -0.577E-04     0.839E-03     0.176E-02
     0.117E+01    -0.346E-04    -0.511E-04     0.689E-03     0.182E-02
     0.118E+01    -0.494E-04    -0.463E-04     0.534E-03     0.187E-02
     0.118E+01    -0.638E-04    -0.433E-04     0.376E-03     0.191E-02
     0.119E+01    -0.776E-04    -0.421E-04     0.217E-03     0.194E-02
     0.120E+01    -0.904E-04    -0.425E-04     0.570E-04     0.195E-02
     0.120E+01    -0.102E-03    -0.446E-04    -0.102E-03     0.195E-02
     0.121E+01    -0.112E-03    -0.481E-04    -0.260E-03     0.194E-02
     0.122E+01    -0.120E-03    -0.527E-04    -0.415E-03     0.192E-02
     0.122E+01    -0.126E-03    -0.582E-04    -0.566E-03     0.188E-02
     0.123E+01    -0.130E-03    -0.644E-04    -0.713E-03     0.184E-02
