 Equilibrium: /p/gpec/users/jpark/data/equilibria/efit/g144182.03750.qo105_d3d, Type: efit

 Jac_type = hamada, power_bp = 0, power_b = 0, power_r = 0


  mpsi mtheta   psilow    psihigh    rs_right   rs_left     zs_top     zs_bot

   128   256  1.000E-03  9.900E-01  2.245E+00  1.075E+00  1.050E+00 -9.748E-01


    amean      rmean      aratio     kappa      delta1     delta2     volume

  5.852E-01  1.660E+00  2.836E+00  1.730E+00  5.094E-01  3.883E-01  1.812E+01


     li1        li2        li3         ro         zo        psio

  9.737E-01  8.100E-01  8.245E-01  1.689E+00  7.903E-03  1.822E-01


    betap1     betap2     betap3     betat      betan     ppeakfac     bt0

  1.648E-01  1.371E-01  1.396E-01  6.151E-03  4.611E-01  3.809E+00  1.022E+00


      q0        qmin        q95       qmax        qa        crnt       I/aB

  1.049E+00  1.049E+00  3.361E+00  4.483E+00  5.163E+00  7.979E-01  1.334E+00


ipsi  psifac      f       mu0 p     dvdpsi      q          di         dr        ca1

  0 1.000E-03 1.793E+00 1.222E-02 1.202E+01 1.050E+00  1.747E+00  1.980E+00  0.000E+00
  1 1.149E-03 1.793E+00 1.221E-02 1.202E+01 1.050E+00  1.635E+00  1.867E+00  0.000E+00
  2 1.596E-03 1.793E+00 1.220E-02 1.202E+01 1.050E+00  1.412E+00  1.642E+00  0.000E+00
  3 2.340E-03 1.793E+00 1.219E-02 1.203E+01 1.050E+00  1.180E+00  1.407E+00  0.000E+00
  4 3.381E-03 1.792E+00 1.216E-02 1.203E+01 1.051E+00  8.592E-01  1.085E+00  0.000E+00
122 9.846E-01 1.697E+00 3.128E-06 3.713E+01 4.213E+00 -2.504E-01 -1.048E-03  1.354E+03
123 9.863E-01 1.697E+00 2.498E-06 3.765E+01 4.285E+00 -2.503E-01 -9.322E-04  1.474E+03
124 9.876E-01 1.697E+00 2.035E-06 3.811E+01 4.351E+00 -2.503E-01 -8.551E-04  1.638E+03
125 9.887E-01 1.697E+00 1.707E-06 3.849E+01 4.405E+00 -2.503E-01 -7.911E-04  1.685E+03
126 9.894E-01 1.697E+00 1.490E-06 3.879E+01 4.447E+00 -2.503E-01 -7.453E-04  1.752E+03
127 9.899E-01 1.697E+00 1.367E-06 3.897E+01 4.473E+00 -2.502E-01 -6.660E-04  1.976E+03
128 9.900E-01 1.697E+00 1.327E-06 3.904E+01 4.483E+00 -2.502E-01 -6.267E-04  2.097E+03

ipsi  psifac      f       mu0 p     dvdpsi      q          di         dr        ca1


   mlow mhigh mpert mband   nn  lim_fl  dmlim       qlim      psilim

   -12    20    33    32     1     T  2.000E-01  4.200E+00  9.843E-01


 Singular Surfaces:

  i     psi        rho         q          q1        di0         di        err

  1  7.439E-01  8.625E-01  2.000E+00  3.215E+00 -2.609E-01 -2.609E-01 -1.598E-04
  2  9.218E-01  9.601E-01  3.000E+00  1.060E+01 -2.527E-01 -2.526E-01 -4.667E-04
  3  9.789E-01  9.894E-01  4.000E+00  3.263E+01 -2.506E-01 -2.491E-01 -6.022E-03

  i     psi        rho         q          q1        di0         di        err


 Total Energy Eigenvalues:

   isol   plasma     vacuum     total

     1  1.927E+00  1.115E+00  3.042E+00
     2  4.414E+00  3.594E+00  8.008E+00
     3  8.073E+00  1.472E+01  2.279E+01
     4  2.448E+01  2.619E+01  5.067E+01
     5  4.474E+01  1.544E+01  6.018E+01
     6  3.810E+01  4.456E+01  8.266E+01
     7  5.578E+01  6.388E+01  1.197E+02
     8  7.485E+01  8.376E+01  1.586E+02
     9  1.010E+02  7.748E+01  1.784E+02
    10  9.521E+01  1.042E+02  1.994E+02
    11  1.004E+02  1.242E+02  2.246E+02
    12  1.166E+02  1.252E+02  2.418E+02
    13  1.381E+02  1.467E+02  2.849E+02
    14  1.601E+02  1.686E+02  3.287E+02
    15  1.563E+02  1.851E+02  3.414E+02
    16  1.824E+02  1.907E+02  3.732E+02
    17  2.054E+02  2.135E+02  4.189E+02
    18  2.087E+02  2.299E+02  4.386E+02
    19  2.302E+02  2.379E+02  4.681E+02
    20  2.558E+02  2.706E+02  5.265E+02
    21  2.637E+02  2.662E+02  5.298E+02
    22  3.102E+02  3.068E+02  6.170E+02
    23  3.070E+02  3.139E+02  6.210E+02
    24  3.705E+02  3.663E+02  7.367E+02
    25  4.483E+02  4.314E+02  8.796E+02
    26  5.368E+02  5.100E+02  1.047E+03
    27  7.905E+02  3.217E+02  1.112E+03
    28  6.339E+02  6.022E+02  1.236E+03
    29  7.042E+02  7.163E+02  1.421E+03
    30  7.542E+02  8.662E+02  1.620E+03
    31  1.189E+03  8.748E+02  2.064E+03
    32  1.383E+03  7.767E+02  2.160E+03
    33  4.865E+03  8.775E+02  5.743E+03

   isol   plasma     vacuum     total

 Total Energy Eigenvectors:

   isol  imax   plasma     vacuum     total

     1    11  1.927E+00  1.115E+00  3.042E+00

  ipert    m    re wt      im wt      abs wt

     1   -12  4.475E-06 -8.720E-06  9.802E-06   
     2   -11 -2.372E-06 -4.439E-06  5.033E-06   
     3   -10 -6.836E-06  6.164E-05  6.202E-05   
     4    -9  2.665E-06 -7.596E-05  7.601E-05   
     5    -8 -1.092E-05 -4.785E-05  4.908E-05   
     6    -7  1.015E-04  5.228E-04  5.326E-04   
     7    -6 -9.457E-06 -8.182E-04  8.182E-04   
     8    -5  3.002E-04  7.672E-04  8.239E-04   
     9    -4 -1.121E-04 -2.098E-04  2.379E-04   
    10    -3  6.335E-04  2.464E-04  6.797E-04   
    11    -2  8.254E-05 -2.653E-04  2.779E-04   
    12    -1  4.866E-04  3.365E-04  5.916E-04   
    13     0  1.866E-03  1.512E-04  1.872E-03   
    14     1  3.525E-04  1.422E-03  1.465E-03   
    15     2 -7.883E-03 -7.768E-03  1.107E-02   
    16     3  3.130E-02  3.772E-02  4.902E-02   
    17     4  8.575E-01  0.000E+00  8.575E-01  *
    18     5  4.037E-01  1.866E-01  4.447E-01   
    19     6  1.029E-01 -4.380E-02  1.118E-01   
    20     7 -1.173E-02  1.551E-02  1.944E-02   
    21     8  8.768E-03  7.515E-03  1.155E-02   
    22     9  7.753E-03 -4.524E-03  8.976E-03   
    23    10 -2.071E-03  1.781E-03  2.732E-03   
    24    11 -8.758E-04 -2.736E-04  9.176E-04   
    25    12 -1.385E-04 -3.877E-04  4.117E-04   
    26    13 -5.132E-05  3.658E-05  6.302E-05   
    27    14 -3.748E-04  7.634E-05  3.825E-04   
    28    15 -1.542E-04 -1.015E-04  1.845E-04   
    29    16 -4.967E-05  2.178E-05  5.424E-05   
    30    17 -7.612E-05 -5.647E-05  9.478E-05   
    31    18 -1.039E-04  1.685E-05  1.052E-04   
    32    19 -2.699E-05 -2.531E-05  3.700E-05   
    33    20 -2.357E-05 -7.371E-06  2.470E-05   

  ipert    m    re wt      im wt      abs wt


   isol  imax   plasma     vacuum     total

     2    11  4.414E+00  3.594E+00  8.008E+00

  ipert    m    re wt      im wt      abs wt

     1   -12 -4.227E-05  1.737E-05  4.570E-05   
     2   -11  5.157E-05 -3.701E-05  6.348E-05   
     3   -10 -2.583E-05 -3.786E-05  4.583E-05   
     4    -9  7.074E-05  4.739E-05  8.515E-05   
     5    -8  2.764E-04  6.662E-05  2.843E-04   
     6    -7 -7.892E-05 -2.423E-04  2.549E-04   
     7    -6  7.042E-04 -4.177E-06  7.042E-04   
     8    -5  4.495E-04  7.868E-04  9.061E-04   
     9    -4  1.241E-04 -1.072E-03  1.079E-03   
    10    -3  1.204E-03  1.604E-04  1.214E-03   
    11    -2  6.707E-04  1.183E-04  6.811E-04   
    12    -1  2.302E-03  6.513E-04  2.392E-03   
