
   ising   psi         q          di      re alpha   im alpha

     1  2.919E-01  2.000E+00 -6.223E-01  7.889E-01  0.000E+00


   is    psifac      dpsi        q       singfac     eval1

 3391  9.560E-01  3.026E-07  1.100E+01  3.828E-04  3.232E+00
 3392  9.560E-01  3.026E-07  1.100E+01  3.605E-04  3.232E+00
 3393  9.560E-01  3.026E-07  1.100E+01  3.382E-04  3.232E+00
 3394  9.560E-01  2.395E-07  1.100E+01  3.205E-04  3.232E+00
 3395  9.560E-01  2.395E-07  1.100E+01  3.029E-04  3.232E+00
 3396  9.560E-01  2.395E-07  1.100E+01  2.852E-04  3.232E+00
 3397  9.560E-01  2.395E-07  1.100E+01  2.676E-04  3.232E+00
 3398  9.560E-01  1.895E-07  1.100E+01  2.536E-04  3.232E+00
 3399  9.560E-01  1.895E-07  1.100E+01  2.397E-04  3.232E+00
 3400  9.560E-01  1.895E-07  1.100E+01  2.257E-04  3.232E+00
 3401  9.560E-01  1.895E-07  1.100E+01  2.117E-04  3.232E+00
 3402  9.560E-01  1.499E-07  1.100E+01  2.007E-04  3.232E+00
 3403  9.560E-01  1.499E-07  1.100E+01  1.896E-04  3.232E+00
 3404  9.560E-01  1.499E-07  1.100E+01  1.786E-04  3.232E+00
 3405  9.560E-01  1.499E-07  1.100E+01  1.675E-04  3.232E+00
 3406  9.560E-01  1.186E-07  1.100E+01  1.588E-04  3.232E+00
 3407  9.560E-01  1.186E-07  1.100E+01  1.500E-04  3.232E+00
 3408  9.560E-01  1.186E-07  1.100E+01  1.413E-04  3.232E+00
 3409  9.560E-01  1.186E-07  1.100E+01  1.326E-04  3.232E+00
 3410  9.560E-01  9.385E-08  1.100E+01  1.256E-04  3.232E+00
 3411  9.560E-01  9.385E-08  1.100E+01  1.187E-04  3.232E+00
 3412  9.560E-01  9.385E-08  1.100E+01  1.118E-04  3.232E+00
 3413  9.560E-01  9.385E-08  1.100E+01  1.049E-04  3.232E+00
 3414  9.560E-01  6.624E-08  1.100E+01  1.000E-04  3.232E+00

   is    psifac      dpsi        q       singfac     eval1

 Gaussian Reduction at istep =   3414, psi = 9.560E-01, q = 11.000

   ising   psi         q          di      re alpha   im alpha

    11  9.679E-01  1.200E+01 -3.308E-01  5.751E-01  0.000E+00


   is    psifac      dpsi        q       singfac     eval1

 3415  9.560E-01  2.713E-06  1.100E+01  9.999E-01  3.231E+00
 3416  9.560E-01  1.741E-09  1.100E+01  9.999E-01  3.231E+00
 3417  9.560E-01  1.741E-09  1.100E+01  9.999E-01  3.231E+00
 3418  9.560E-01  3.482E-09  1.100E+01  9.999E-01  3.231E+00
 3419  9.560E-01  3.482E-09  1.100E+01  9.999E-01  3.231E+00
 3420  9.560E-01  3.482E-09  1.100E+01  9.999E-01  3.231E+00
 3421  9.560E-01  2.177E-08  1.100E+01  9.999E-01  3.231E+00
 3422  9.560E-01  2.177E-08  1.100E+01  9.999E-01  3.231E+00
 3423  9.560E-01  2.177E-08  1.100E+01  9.999E-01  3.231E+00
 3424  9.560E-01  2.177E-08  1.100E+01  9.999E-01  3.231E+00
 3425  9.560E-01  6.391E-08  1.100E+01  9.999E-01  3.231E+00
 3426  9.560E-01  6.391E-08  1.100E+01  9.999E-01  3.231E+00
 3427  9.560E-01  6.391E-08  1.100E+01  9.999E-01  3.231E+00
 3428  9.560E-01  6.391E-08  1.100E+01  9.999E-01  3.231E+00
 3429  9.560E-01  6.391E-08  1.100E+01  9.999E-01  3.231E+00
 3430  9.560E-01  8.731E-08  1.100E+01  9.999E-01  3.231E+00
 3431  9.560E-01  8.731E-08  1.100E+01  9.999E-01  3.231E+00
 3432  9.560E-01  8.731E-08  1.100E+01  9.998E-01  3.231E+00
 3433  9.560E-01  8.731E-08  1.100E+01  9.998E-01  3.231E+00
 3434  9.560E-01  8.731E-08  1.100E+01  9.998E-01  3.231E+00
 3435  9.560E-01  1.150E-07  1.100E+01  9.998E-01  3.231E+00
 3436  9.560E-01  1.150E-07  1.100E+01  9.998E-01  3.231E+00
 3437  9.560E-01  1.150E-07  1.100E+01  9.998E-01  3.231E+00
 3438  9.560E-01  1.150E-07  1.100E+01  9.998E-01  3.231E+00
 3439  9.560E-01  1.150E-07  1.100E+01  9.998E-01  3.231E+00
 3440  9.560E-01  1.536E-07  1.100E+01  9.998E-01  3.231E+00
 3441  9.560E-01  1.536E-07  1.100E+01  9.998E-01  3.231E+00
 3442  9.560E-01  1.536E-07  1.100E+01  9.998E-01  3.231E+00
 3443  9.560E-01  1.536E-07  1.100E+01  9.997E-01  3.231E+00
 3444  9.560E-01  1.536E-07  1.100E+01  9.997E-01  3.231E+00
 3445  9.560E-01  2.076E-07  1.100E+01  9.997E-01  3.231E+00
 3446  9.560E-01  2.076E-07  1.100E+01  9.997E-01  3.231E+00
 3447  9.560E-01  2.076E-07  1.100E+01  9.997E-01  3.231E+00
 3448  9.560E-01  2.076E-07  1.100E+01  9.997E-01  3.231E+00
 3449  9.560E-01  2.076E-07  1.100E+01  9.997E-01  3.231E+00
 3450  9.560E-01  2.842E-07  1.100E+01  9.996E-01  3.231E+00
 3451  9.560E-01  2.842E-07  1.100E+01  9.996E-01  3.231E+00
 3452  9.560E-01  2.842E-07  1.100E+01  9.996E-01  3.231E+00
 3453  9.560E-01  2.842E-07  1.100E+01  9.996E-01  3.231E+00
 3454  9.560E-01  2.842E-07  1.100E+01  9.996E-01  3.231E+00
 3455  9.560E-01  3.945E-07  1.100E+01  9.995E-01  3.231E+00
 3456  9.560E-01  3.945E-07  1.100E+01  9.995E-01  3.231E+00
 3457  9.560E-01  3.945E-07  1.100E+01  9.995E-01  3.231E+00
 3458  9.560E-01  3.945E-07  1.100E+01  9.994E-01  3.231E+00
 3459  9.560E-01  3.945E-07  1.100E+01  9.994E-01  3.231E+00
 3460  9.560E-01  5.566E-07  1.100E+01  9.994E-01  3.231E+00
 3461  9.560E-01  5.566E-07  1.100E+01  9.993E-01  3.231E+00
 3462  9.560E-01  5.566E-07  1.100E+01  9.993E-01  3.231E+00
 3463  9.560E-01  5.566E-07  1.100E+01  9.992E-01  3.231E+00
 3464  9.560E-01  5.566E-07  1.100E+01  9.992E-01  3.231E+00
 3465  9.560E-01  7.987E-07  1.100E+01  9.991E-01  3.231E+00
 3466  9.560E-01  7.987E-07  1.100E+01  9.991E-01  3.231E+00
 3467  9.560E-01  7.987E-07  1.100E+01  9.990E-01  3.231E+00
 3468  9.560E-01  7.987E-07  1.100E+01  9.990E-01  3.231E+00
 3469  9.560E-01  7.987E-07  1.100E+01  9.989E-01  3.231E+00
 3470  9.560E-01  1.166E-06  1.100E+01  9.988E-01  3.231E+00
 3471  9.560E-01  1.166E-06  1.100E+01  9.987E-01  3.231E+00
 3472  9.560E-01  1.166E-06  1.100E+01  9.987E-01  3.231E+00
 3473  9.560E-01  1.166E-06  1.100E+01  9.986E-01  3.231E+00
 3474  9.560E-01  1.166E-06  1.100E+01  9.985E-01  3.231E+00
 3475  9.560E-01  1.732E-06  1.100E+01  9.984E-01  3.231E+00
 3476  9.560E-01  1.732E-06  1.100E+01  9.982E-01  3.230E+00
 3477  9.560E-01  1.732E-06  1.100E+01  9.981E-01  3.230E+00
 3478  9.560E-01  1.732E-06  1.100E+01  9.980E-01  3.230E+00
 3479  9.560E-01  1.732E-06  1.100E+01  9.978E-01  3.230E+00
 3480  9.560E-01  2.616E-06  1.100E+01  9.976E-01  3.230E+00
 3481  9.560E-01  2.616E-06  1.100E+01  9.975E-01  3.230E+00
 3482  9.560E-01  2.616E-06  1.100E+01  9.973E-01  3.230E+00
 3483  9.560E-01  2.616E-06  1.100E+01  9.971E-01  3.230E+00
 3484  9.560E-01  2.616E-06  1.100E+01  9.969E-01  3.230E+00
 3485  9.560E-01  3.999E-06  1.100E+01  9.966E-01  3.230E+00
 3486  9.561E-01  3.999E-06  1.100E+01  9.963E-01  3.229E+00
 3487  9.561E-01  3.999E-06  1.100E+01  9.960E-01  3.229E+00
 3488  9.561E-01  3.999E-06  1.100E+01  9.957E-01  3.229E+00
 3489  9.561E-01  3.999E-06  1.100E+01  9.954E-01  3.229E+00
 3490  9.561E-01  6.154E-06  1.101E+01  9.949E-01  3.229E+00
 3491  9.561E-01  6.154E-06  1.101E+01  9.945E-01  3.228E+00
 3492  9.561E-01  6.154E-06  1.101E+01  9.940E-01  3.228E+00
 3493  9.561E-01  6.154E-06  1.101E+01  9.936E-01  3.228E+00
 3494  9.561E-01  6.154E-06  1.101E+01  9.931E-01  3.228E+00
 3495  9.561E-01  9.471E-06  1.101E+01  9.924E-01  3.227E+00
 3496  9.561E-01  9.471E-06  1.101E+01  9.917E-01  3.227E+00
 3497  9.561E-01  9.471E-06  1.101E+01  9.910E-01  3.226E+00
 3498  9.561E-01  9.471E-06  1.101E+01  9.903E-01  3.226E+00
 3499  9.561E-01  9.471E-06  1.101E+01  9.896E-01  3.226E+00
 3500  9.562E-01  1.453E-05  1.101E+01  9.886E-01  3.225E+00
 3501  9.562E-01  1.453E-05  1.101E+01  9.875E-01  3.225E+00
 3502  9.562E-01  1.453E-05  1.101E+01  9.864E-01  3.224E+00
 3503  9.562E-01  1.453E-05  1.101E+01  9.853E-01  3.223E+00
 3504  9.562E-01  1.453E-05  1.102E+01  9.843E-01  3.223E+00
 3505  9.563E-01  3.519E-05  1.102E+01  9.816E-01  3.221E+00
 3506  9.563E-01  3.519E-05  1.102E+01  9.790E-01  3.220E+00
 3507  9.563E-01  3.519E-05  1.102E+01  9.764E-01  3.218E+00
 3508  9.564E-01  3.519E-05  1.103E+01  9.738E-01  3.217E+00
 3509  9.564E-01  3.519E-05  1.103E+01  9.712E-01  3.216E+00
 3510  9.565E-01  7.466E-05  1.103E+01  9.656E-01  3.213E+00
 3511  9.565E-01  7.466E-05  1.104E+01  9.601E-01  3.210E+00
 3512  9.566E-01  7.466E-05  1.105E+01  9.545E-01  3.207E+00
 3513  9.567E-01  7.466E-05  1.105E+01  9.489E-01  3.204E+00
 3514  9.568E-01  7.466E-05  1.106E+01  9.433E-01  3.201E+00
 3515  9.569E-01  1.287E-04  1.107E+01  9.336E-01  3.196E+00
 3516  9.570E-01  1.287E-04  1.108E+01  9.239E-01  3.191E+00
 3517  9.572E-01  1.287E-04  1.109E+01  9.142E-01  3.186E+00
 3518  9.573E-01  1.287E-04  1.110E+01  9.044E-01  3.181E+00
 3519  9.574E-01  1.287E-04  1.111E+01  8.946E-01  3.176E+00
 3520  9.576E-01  2.350E-04  1.112E+01  8.767E-01  3.167E+00
 3521  9.579E-01  2.350E-04  1.114E+01  8.586E-01  3.159E+00
 3522  9.581E-01  2.350E-04  1.116E+01  8.405E-01  3.150E+00
 3523  9.583E-01  2.350E-04  1.118E+01  8.222E-01  3.142E+00
 3524  9.586E-01  2.350E-04  1.120E+01  8.039E-01  3.134E+00
 3525  9.590E-01  4.453E-04  1.123E+01  7.689E-01  3.119E+00
 3526  9.595E-01  4.453E-04  1.127E+01  7.336E-01  3.104E+00
 3527  9.599E-01  4.453E-04  1.130E+01  6.980E-01  3.089E+00
 3528  9.604E-01  4.453E-04  1.134E+01  6.621E-01  3.075E+00
 3529  9.608E-01  4.453E-04  1.137E+01  6.259E-01  3.061E+00
 3530  9.614E-01  5.501E-04  1.142E+01  5.807E-01  3.044E+00
 3531  9.618E-01  4.517E-04  1.146E+01  5.434E-01  3.030E+00
 3532  9.623E-01  4.517E-04  1.149E+01  5.056E-01  3.016E+00
 3533  9.627E-01  4.517E-04  1.153E+01  4.675E-01  3.002E+00
 3534  9.632E-01  4.517E-04  1.157E+01  4.290E-01  2.988E+00
 3535  9.635E-01  3.741E-04  1.160E+01  3.968E-01  2.977E+00
 3536  9.639E-01  3.741E-04  1.164E+01  3.643E-01  2.965E+00
 3537  9.643E-01  3.741E-04  1.167E+01  3.315E-01  2.953E+00
 3538  9.646E-01  2.856E-04  1.169E+01  3.062E-01  2.944E+00
 3539  9.649E-01  2.856E-04  1.172E+01  2.806E-01  2.934E+00
 3540  9.651E-01  2.856E-04  1.175E+01  2.549E-01  2.924E+00
 3541  9.654E-01  2.186E-04  1.176E+01  2.350E-01  2.917E+00
 3542  9.656E-01  2.186E-04  1.178E+01  2.151E-01  2.909E+00
 3543  9.658E-01  2.186E-04  1.181E+01  1.950E-01  2.901E+00
 3544  9.660E-01  1.672E-04  1.182E+01  1.795E-01  2.894E+00
 3545  9.661E-01  1.672E-04  1.184E+01  1.640E-01  2.888E+00
 3546  9.663E-01  1.672E-04  1.185E+01  1.484E-01  2.881E+00
 3547  9.664E-01  1.268E-04  1.186E+01  1.365E-01  2.876E+00
 3548  9.666E-01  1.268E-04  1.188E+01  1.246E-01  2.871E+00
 3549  9.667E-01  1.055E-04  1.189E+01  1.146E-01  2.867E+00
 3550  9.668E-01  1.055E-04  1.190E+01  1.047E-01  2.863E+00
 3551  9.669E-01  1.055E-04  1.191E+01  9.465E-02  2.859E+00
 3552  9.670E-01  8.062E-05  1.191E+01  8.699E-02  2.856E+00
 3553  9.670E-01  8.062E-05  1.192E+01  7.930E-02  2.852E+00
 3554  9.671E-01  6.705E-05  1.193E+01  7.290E-02  2.850E+00
 3555  9.672E-01  6.705E-05  1.193E+01  6.649E-02  2.847E+00
 3556  9.672E-01  6.705E-05  1.194E+01  6.007E-02  2.844E+00
 3557  9.673E-01  5.152E-05  1.194E+01  5.513E-02  2.842E+00
 3558  9.673E-01  5.152E-05  1.195E+01  5.018E-02  2.840E+00
 3559  9.674E-01  5.152E-05  1.195E+01  4.522E-02  2.838E+00
 3560  9.674E-01  3.903E-05  1.196E+01  4.146E-02  2.837E+00
 3561  9.675E-01  3.903E-05  1.196E+01  3.770E-02  2.835E+00
 3562  9.675E-01  3.243E-05  1.197E+01  3.457E-02  2.834E+00
 3563  9.675E-01  3.243E-05  1.197E+01  3.144E-02  2.832E+00
 3564  9.676E-01  3.243E-05  1.197E+01  2.831E-02  2.831E+00
 3565  9.676E-01  2.464E-05  1.197E+01  2.592E-02  2.830E+00
 3566  9.676E-01  2.464E-05  1.198E+01  2.354E-02  2.829E+00
 3567  9.676E-01  2.037E-05  1.198E+01  2.157E-02  2.828E+00
 3568  9.677E-01  2.037E-05  1.198E+01  1.959E-02  2.828E+00
 3569  9.677E-01  2.037E-05  1.198E+01  1.762E-02  2.827E+00
 3570  9.677E-01  1.540E-05  1.198E+01  1.613E-02  2.826E+00
 3571  9.677E-01  1.540E-05  1.199E+01  1.463E-02  2.826E+00
 3572  9.677E-01  1.270E-05  1.199E+01  1.340E-02  2.825E+00
 3573  9.677E-01  1.270E-05  1.199E+01  1.217E-02  2.825E+00
 3574  9.677E-01  1.270E-05  1.199E+01  1.093E-02  2.824E+00
 3575  9.678E-01  9.579E-06  1.199E+01  1.000E-02  2.824E+00
 3576  9.678E-01  9.579E-06  1.199E+01  9.073E-03  2.823E+00
 3577  9.678E-01  9.863E-07  1.199E+01  8.977E-03  2.823E+00
 3578  9.678E-01  9.863E-07  1.199E+01  8.881E-03  2.823E+00
 3579  9.678E-01  9.863E-07  1.199E+01  8.786E-03  2.823E+00
 3580  9.678E-01  9.863E-07  1.199E+01  8.690E-03  2.823E+00
 3581  9.678E-01  9.863E-07  1.199E+01  8.594E-03  2.823E+00
 3582  9.678E-01  1.973E-06  1.199E+01  8.402E-03  2.823E+00
 3583  9.678E-01  1.973E-06  1.199E+01  8.211E-03  2.823E+00
 3584  9.678E-01  1.973E-06  1.199E+01  8.019E-03  2.823E+00
 3585  9.678E-01  1.973E-06  1.199E+01  7.827E-03  2.823E+00
 3586  9.678E-01  3.540E-06  1.199E+01  7.483E-03  2.823E+00
 3587  9.678E-01  3.540E-06  1.199E+01  7.139E-03  2.823E+00
 3588  9.678E-01  3.540E-06  1.199E+01  6.795E-03  2.822E+00
 3589  9.678E-01  3.540E-06  1.199E+01  6.451E-03  2.822E+00
 3590  9.678E-01  3.540E-06  1.199E+01  6.107E-03  2.822E+00
 3591  9.678E-01  3.540E-06  1.199E+01  5.763E-03  2.822E+00
 3592  9.678E-01  3.540E-06  1.199E+01  5.419E-03  2.822E+00
 3593  9.678E-01  2.869E-06  1.199E+01  5.140E-03  2.822E+00
 3594  9.678E-01  2.869E-06  1.200E+01  4.861E-03  2.822E+00
 3595  9.678E-01  2.869E-06  1.200E+01  4.581E-03  2.821E+00
 3596  9.678E-01  2.869E-06  1.200E+01  4.302E-03  2.821E+00
 3597  9.678E-01  2.286E-06  1.200E+01  4.080E-03  2.821E+00
 3598  9.678E-01  2.286E-06  1.200E+01  3.858E-03  2.821E+00
 3599  9.678E-01  2.286E-06  1.200E+01  3.635E-03  2.821E+00
 3600  9.678E-01  2.286E-06  1.200E+01  3.413E-03  2.821E+00
 3601  9.678E-01  1.814E-06  1.200E+01  3.236E-03  2.821E+00
 3602  9.678E-01  1.814E-06  1.200E+01  3.060E-03  2.821E+00
 3603  9.678E-01  1.814E-06  1.200E+01  2.883E-03  2.821E+00
 3604  9.678E-01  1.814E-06  1.200E+01  2.707E-03  2.821E+00
 3605  9.678E-01  1.439E-06  1.200E+01  2.567E-03  2.821E+00
 3606  9.678E-01  1.439E-06  1.200E+01  2.427E-03  2.821E+00
 3607  9.678E-01  1.439E-06  1.200E+01  2.287E-03  2.821E+00
 3608  9.678E-01  1.439E-06  1.200E+01  2.147E-03  2.820E+00
 3609  9.678E-01  1.142E-06  1.200E+01  2.035E-03  2.820E+00
 3610  9.678E-01  1.142E-06  1.200E+01  1.924E-03  2.820E+00
 3611  9.678E-01  1.142E-06  1.200E+01  1.813E-03  2.820E+00
 3612  9.678E-01  1.142E-06  1.200E+01  1.702E-03  2.820E+00
 3613  9.678E-01  9.054E-07  1.200E+01  1.614E-03  2.820E+00
 3614  9.678E-01  9.054E-07  1.200E+01  1.526E-03  2.820E+00
 3615  9.678E-01  9.054E-07  1.200E+01  1.438E-03  2.820E+00
 3616  9.678E-01  9.054E-07  1.200E+01  1.350E-03  2.820E+00
 3617  9.678E-01  7.179E-07  1.200E+01  1.280E-03  2.820E+00
 3618  9.678E-01  7.179E-07  1.200E+01  1.210E-03  2.820E+00
 3619  9.678E-01  7.179E-07  1.200E+01  1.140E-03  2.820E+00
 3620  9.678E-01  7.179E-07  1.200E+01  1.070E-03  2.820E+00
 3621  9.678E-01  5.693E-07  1.200E+01  1.015E-03  2.820E+00
 3622  9.678E-01  5.693E-07  1.200E+01  9.591E-04  2.820E+00
 3623  9.678E-01  5.693E-07  1.200E+01  9.037E-04  2.820E+00
 3624  9.678E-01  5.693E-07  1.200E+01  8.483E-04  2.820E+00
 3625  9.678E-01  4.514E-07  1.200E+01  8.044E-04  2.820E+00
 3626  9.679E-01  4.514E-07  1.200E+01  7.604E-04  2.820E+00
 3627  9.679E-01  4.514E-07  1.200E+01  7.165E-04  2.820E+00
 3628  9.679E-01  4.514E-07  1.200E+01  6.725E-04  2.820E+00
 3629  9.679E-01  3.579E-07  1.200E+01  6.377E-04  2.820E+00
 3630  9.679E-01  3.579E-07  1.200E+01  6.028E-04  2.820E+00
 3631  9.679E-01  3.579E-07  1.200E+01  5.680E-04  2.820E+00
 3632  9.679E-01  3.579E-07  1.200E+01  5.332E-04  2.820E+00
 3633  9.679E-01  2.837E-07  1.200E+01  5.055E-04  2.820E+00
 3634  9.679E-01  2.837E-07  1.200E+01  4.779E-04  2.820E+00
 3635  9.679E-01  2.837E-07  1.200E+01  4.503E-04  2.820E+00
 3636  9.679E-01  2.837E-07  1.200E+01  4.227E-04  2.820E+00
 3637  9.679E-01  2.249E-07  1.200E+01  4.008E-04  2.820E+00
 3638  9.679E-01  2.249E-07  1.200E+01  3.789E-04  2.820E+00
 3639  9.679E-01  2.249E-07  1.200E+01  3.570E-04  2.820E+00
 3640  9.679E-01  2.249E-07  1.200E+01  3.351E-04  2.820E+00
 3641  9.679E-01  1.783E-07  1.200E+01  3.177E-04  2.820E+00
 3642  9.679E-01  1.783E-07  1.200E+01  3.003E-04  2.820E+00
 3643  9.679E-01  1.783E-07  1.200E+01  2.830E-04  2.820E+00
 3644  9.679E-01  1.783E-07  1.200E+01  2.656E-04  2.820E+00
 3645  9.679E-01  1.414E-07  1.200E+01  2.519E-04  2.820E+00
 3646  9.679E-01  1.414E-07  1.200E+01  2.381E-04  2.820E+00
 3647  9.679E-01  1.414E-07  1.200E+01  2.243E-04  2.820E+00
 3648  9.679E-01  1.414E-07  1.200E+01  2.106E-04  2.820E+00
 3649  9.679E-01  1.121E-07  1.200E+01  1.997E-04  2.820E+00
 3650  9.679E-01  1.121E-07  1.200E+01  1.887E-04  2.820E+00
 3651  9.679E-01  1.121E-07  1.200E+01  1.778E-04  2.820E+00
 3652  9.679E-01  1.121E-07  1.200E+01  1.669E-04  2.820E+00
 3653  9.679E-01  8.883E-08  1.200E+01  1.583E-04  2.820E+00
 3654  9.679E-01  8.883E-08  1.200E+01  1.496E-04  2.820E+00
 3655  9.679E-01  8.883E-08  1.200E+01  1.410E-04  2.820E+00
 3656  9.679E-01  8.883E-08  1.200E+01  1.323E-04  2.820E+00
 3657  9.679E-01  7.042E-08  1.200E+01  1.255E-04  2.820E+00
 3658  9.679E-01  7.042E-08  1.200E+01  1.186E-04  2.820E+00
 3659  9.679E-01  7.042E-08  1.200E+01  1.118E-04  2.820E+00
 3660  9.679E-01  7.042E-08  1.200E+01  1.049E-04  2.820E+00
 3661  9.679E-01  5.028E-08  1.200E+01  1.000E-04  2.820E+00

   is    psifac      dpsi        q       singfac     eval1

 Gaussian Reduction at istep =   3661, psi = 9.679E-01, q = 12.000

   ising   psi         q          di      re alpha   im alpha

    12  9.770E-01  1.300E+01 -1.598E-01  3.997E-01  0.000E+00


   is    psifac      dpsi        q       singfac     eval1

 3662  9.679E-01  2.054E-06  1.200E+01  9.999E-01  2.820E+00
 3663  9.679E-01  1.222E-09  1.200E+01  9.999E-01  2.820E+00
 3664  9.679E-01  1.222E-09  1.200E+01  9.999E-01  2.820E+00
 3665  9.679E-01  2.445E-09  1.200E+01  9.999E-01  2.820E+00
 3666  9.679E-01  2.445E-09  1.200E+01  9.999E-01  2.820E+00
 3667  9.679E-01  2.445E-09  1.200E+01  9.999E-01  2.820E+00
 3668  9.679E-01  1.581E-08  1.200E+01  9.999E-01  2.820E+00
 3669  9.679E-01  1.581E-08  1.200E+01  9.999E-01  2.820E+00
 3670  9.679E-01  1.581E-08  1.200E+01  9.999E-01  2.820E+00
 3671  9.679E-01  1.581E-08  1.200E+01  9.999E-01  2.820E+00
 3672  9.679E-01  4.861E-08  1.200E+01  9.999E-01  2.820E+00
 3673  9.679E-01  4.861E-08  1.200E+01  9.999E-01  2.820E+00
 3674  9.679E-01  4.861E-08  1.200E+01  9.999E-01  2.820E+00
 3675  9.679E-01  4.861E-08  1.200E+01  9.999E-01  2.820E+00
 3676  9.679E-01  4.861E-08  1.200E+01  9.999E-01  2.820E+00
 3677  9.679E-01  6.338E-08  1.200E+01  9.999E-01  2.820E+00
 3678  9.679E-01  6.338E-08  1.200E+01  9.999E-01  2.820E+00
 3679  9.679E-01  6.338E-08  1.200E+01  9.999E-01  2.820E+00
 3680  9.679E-01  6.338E-08  1.200E+01  9.998E-01  2.820E+00
 3681  9.679E-01  6.338E-08  1.200E+01  9.998E-01  2.820E+00
 3682  9.679E-01  8.300E-08  1.200E+01  9.998E-01  2.820E+00
 3683  9.679E-01  8.300E-08  1.200E+01  9.998E-01  2.820E+00
 3684  9.679E-01  8.300E-08  1.200E+01  9.998E-01  2.820E+00
 3685  9.679E-01  8.300E-08  1.200E+01  9.998E-01  2.820E+00
 3686  9.679E-01  8.300E-08  1.200E+01  9.998E-01  2.820E+00
 3687  9.679E-01  1.098E-07  1.200E+01  9.998E-01  2.820E+00
 3688  9.679E-01  1.098E-07  1.200E+01  9.998E-01  2.820E+00
 3689  9.679E-01  1.098E-07  1.200E+01  9.998E-01  2.820E+00
 3690  9.679E-01  1.098E-07  1.200E+01  9.998E-01  2.820E+00
 3691  9.679E-01  1.098E-07  1.200E+01  9.997E-01  2.820E+00
 3692  9.679E-01  1.468E-07  1.200E+01  9.997E-01  2.819E+00
 3693  9.679E-01  1.468E-07  1.200E+01  9.997E-01  2.819E+00
 3694  9.679E-01  1.468E-07  1.200E+01  9.997E-01  2.819E+00
 3695  9.679E-01  1.468E-07  1.200E+01  9.997E-01  2.819E+00
 3696  9.679E-01  1.468E-07  1.200E+01  9.997E-01  2.819E+00
 3697  9.679E-01  1.988E-07  1.200E+01  9.997E-01  2.819E+00
 3698  9.679E-01  1.988E-07  1.200E+01  9.996E-01  2.819E+00
 3699  9.679E-01  1.988E-07  1.200E+01  9.996E-01  2.819E+00
 3700  9.679E-01  1.988E-07  1.200E+01  9.996E-01  2.819E+00
 3701  9.679E-01  1.988E-07  1.200E+01  9.996E-01  2.819E+00
 3702  9.679E-01  2.728E-07  1.200E+01  9.995E-01  2.819E+00
 3703  9.679E-01  2.728E-07  1.200E+01  9.995E-01  2.819E+00
 3704  9.679E-01  2.728E-07  1.200E+01  9.995E-01  2.819E+00
 3705  9.679E-01  2.728E-07  1.200E+01  9.995E-01  2.819E+00
 3706  9.679E-01  2.728E-07  1.200E+01  9.994E-01  2.819E+00
 3707  9.679E-01  3.799E-07  1.200E+01  9.994E-01  2.819E+00
 3708  9.679E-01  3.799E-07  1.200E+01  9.994E-01  2.819E+00
 3709  9.679E-01  3.799E-07  1.200E+01  9.993E-01  2.819E+00
 3710  9.679E-01  3.799E-07  1.200E+01  9.993E-01  2.819E+00
 3711  9.679E-01  3.799E-07  1.200E+01  9.993E-01  2.819E+00
 3712  9.679E-01  5.371E-07  1.200E+01  9.992E-01  2.819E+00
 3713  9.679E-01  5.371E-07  1.200E+01  9.992E-01  2.819E+00
 3714  9.679E-01  5.371E-07  1.200E+01  9.991E-01  2.819E+00
 3715  9.679E-01  5.371E-07  1.200E+01  9.990E-01  2.819E+00
 3716  9.679E-01  5.371E-07  1.200E+01  9.990E-01  2.819E+00
 3717  9.679E-01  7.716E-07  1.200E+01  9.989E-01  2.819E+00
 3718  9.679E-01  7.716E-07  1.200E+01  9.988E-01  2.819E+00
 3719  9.679E-01  7.716E-07  1.200E+01  9.988E-01  2.819E+00
 3720  9.679E-01  7.716E-07  1.200E+01  9.987E-01  2.819E+00
 3721  9.679E-01  7.716E-07  1.200E+01  9.986E-01  2.819E+00
 3722  9.679E-01  1.127E-06  1.200E+01  9.985E-01  2.819E+00
 3723  9.679E-01  1.127E-06  1.200E+01  9.984E-01  2.819E+00
 3724  9.679E-01  1.127E-06  1.200E+01  9.983E-01  2.819E+00
 3725  9.679E-01  1.127E-06  1.200E+01  9.982E-01  2.819E+00
 3726  9.679E-01  1.127E-06  1.200E+01  9.981E-01  2.819E+00
 3727  9.679E-01  1.672E-06  1.200E+01  9.979E-01  2.819E+00
 3728  9.679E-01  1.672E-06  1.200E+01  9.977E-01  2.819E+00
 3729  9.679E-01  1.672E-06  1.200E+01  9.976E-01  2.819E+00
 3730  9.679E-01  1.672E-06  1.200E+01  9.974E-01  2.819E+00
 3731  9.679E-01  1.672E-06  1.200E+01  9.973E-01  2.818E+00
 3732  9.679E-01  2.515E-06  1.200E+01  9.970E-01  2.818E+00
 3733  9.679E-01  2.515E-06  1.200E+01  9.968E-01  2.818E+00
 3734  9.679E-01  2.515E-06  1.200E+01  9.965E-01  2.818E+00
 3735  9.679E-01  2.515E-06  1.200E+01  9.963E-01  2.818E+00
 3736  9.679E-01  2.515E-06  1.200E+01  9.960E-01  2.818E+00
 3737  9.679E-01  3.819E-06  1.200E+01  9.957E-01  2.818E+00
 3738  9.679E-01  3.819E-06  1.200E+01  9.953E-01  2.818E+00
 3739  9.679E-01  3.819E-06  1.201E+01  9.949E-01  2.818E+00
