 IPEC_PMODB_CHEBYSHEV: Reconstructed perturbed mod b by chebyshev
 
    jac_out = hamada  
      cstep =    256      mpert =  33   mthsurf = 960
 
              psi    m       real(lagb)       imag(lagb)       real(divx)       imag(divx)
   1.86101060E-01   11   4.75425454E-07  -3.24063728E-07   9.15615686E-07   1.59696210E-06
   1.86101060E-01   12  -1.56466016E-06  -4.38268778E-07   2.48795101E-06   1.56886155E-06
   1.86101060E-01   13  -2.07929832E-07  -7.78545399E-07   1.41135719E-06   2.17087831E-06
   1.86101060E-01   14  -1.00830317E-06  -5.20022539E-07   1.95822927E-06   1.92753984E-06
   1.86101060E-01   15  -5.07968665E-07  -6.88977387E-07   1.53134974E-06   1.94535895E-06
   1.86101060E-01   16  -6.47386720E-07  -5.14326959E-07   1.43998722E-06   1.66679352E-06
   1.86101060E-01   17  -3.54922404E-07  -4.52929842E-07   1.03025607E-06   1.23648053E-06
   1.86101060E-01   18  -3.25441071E-07  -3.36267438E-07   8.87707657E-07   1.05440159E-06
   1.86101060E-01   19  -1.69220107E-07  -2.08390509E-07   4.74342038E-07   5.09970200E-07
   1.86101060E-01   20  -1.22662190E-08  -2.17554980E-08  -1.40851225E-06  -1.31585462E-06
   1.89957332E-01  -12   1.77921186E-07  -1.47853135E-07  -3.90085968E-07   2.97143338E-07
   1.89957332E-01  -11   1.73885112E-07  -1.03375542E-07  -3.51693566E-07  -5.90593929E-08
   1.89957332E-01  -10   6.43404556E-07   4.85088909E-07  -1.15817517E-06  -8.70855385E-07
   1.89957332E-01   -9   4.25256783E-07   1.13059416E-07  -1.33528820E-06  -6.00789664E-07
   1.89957332E-01   -8   1.14929405E-06   1.02559275E-06  -2.15016342E-06  -1.71550255E-06
   1.89957332E-01   -7   6.79623209E-07   2.30876292E-07  -2.68467083E-06  -1.10441683E-06
   1.89957332E-01   -6   1.81425478E-06   1.86318201E-06  -3.35520710E-06  -3.56338885E-06
   1.89957332E-01   -5  -8.04645148E-08   6.22931508E-07  -2.22868645E-06  -1.52986747E-06
   1.89957332E-01   -4   2.38016045E-06   2.58260129E-06  -3.30830992E-06  -6.92147796E-06
   1.89957332E-01   -3  -5.69280364E-06   1.15294370E-05   9.73599306E-07  -8.43548016E-06
   1.89957332E-01   -2   2.36151004E-05  -4.30582827E-05  -1.66716909E-05   2.91417750E-05
   1.89957332E-01   -1  -5.79528184E-05   1.00378762E-04  -9.58732194E-05   1.08511686E-04
   1.89957332E-01    0   1.20373070E-03  -1.68502206E-03  -1.89962507E-03   2.50623898E-03
   1.89957332E-01    1   3.25550315E-04  -8.50550457E-05  -1.00306119E-03   5.17132799E-04
   1.89957332E-01    2   1.64714912E-05  -7.87921992E-05  -7.53348800E-05   1.27844108E-04
   1.89957332E-01    3   4.14342737E-05   1.85374745E-05  -1.10878291E-04  -1.30275654E-05
   1.89957332E-01    4   1.32168097E-05   1.24553119E-05  -1.08062860E-04   9.18510836E-05
   1.89957332E-01    5  -2.11992115E-05  -1.94428347E-05   3.15835642E-05   4.61973501E-05
   1.89957332E-01    6  -2.13261515E-05  -2.22723637E-05   4.08279145E-05   4.76049119E-05
   1.89957332E-01    7  -1.20760202E-06  -1.11824449E-06   1.02731207E-05   1.29562960E-05
   1.89957332E-01    8  -4.86097212E-06  -3.73268053E-06   8.93784281E-06   7.68719560E-06
   1.89957332E-01    9   1.78428028E-06   1.08883004E-06   6.60892636E-08   1.15690459E-06
   1.89957332E-01   10  -3.01336811E-06  -1.32702805E-06   4.06633009E-06   2.43738527E-06
   1.89957332E-01   11   5.30932430E-07  -3.75505974E-07   1.00511520E-06   1.74006740E-06
   1.89957332E-01   12  -1.72947492E-06  -4.80072539E-07   2.75235401E-06   1.69112293E-06
   1.89957332E-01   13  -2.28824386E-07  -8.68498824E-07   1.53126806E-06   2.31666716E-06
   1.89957332E-01   14  -1.11326062E-06  -5.72093264E-07   2.20634705E-06   2.06048892E-06
   1.89957332E-01   15  -5.61813853E-07  -7.61112876E-07   1.67704003E-06   2.11793874E-06
   1.89957332E-01   16  -7.19558829E-07  -5.62976813E-07   1.61031829E-06   1.77517795E-06
   1.89957332E-01   17  -3.95047893E-07  -4.97268701E-07   1.18015991E-06   1.39499600E-06
   1.89957332E-01   18  -3.66222748E-07  -3.67582725E-07   9.56557321E-07   1.15101591E-06
   1.89957332E-01   19  -1.89455114E-07  -2.30534177E-07   5.99363692E-07   5.10173327E-07
   1.89957332E-01   20  -1.67249406E-08  -2.47847047E-08  -1.60591723E-06  -1.51206435E-06
   1.93813604E-01  -12   1.86098819E-07  -1.59635729E-07  -3.88684574E-07   3.37923408E-07
   1.93813604E-01  -11   1.81807267E-07  -1.12787154E-07  -2.95429254E-07  -2.76518583E-08
   1.93813604E-01  -10   6.75547778E-07   5.13974255E-07  -1.18456785E-06  -9.10400311E-07
   1.93813604E-01   -9   4.48139425E-07   1.21323427E-07  -1.38850047E-06  -5.95485689E-07
   1.93813604E-01   -8   1.20774083E-06   1.07954065E-06  -2.25451856E-06  -1.79080583E-06
   1.93813604E-01   -7   7.09369069E-07   2.57810792E-07  -2.74474948E-06  -1.14135414E-06
   1.93813604E-01   -6   1.92168366E-06   1.93863805E-06  -3.49956509E-06  -3.70871922E-06
   1.93813604E-01   -5  -1.03613512E-07   7.06052070E-07  -2.21171490E-06  -1.60283307E-06
   1.93813604E-01   -4   2.65980033E-06   2.44758004E-06  -3.72124880E-06  -6.67542909E-06
   1.93813604E-01   -3  -6.10353523E-06   1.22248194E-05   1.20563758E-06  -8.93475094E-06
   1.93813604E-01   -2   2.58313423E-05  -4.61696541E-05  -1.99442628E-05   3.35197564E-05
   1.93813604E-01   -1  -6.01280144E-05   1.02544151E-04  -9.52075173E-05   1.08286076E-04
   1.93813604E-01    0   1.19943983E-03  -1.67080789E-03  -1.89749001E-03   2.48699179E-03
   1.93813604E-01    1   3.31958267E-04  -8.76645810E-05  -9.45963698E-04   4.31767116E-04
   1.93813604E-01    2   1.45527401E-05  -7.66624506E-05  -7.07764556E-05   1.19124929E-04
   1.93813604E-01    3   4.33130014E-05   1.95261807E-05  -1.17559898E-04  -1.29380906E-05
   1.93813604E-01    4   1.40228696E-05   1.30916946E-05  -1.14500128E-04   9.74384237E-05
   1.93813604E-01    5  -2.24158128E-05  -2.04874000E-05   3.31757841E-05   4.86064660E-05
   1.93813604E-01    6  -2.25270292E-05  -2.34882716E-05   4.30463324E-05   5.01676999E-05
   1.93813604E-01    7  -1.29575898E-06  -1.24893689E-06   1.08200534E-05   1.37128222E-05
   1.93813604E-01    8  -5.17326075E-06  -3.93420604E-06   9.49918462E-06   8.07393148E-06
   1.93813604E-01    9   1.90141660E-06   1.13300946E-06   2.69139630E-08   1.19905647E-06
   1.93813604E-01   10  -3.19184298E-06  -1.39265465E-06   4.30014018E-06   2.54476370E-06
   1.93813604E-01   11   5.64881423E-07  -4.11932623E-07   1.05624445E-06   1.80028349E-06
   1.93813604E-01   12  -1.82369713E-06  -5.02058240E-07   2.90873371E-06   1.73516481E-06
   1.93813604E-01   13  -2.40414087E-07  -9.23078994E-07   1.58928351E-06   2.35536511E-06
   1.93813604E-01   14  -1.17288289E-06  -6.00555457E-07   2.37236723E-06   2.10112962E-06
   1.93813604E-01   15  -5.92677678E-07  -8.01974371E-07   1.75376561E-06   2.20141010E-06
   1.93813604E-01   16  -7.62665958E-07  -5.88196132E-07   1.71736556E-06   1.80422210E-06
   1.93813604E-01   17  -4.19073146E-07  -5.21076304E-07   1.28731028E-06   1.50092735E-06
   1.93813604E-01   18  -3.92263675E-07  -3.83406377E-07   9.83989777E-07   1.20116379E-06
   1.93813604E-01   19  -2.02009226E-07  -2.43079501E-07   7.09855841E-07   4.81569544E-07
   1.93813604E-01   20  -2.05988257E-08  -2.65598018E-08  -1.73627943E-06  -1.64642778E-06
   1.97669876E-01  -12   1.86232688E-07  -1.65111495E-07  -3.67808035E-07   3.67607193E-07
   1.97669876E-01  -11   1.82576074E-07  -1.18169418E-07  -2.14427896E-07   7.67971446E-09
   1.97669876E-01  -10   6.79921458E-07   5.23141613E-07  -1.15414254E-06  -9.11466403E-07
   1.97669876E-01   -9   4.53683869E-07   1.23102947E-07  -1.38307319E-06  -5.54988173E-07
   1.97669876E-01   -8   1.21584154E-06   1.09296463E-06  -2.26171394E-06  -1.78768084E-06
   1.97669876E-01   -7   7.16005747E-07   2.68815334E-07  -2.69905518E-06  -1.11417891E-06
   1.97669876E-01   -6   1.94750216E-06   1.94597968E-06  -3.49810894E-06  -3.71395993E-06
   1.97669876E-01   -5  -9.60029076E-08   7.63589405E-07  -2.13598313E-06  -1.59755452E-06
   1.97669876E-01   -4   2.77135488E-06   2.26264800E-06  -3.89633401E-06  -6.27013878E-06
   1.97669876E-01   -3  -6.34264798E-06   1.27564009E-05   1.33079384E-06  -9.20065142E-06
   1.97669876E-01   -2   2.77278644E-05  -4.90156879E-05  -2.28041428E-05   3.76754400E-05
   1.97669876E-01   -1  -6.21760600E-05   1.04396083E-04  -9.45331485E-05   1.08406415E-04
   1.97669876E-01    0   1.19491553E-03  -1.65650315E-03  -1.89475328E-03   2.46764298E-03
   1.97669876E-01    1   3.37728348E-04  -8.95292114E-05  -8.88035783E-04   3.46356759E-04
   1.97669876E-01    2   1.16561345E-05  -7.50418295E-05  -6.67148476E-05   1.13093152E-04
   1.97669876E-01    3   4.41032718E-05   2.01021194E-05  -1.20817638E-04  -1.25229920E-05
   1.97669876E-01    4   1.42661218E-05   1.32830493E-05  -1.16522676E-04   9.89873570E-05
   1.97669876E-01    5  -2.27035306E-05  -2.06624672E-05   3.33698704E-05   4.89873925E-05
   1.97669876E-01    6  -2.28272949E-05  -2.37491204E-05   4.35268064E-05   5.06938709E-05
   1.97669876E-01    7  -1.33035601E-06  -1.32609691E-06   1.09231683E-05   1.39161227E-05
   1.97669876E-01    8  -5.27958201E-06  -3.97779599E-06   9.67393729E-06   8.13202681E-06
   1.97669876E-01    9   1.94313568E-06   1.13201476E-06  -2.20540846E-08   1.18557690E-06
   1.97669876E-01   10  -3.24285878E-06  -1.40209858E-06   4.35809176E-06   2.54160002E-06
   1.97669876E-01   11   5.76300130E-07  -4.32185191E-07   1.06793038E-06   1.77467548E-06
   1.97669876E-01   12  -1.84481375E-06  -5.03671088E-07   2.95338774E-06   1.69904950E-06
   1.97669876E-01   13  -2.42407029E-07  -9.40737816E-07   1.58428304E-06   2.28514989E-06
   1.97669876E-01   14  -1.18561371E-06  -6.04649812E-07   2.45239807E-06   2.04801950E-06
   1.97669876E-01   15  -5.99727058E-07  -8.10454664E-07   1.75970281E-06   2.19349020E-06
   1.97669876E-01   16  -7.75547318E-07  -5.89321649E-07   1.75826697E-06   1.75300306E-06
   1.97669876E-01   17  -4.26326072E-07  -5.23727166E-07   1.34908892E-06   1.55160892E-06
   1.97669876E-01   18  -4.02822359E-07  -3.83314275E-07   9.69297938E-07   1.20377866E-06
   1.97669876E-01   19  -2.06512150E-07  -2.45668468E-07   8.03271055E-07   4.24708813E-07
   1.97669876E-01   20  -2.37673892E-08  -2.70135448E-08  -1.79524307E-06  -1.71460459E-06
   2.01526148E-01  -12   1.78391093E-07  -1.64197915E-07  -3.27958884E-07   3.85601222E-07
   2.01526148E-01  -11   1.76279145E-07  -1.19392474E-07  -1.10378109E-07   4.57190698E-08
   2.01526148E-01  -10   6.56791319E-07   5.12591271E-07  -1.06774407E-06  -8.74122722E-07
   2.01526148E-01   -9   4.41921017E-07   1.18401635E-07  -1.31961955E-06  -4.80180784E-07
   2.01526148E-01   -8   1.17410032E-06   1.06602757E-06  -2.17256418E-06  -1.70602072E-06
   2.01526148E-01   -7   6.99766209E-07   2.63747495E-07  -2.55081701E-06  -1.02371258E-06
   2.01526148E-01   -6   1.89228912E-06   1.88589850E-06  -3.35353904E-06  -3.58043206E-06
   2.01526148E-01   -5  -5.78367777E-08   7.95293485E-07  -2.00493785E-06  -1.51594373E-06
   2.01526148E-01   -4   2.71268666E-06   2.03525262E-06  -3.82947198E-06  -5.72312415E-06
   2.01526148E-01   -3  -6.41043955E-06   1.31215481E-05   1.34894656E-06  -9.23488704E-06
   2.01526148E-01   -2   2.92690992E-05  -5.15369484E-05  -2.51820726E-05   4.14979748E-05
   2.01526148E-01   -1  -6.40892716E-05   1.05928628E-04  -9.38527153E-05   1.08869851E-04
   2.01526148E-01    0   1.19044899E-03  -1.64259986E-03  -1.89180517E-03   2.44887640E-03
   2.01526148E-01    1   3.42829546E-04  -9.06650242E-05  -8.31607374E-04   2.64104854E-04
   2.01526148E-01    2   7.82386173E-06  -7.39382278E-05  -6.31881728E-05   1.09846297E-04
   2.01526148E-01    3   4.38117038E-05   2.02534236E-05  -1.20617997E-04  -1.18065968E-05
   2.01526148E-01    4   1.39461294E-05   1.30354554E-05  -1.14132238E-04   9.64941460E-05
   2.01526148E-01    5  -2.20657152E-05  -1.99730391E-05   3.21776022E-05   4.73527467E-05
   2.01526148E-01    6  -2.22305897E-05  -2.30596202E-05   4.22788046E-05   4.91939997E-05
   2.01526148E-01    7  -1.31087261E-06  -1.34719123E-06   1.05845695E-05   1.35667837E-05
   2.01526148E-01    8  -5.17929095E-06  -3.86435033E-06   9.46078914E-06   7.86395554E-06
   2.01526148E-01    9   1.90910138E-06   1.08670133E-06  -7.99237514E-08   1.11671076E-06
   2.01526148E-01   10  -3.16657567E-06  -1.35588985E-06   4.24025428E-06   2.42874734E-06
   2.01526148E-01   11   5.65117726E-07  -4.35750707E-07   1.04065165E-06   1.66369208E-06
   2.01526148E-01   12  -1.79322152E-06  -4.85166337E-07   2.88708903E-06   1.58396145E-06
   2.01526148E-01   13  -2.34893256E-07  -9.21396036E-07   1.51763215E-06   2.10847961E-06
   2.01526148E-01   14  -1.15176172E-06  -5.84587872E-07   2.44602491E-06   1.90338896E-06
   2.01526148E-01   15  -5.83077188E-07  -7.86732652E-07   1.69584899E-06   2.09552888E-06
   2.01526148E-01   16  -7.58245284E-07  -5.66647274E-07   1.73280352E-06   1.62377220E-06
   2.01526148E-01   17  -4.16803620E-07  -5.05434323E-07   1.36468615E-06   1.54660823E-06
   2.01526148E-01   18  -3.97773480E-07  -3.67513195E-07   9.13425337E-07   1.15967852E-06
   2.01526148E-01   19  -2.02915539E-07  -2.38337743E-07   8.77772503E-07   3.41222845E-07
   2.01526148E-01   20  -2.61367155E-08  -2.61341691E-08  -1.78130730E-06  -1.71490950E-06
   2.05382420E-01  -12   1.62945647E-07  -1.57055830E-07  -2.70360410E-07   3.91733812E-07
   2.05382420E-01  -11   1.63269400E-07  -1.16485918E-07   1.41914124E-08   8.51479208E-08
   2.05382420E-01  -10   6.07466496E-07   4.83072028E-07  -9.28316149E-07  -7.99902684E-07
   2.05382420E-01   -9   4.13537593E-07   1.07466183E-07  -1.20093925E-06  -3.73239806E-07
   2.05382420E-01   -8   1.08491444E-06   1.00042218E-06  -1.99153187E-06  -1.54869676E-06
   2.05382420E-01   -7   6.61761937E-07   2.43074137E-07  -2.30714679E-06  -8.73170289E-07
   2.05382420E-01   -6   1.75972265E-06   1.76162026E-06  -3.07401661E-06  -3.31470041E-06
   2.05382420E-01   -5   9.52638012E-09   8.01968995E-07  -1.82408810E-06  -1.36284211E-06
   2.05382420E-01   -4   2.48838165E-06   1.77406231E-06  -3.52623367E-06  -5.05656986E-06
   2.05382420E-01   -3  -6.31401574E-06   1.33243750E-05   1.26427143E-06  -9.04830734E-06
   2.05382420E-01   -2   3.04354983E-05  -5.36897268E-05  -2.70315171E-05   4.48952092E-05
   2.05382420E-01   -1  -6.58662801E-05   1.07148915E-04  -9.31668031E-05   1.09658388E-04
   2.05382420E-01    0   1.18631129E-03  -1.62954878E-03  -1.88901865E-03   2.43131751E-03
   2.05382420E-01    1   3.47257060E-04  -9.11168249E-05  -7.78830310E-04   1.87932482E-04
   2.05382420E-01    2   3.13466444E-06  -7.33394578E-05  -6.02144821E-05   1.09373007E-04
   2.05382420E-01    3   4.24860134E-05   1.99843420E-05  -1.17059391E-04  -1.08243874E-05
   2.05382420E-01    4   1.30838834E-05   1.23718153E-05  -1.07498422E-04   9.01084865E-05
   2.05382420E-01    5  -2.05408350E-05  -1.84568821E-05   2.96632645E-05   4.37915232E-05
   2.05382420E-01    6  -2.07746430E-05  -2.14605212E-05   3.93774732E-05   4.57554888E-05
   2.05382420E-01    7  -1.23883952E-06  -1.31181022E-06   9.82315066E-06   1.26863534E-05
   2.05382420E-01    8  -4.87959868E-06  -3.60072837E-06   8.87318288E-06   7.28456917E-06
   2.05382420E-01    9   1.80186547E-06   9.99607713E-07  -1.45464133E-07   9.94806925E-07
   2.05382420E-01   10  -2.96799152E-06  -1.25667132E-06   3.95337062E-06   2.21121410E-06
   2.05382420E-01   11   5.32126167E-07  -4.22751510E-07   9.76348530E-07   1.47101602E-06
   2.05382420E-01   12  -1.67207956E-06  -4.47562893E-07   2.71484647E-06   1.39403978E-06
   2.05382420E-01   13  -2.18323780E-07  -8.66379549E-07   1.39302064E-06   1.83183558E-06
   2.05382420E-01   14  -1.07340378E-06  -5.41500219E-07   2.35614969E-06   1.67291189E-06
   2.05382420E-01   15  -5.43743909E-07  -7.32209036E-07   1.56585791E-06   1.91230158E-06
   2.05382420E-01   16  -7.11948208E-07  -5.21370561E-07   1.64328219E-06   1.42174325E-06
   2.05382420E-01   17  -3.91141030E-07  -4.67204037E-07   1.33503761E-06   1.48763094E-06
   2.05382420E-01   18  -3.77583641E-07  -3.36805541E-07   8.18863032E-07   1.07145126E-06
   2.05382420E-01   19  -1.91479797E-07  -2.21499694E-07   9.32248734E-07   2.33731870E-07
   2.05382420E-01   20  -2.76414682E-08  -2.39635706E-08  -1.69575562E-06  -1.64825450E-06
   2.09238692E-01  -12   1.40545053E-07  -1.44071891E-07  -1.96887115E-07   3.86238589E-07
   2.09238692E-01  -11   1.44140421E-07  -1.09630288E-07   1.56018474E-07   1.24594053E-07
   2.09238692E-01  -10   5.34204922E-07   4.36020343E-07  -7.40713840E-07  -6.91687689E-07
   2.09238692E-01   -9   3.69822445E-07   9.07670629E-08  -1.03182593E-06  -2.37511819E-07
   2.09238692E-01   -8   9.52402143E-07   8.99240086E-07  -1.72640676E-06  -1.32133260E-06
   2.09238692E-01   -7   6.03904139E-07   2.07826658E-07  -1.97861961E-06  -6.67950042E-07
   2.09238692E-01   -6   1.55630696E-06   1.57867279E-06  -2.67263066E-06  -2.92810244E-06
   2.09238692E-01   -5   1.03676638E-07   7.85396450E-07  -1.60074495E-06  -1.14572448E-06
   2.09238692E-01   -4   2.10927715E-06   1.48860635E-06  -3.00122308E-06  -4.29635873E-06
   2.09238692E-01   -3  -6.06669949E-06   1.33752478E-05   1.08486194E-06  -8.66009551E-06
   2.09238692E-01   -2   3.12233480E-05  -5.54466572E-05  -2.83290515E-05   4.77957706E-05
   2.09238692E-01   -1  -6.75116095E-05   1.08076131E-04  -9.24741377E-05   1.10740214E-04
   2.09238692E-01    0   1.18274458E-03  -1.61774568E-03  -1.88673650E-03   2.41551422E-03
   2.09238692E-01    1   3.51030944E-04  -9.09550672E-05  -7.31613514E-04   1.20392349E-04
   2.09238692E-01    2  -2.30053024E-06  -7.32146724E-05  -5.77919068E-05   1.11558310E-04
   2.09238692E-01    3   4.02113354E-05   1.93143692E-05  -1.10362502E-04  -9.62117048E-06
   2.09238692E-01    4   1.17200685E-05   1.13302379E-05  -9.69449336E-05   8.01212035E-05
   2.09238692E-01    5  -1.81994870E-05  -1.61816792E-05   2.59389762E-05   3.84624490E-05
   2.09238692E-01    6  -1.85283607E-05  -1.90255028E-05   3.49579490E-05   4.05359429E-05
   2.09238692E-01    7  -1.11769075E-06  -1.22159101E-06   8.67316946E-06   1.13156270E-05
   2.09238692E-01    8  -4.39495756E-06  -3.19922886E-06   7.93817223E-06   6.42001048E-06
   2.09238692E-01    9   1.62664524E-06   8.74785864E-07  -2.17154648E-07   8.24152408E-07
   2.09238692E-01   10  -2.65654259E-06  -1.10900729E-06   3.51031642E-06   1.89780629E-06
   2.09238692E-01   11   4.78912552E-07  -3.93913147E-07   8.78284833E-07   1.20330715E-06
   2.09238692E-01   12  -1.48707018E-06  -3.92571782E-07   2.44552460E-06   1.13611414E-06
   2.09238692E-01   13  -1.93477678E-07  -7.78308707E-07   1.21622500E-06   1.46533331E-06
   2.09238692E-01   14  -9.54229601E-07  -4.77354221E-07   2.18871904E-06   1.36536398E-06
   2.09238692E-01   15  -4.83566168E-07  -6.49401431E-07   1.37578756E-06   1.65168900E-06
   2.09238692E-01   16  -6.38895092E-07  -4.55509343E-07   1.49433423E-06   1.15478369E-06
   2.09238692E-01   17  -3.50559796E-07  -4.10764303E-07   1.26270222E-06   1.37835399E-06
   2.09238692E-01   18  -3.43267278E-07  -2.92534421E-07   6.89496050E-07   9.43281667E-07
   2.09238692E-01   19  -1.72750524E-07  -1.95910948E-07   9.66302490E-07   1.05720406E-07
   2.09238692E-01   20  -2.82458862E-08  -2.05936082E-08  -1.54249031E-06  -1.51800200E-06
   2.13094964E-01  -12   1.12080419E-07  -1.25834054E-07  -1.09975456E-07   3.69725504E-07
   2.13094964E-01  -11   1.19694586E-07  -9.91437562E-08   3.11234626E-07   1.62679975E-07
   2.13094964E-01  -10   4.40090044E-07   3.73478404E-07  -5.11458733E-07  -5.53549289E-07
   2.13094964E-01   -9   3.12594442E-07   6.89724327E-08  -8.18814498E-07  -7.73562796E-08
   2.13094964E-01   -8   7.82178478E-07   7.66798291E-07  -1.38788425E-06  -1.03199414E-06
   2.13094964E-01   -7   5.28800627E-07   1.59538808E-07  -1.57875159E-06  -4.15355626E-07
   2.13094964E-01   -6   1.29101286E-06   1.34458509E-06  -2.16671581E-06  -2.43613413E-06
   2.13094964E-01   -5   2.21287875E-07   7.48221941E-07  -1.34371041E-06  -8.74322865E-07
   2.13094964E-01   -4   1.59178784E-06   1.18890924E-06  -2.27714930E-06  -3.47103126E-06
   2.13094964E-01   -3  -5.68724563E-06   1.32900896E-05   8.22226024E-07  -8.09669756E-06
   2.13094964E-01   -2   3.16440047E-05  -5.67966822E-05  -2.90738598E-05   5.01502285E-05
   2.13094964E-01   -1  -6.90350568E-05   1.08740149E-04  -9.17718203E-05   1.12071480E-04
