 IPEC_PMODB_CHETEST: Reconstructed perturbed mod b by chebyshev
 
    jac_out = boozer  
      cstep =    200      mpert =  33   mthsurf = 960
 
              psi    m       real(lagb)       imag(lagb)
   4.79859737E-01   13  -1.19018670E-06   1.13540258E-06
   4.79859737E-01   14  -8.67796326E-07   7.73300456E-07
   4.79859737E-01   15  -6.31181929E-07   6.49226172E-07
   4.79859737E-01   16  -5.72694704E-07   5.13950437E-07
   4.79859737E-01   17  -4.97629141E-07   3.89344465E-07
   4.79859737E-01   18  -3.95875334E-07   3.37545971E-07
   4.79859737E-01   19  -3.46953867E-07   3.27425784E-07
   4.79859737E-01   20  -3.47188671E-07   3.10412660E-07
   4.84805714E-01  -12   6.22880089E-07  -6.41982085E-07
   4.84805714E-01  -11   7.83292476E-07  -6.98385017E-07
   4.84805714E-01  -10   9.39313056E-07  -6.40861119E-07
   4.84805714E-01   -9   1.07597322E-06  -6.04207061E-07
   4.84805714E-01   -8   9.93232098E-07  -4.89811274E-07
   4.84805714E-01   -7   6.33456077E-07   7.90526146E-08
   4.84805714E-01   -6   1.16265985E-06  -5.28760255E-07
   4.84805714E-01   -5   2.05097903E-06  -2.33151729E-06
   4.84805714E-01   -4   1.97070891E-06  -3.16575196E-06
   4.84805714E-01   -3   1.41330600E-05  -8.88965348E-06
   4.84805714E-01   -2   6.47479020E-05  -1.07293988E-04
   4.84805714E-01   -1   1.55336677E-04  -3.85342255E-04
   4.84805714E-01    0  -5.14666335E-04   1.65030102E-03
   4.84805714E-01    1   8.73922731E-05  -5.03729260E-05
   4.84805714E-01    2   8.83163954E-06   1.94363777E-05
   4.84805714E-01    3  -7.36257353E-06  -5.06932787E-06
   4.84805714E-01    4   7.18799952E-06  -2.15733591E-06
   4.84805714E-01    5  -9.58591751E-06   9.94442158E-06
   4.84805714E-01    6  -1.82120736E-05   1.93705633E-05
   4.84805714E-01    7  -9.90800978E-06   7.91140194E-06
   4.84805714E-01    8  -8.42435263E-06   7.70234598E-06
   4.84805714E-01    9  -4.81532562E-06   4.52920479E-06
   4.84805714E-01   10  -3.34777087E-06   3.42174550E-06
   4.84805714E-01   11  -2.26403165E-06   2.07822807E-06
   4.84805714E-01   12  -1.63950030E-06   1.65290893E-06
   4.84805714E-01   13  -1.21548259E-06   1.14899749E-06
   4.84805714E-01   14  -8.74555038E-07   7.67475652E-07
   4.84805714E-01   15  -6.25913682E-07   6.50081345E-07
   4.84805714E-01   16  -5.70201434E-07   5.09396751E-07
   4.84805714E-01   17  -4.93587450E-07   3.77464712E-07
   4.84805714E-01   18  -3.83169251E-07   3.26056729E-07
   4.84805714E-01   19  -3.28541397E-07   3.17063093E-07
   4.84805714E-01   20  -3.29042452E-07   2.98304757E-07
   4.89751691E-01  -12   6.42182990E-07  -6.44386578E-07
   4.89751691E-01  -11   8.09556252E-07  -7.02574401E-07
   4.89751691E-01  -10   9.57369174E-07  -6.28850720E-07
   4.89751691E-01   -9   1.08883587E-06  -5.72776491E-07
   4.89751691E-01   -8   1.00862983E-06  -4.40304653E-07
   4.89751691E-01   -7   6.05533789E-07   1.81141971E-07
   4.89751691E-01   -6   1.13112520E-06  -4.57434362E-07
   4.89751691E-01   -5   2.04468501E-06  -2.33972666E-06
   4.89751691E-01   -4   1.92774974E-06  -3.12941399E-06
   4.89751691E-01   -3   1.46860047E-05  -9.04456225E-06
   4.89751691E-01   -2   6.57851893E-05  -1.09257656E-04
   4.89751691E-01   -1   1.56176679E-04  -3.88915772E-04
   4.89751691E-01    0  -5.13779293E-04   1.64741099E-03
   4.89751691E-01    1   8.88792841E-05  -4.83726779E-05
   4.89751691E-01    2   8.17309034E-06   1.67695539E-05
   4.89751691E-01    3  -6.91206426E-06  -4.78453007E-06
   4.89751691E-01    4   6.55045886E-06  -1.49507143E-06
   4.89751691E-01    5  -9.56174443E-06   9.76235853E-06
   4.89751691E-01    6  -1.74867829E-05   1.86768584E-05
   4.89751691E-01    7  -9.64172146E-06   7.68399920E-06
   4.89751691E-01    8  -8.21801565E-06   7.48595642E-06
   4.89751691E-01    9  -4.74877532E-06   4.48249496E-06
   4.89751691E-01   10  -3.34021454E-06   3.36945436E-06
   4.89751691E-01   11  -2.24468946E-06   2.04236198E-06
   4.89751691E-01   12  -1.61937099E-06   1.64048582E-06
   4.89751691E-01   13  -1.20569441E-06   1.12806244E-06
   4.89751691E-01   14  -8.52427705E-07   7.34688532E-07
   4.89751691E-01   15  -5.97267473E-07   6.28345731E-07
   4.89751691E-01   16  -5.46321913E-07   4.85771213E-07
   4.89751691E-01   17  -4.70351102E-07   3.49220162E-07
   4.89751691E-01   18  -3.53383060E-07   3.00046253E-07
   4.89751691E-01   19  -2.93742157E-07   2.92792368E-07
   4.89751691E-01   20  -2.94485838E-07   2.72486655E-07
   4.94697667E-01  -12   6.48787534E-07  -6.30998367E-07
   4.94697667E-01  -11   8.21393798E-07  -6.91210924E-07
   4.94697667E-01  -10   9.57129909E-07  -6.01646533E-07
   4.94697667E-01   -9   1.07991767E-06  -5.22942164E-07
   4.94697667E-01   -8   1.00475574E-06  -3.67623698E-07
   4.94697667E-01   -7   5.59341191E-07   3.06689720E-07
   4.94697667E-01   -6   1.06195685E-06  -3.45139659E-07
   4.94697667E-01   -5   1.97832979E-06  -2.28261723E-06
   4.94697667E-01   -4   1.82714434E-06  -3.00056413E-06
   4.94697667E-01   -3   1.52043620E-05  -9.13525754E-06
   4.94697667E-01   -2   6.64712777E-05  -1.10912090E-04
   4.94697667E-01   -1   1.56502776E-04  -3.91486252E-04
   4.94697667E-01    0  -5.12510187E-04   1.64360230E-03
   4.94697667E-01    1   9.01937147E-05  -4.59336072E-05
   4.94697667E-01    2   6.68975954E-06   1.42100232E-05
   4.94697667E-01    3  -6.34387920E-06  -4.16248441E-06
   4.94697667E-01    4   5.44107884E-06  -4.18917733E-07
   4.94697667E-01    5  -9.32385398E-06   9.37593021E-06
   4.94697667E-01    6  -1.61852837E-05   1.73533204E-05
   4.94697667E-01    7  -9.09411863E-06   7.25295917E-06
   4.94697667E-01    8  -7.76250403E-06   7.03811328E-06
   4.94697667E-01    9  -4.55170332E-06   4.31912870E-06
   4.94697667E-01   10  -3.24874659E-06   3.22302136E-06
   4.94697667E-01   11  -2.16528799E-06   1.95001685E-06
   4.94697667E-01   12  -1.55337202E-06   1.58376776E-06
   4.94697667E-01   13  -1.16183786E-06   1.07390586E-06
   4.94697667E-01   14  -8.02525071E-07   6.76323463E-07
   4.94697667E-01   15  -5.46372005E-07   5.84990582E-07
   4.94697667E-01   16  -5.01995883E-07   4.44021836E-07
   4.94697667E-01   17  -4.28789351E-07   3.05583164E-07
   4.94697667E-01   18  -3.07505876E-07   2.60391458E-07
   4.94697667E-01   19  -2.43650362E-07   2.55441105E-07
   4.94697667E-01   20  -2.44602914E-07   2.33812490E-07
   4.99643644E-01  -12   6.43102911E-07  -6.02846769E-07
   4.99643644E-01  -11   8.19198294E-07  -6.65333057E-07
   4.99643644E-01  -10   9.39426920E-07  -5.60694838E-07
   4.99643644E-01   -9   1.05030685E-06  -4.56677793E-07
   4.99643644E-01   -8   9.82375490E-07  -2.74200535E-07
   4.99643644E-01   -7   4.96600964E-07   4.52075011E-07
   4.99643644E-01   -6   9.58049125E-07  -1.95935424E-07
   4.99643644E-01   -5   1.85575413E-06  -2.16467403E-06
   4.99643644E-01   -4   1.67370011E-06  -2.78715094E-06
   4.99643644E-01   -3   1.56813693E-05  -9.16482145E-06
   4.99643644E-01   -2   6.68185042E-05  -1.12258049E-04
   4.99643644E-01   -1   1.56342782E-04  -3.93084004E-04
   4.99643644E-01    0  -5.10928552E-04   1.63907408E-03
   4.99643644E-01    1   9.13108394E-05  -4.31465485E-05
   4.99643644E-01    2   4.46808337E-06   1.18073814E-05
   4.99643644E-01    3  -5.67934390E-06  -3.23549570E-06
   4.99643644E-01    4   3.89739578E-06   1.04020062E-06
   4.99643644E-01    5  -8.88427199E-06   8.80411751E-06
   4.99643644E-01    6  -1.43597615E-05   1.54519574E-05
   4.99643644E-01    7  -8.28869913E-06   6.63761941E-06
   4.99643644E-01    8  -7.07734343E-06   6.37734243E-06
   4.99643644E-01    9  -4.23350975E-06   4.04743031E-06
   4.99643644E-01   10  -3.07880105E-06   2.98948390E-06
   4.99643644E-01   11  -2.03012160E-06   1.80573932E-06
   4.99643644E-01   12  -1.44490768E-06   1.48589168E-06
   4.99643644E-01   13  -1.08630950E-06   9.89198457E-07
   4.99643644E-01   14  -7.27101955E-07   5.94839818E-07
   4.99643644E-01   15  -4.75288153E-07   5.21883449E-07
   4.99643644E-01   16  -4.39008734E-07   3.85849165E-07
   4.99643644E-01   17  -3.70527587E-07   2.48178664E-07
   4.99643644E-01   18  -2.47204487E-07   2.08547506E-07
   4.99643644E-01   19  -1.80013760E-07   2.06385822E-07
   4.99643644E-01   20  -1.81130954E-07   1.83677738E-07
   5.04589621E-01  -12   6.26009493E-07  -5.61552542E-07
   5.04589621E-01  -11   8.03895483E-07  -6.26555960E-07
   5.04589621E-01  -10   9.05774495E-07  -5.08011390E-07
   5.04589621E-01   -9   1.00190003E-06  -3.76652178E-07
   5.04589621E-01   -8   9.42953684E-07  -1.63336130E-07
   5.04589621E-01   -7   4.19723977E-07   6.12751266E-07
   5.04589621E-01   -6   8.23723795E-07  -1.54511243E-08
   5.04589621E-01   -5   1.68306275E-06  -1.99285353E-06
   5.04589621E-01   -4   1.47444604E-06  -2.50062294E-06
   5.04589621E-01   -3   1.61111692E-05  -9.13855935E-06
   5.04589621E-01   -2   6.68512185E-05  -1.13305243E-04
   5.04589621E-01   -1   1.55741904E-04  -3.93771850E-04
   5.04589621E-01    0  -5.09116457E-04   1.63405277E-03
   5.04589621E-01    1   9.22113204E-05  -4.01194750E-05
   5.04589621E-01    2   1.62502204E-06   9.60916689E-06
   5.04589621E-01    3  -4.94428429E-06  -2.04848573E-06
   5.04589621E-01    4   1.97495572E-06   2.83518264E-06
   5.04589621E-01    5  -8.26306160E-06   8.07362518E-06
   5.04589621E-01    6  -1.20841647E-05   1.30486790E-05
   5.04589621E-01    7  -7.25955443E-06   5.86492524E-06
   5.04589621E-01    8  -6.19146677E-06   5.53094208E-06
   5.04589621E-01    9  -3.80853067E-06   3.68009996E-06
   5.04589621E-01   10  -2.83896480E-06   2.67944154E-06
   5.04589621E-01   11  -1.84576491E-06   1.61622778E-06
   5.04589621E-01   12  -1.29913184E-06   1.35166922E-06
   5.04589621E-01   13  -9.82798335E-07   8.77876058E-07
   5.04589621E-01   14  -6.29476750E-07   4.93685470E-07
   5.04589621E-01   15  -3.86936558E-07   4.41721512E-07
   5.04589621E-01   16  -3.59927974E-07   3.13645694E-07
   5.04589621E-01   17  -2.97889315E-07   1.79227428E-07
   5.04589621E-01   18  -1.74764802E-07   1.46496701E-07
   5.04589621E-01   19  -1.05172832E-07   1.47503165E-07
   5.04589621E-01   20  -1.06399804E-07   1.23969815E-07
   5.09535597E-01  -12   5.98822501E-07  -5.09264665E-07
   5.09535597E-01  -11   7.76904666E-07  -5.77007748E-07
   5.09535597E-01  -10   8.58309828E-07  -4.46104501E-07
   5.09535597E-01   -9   9.37328526E-07  -2.86129714E-07
   5.09535597E-01   -8   8.88594710E-07  -3.90783940E-08
   5.09535597E-01   -7   3.31720818E-07   7.83407351E-07
   5.09535597E-01   -6   6.64569323E-07   1.89322496E-07
   5.09535597E-01   -5   1.46839103E-06  -1.77631339E-06
   5.09535597E-01   -4   1.23837465E-06  -2.15549060E-06
   5.09535597E-01   -3   1.64889652E-05  -9.06377541E-06
   5.09535597E-01   -2   6.66047129E-05  -1.14071673E-04
   5.09535597E-01   -1   1.54760888E-04  -3.93642232E-04
   5.09535597E-01    0  -5.07165277E-04   1.62878333E-03
   5.09535597E-01    1   9.28819702E-05  -3.69734884E-05
   5.09535597E-01    2  -1.69651557E-06   7.65926982E-06
   5.09535597E-01    3  -4.16813141E-06  -6.57160655E-07
   5.09535597E-01    4  -2.54716178E-07   4.90439080E-06
   5.09535597E-01    5  -7.48759068E-06   7.21787386E-06
   5.09535597E-01    6  -9.45144286E-06   1.02404864E-05
   5.09535597E-01    7  -6.05009054E-06   4.96840452E-06
   5.09535597E-01    8  -5.14213224E-06   4.53397229E-06
   5.09535597E-01    9  -3.29550260E-06   3.23373200E-06
   5.09535597E-01   10  -2.54065029E-06   2.30665834E-06
   5.09535597E-01   11  -1.62082580E-06   1.39008214E-06
   5.09535597E-01   12  -1.12275519E-06   1.18740455E-06
   5.09535597E-01   13  -8.56146524E-07   7.44992243E-07
   5.09535597E-01   14  -5.13908662E-07   3.77170550E-07
   5.09535597E-01   15  -2.84990670E-07   3.47931746E-07
   5.09535597E-01   16  -2.68008424E-07   2.30407570E-07
   5.09535597E-01   17  -2.13810204E-07   1.01465098E-07
   5.09535597E-01   18  -9.30082089E-08   7.66759394E-08
   5.09535597E-01   19  -2.19757292E-08   8.11007472E-08
   5.09535597E-01   20  -2.32470253E-08   5.69986909E-08
   5.14481574E-01  -12   5.63239103E-07  -4.48576100E-07
   5.14481574E-01  -11   7.40080976E-07  -5.19245345E-07
   5.14481574E-01  -10   7.99709122E-07  -3.77877898E-07
   5.14481574E-01   -9   8.59855943E-07  -1.88845982E-07
   5.14481574E-01   -8   8.21958910E-07   9.39308200E-08
   5.14481574E-01   -7   2.36088801E-07   9.58162389E-07
   5.14481574E-01   -6   4.87229128E-07   4.10298568E-07
   5.14481574E-01   -5   1.22159119E-06  -1.52605449E-06
   5.14481574E-01   -4   9.76104444E-07  -1.76876451E-06
   5.14481574E-01   -3   1.68111511E-05  -8.94947259E-06
   5.14481574E-01   -2   6.61237498E-05  -1.14582728E-04
   5.14481574E-01   -1   1.53473582E-04  -3.92813264E-04
   5.14481574E-01    0  -5.05172077E-04   1.62351971E-03
   5.14481574E-01    1   9.33163513E-05  -3.38381698E-05
   5.14481574E-01    2  -5.33332773E-06   5.99637291E-06
   5.14481574E-01    3  -3.38285923E-06   8.74265611E-07
   5.14481574E-01    4  -2.70679221E-06   7.17388388E-06
   5.14481574E-01    5  -6.59151387E-06   6.27571603E-06
   5.14481574E-01    6  -6.57001038E-06   7.14180674E-06
   5.14481574E-01    7  -4.71137145E-06   3.98687370E-06
   5.14481574E-01    8  -3.97350520E-06   3.42793090E-06
   5.14481574E-01    9  -2.71685057E-06   2.72817741E-06
   5.14481574E-01   10  -2.19765591E-06   1.88753793E-06
   5.14481574E-01   11  -1.36561717E-06   1.13747675E-06
   5.14481574E-01   12  -9.23789847E-07   1.00065243E-06
   5.14481574E-01   13  -7.12164037E-07   5.96525915E-07
   5.14481574E-01   14  -3.85436980E-07   2.50305853E-07
   5.14481574E-01   15  -1.73738989E-07   2.44541404E-07
   5.14481574E-01   16  -1.67069461E-07   1.39621687E-07
   5.14481574E-01   17  -1.21727214E-07   1.80398952E-08
   5.14481574E-01   18  -5.18574425E-09   1.88525820E-09
   5.14481574E-01   19   6.63280743E-08   9.83014174E-09
   5.14481574E-01   20   6.50882316E-08  -1.45900314E-08
   5.19427551E-01  -12   5.21270889E-07  -3.82421598E-07
   5.19427551E-01  -11   6.95641062E-07  -4.56153006E-07
   5.19427551E-01  -10   7.33082577E-07  -3.06516849E-07
   5.19427551E-01   -9   7.73250737E-07  -8.88628593E-08
   5.19427551E-01   -8   7.46157095E-07   2.30634382E-07
   5.19427551E-01   -7   1.36678470E-07   1.13078740E-06
   5.19427551E-01   -6   2.99146453E-07   6.38605963E-07
   5.19427551E-01   -5   9.53849529E-07  -1.25448835E-06
   5.19427551E-01   -4   6.99474947E-07  -1.35929028E-06
   5.19427551E-01   -3   1.70754110E-05  -8.80598791E-06
   5.19427551E-01   -2   6.54607421E-05  -1.14870046E-04
   5.19427551E-01   -1   1.51964013E-04  -3.91423884E-04
   5.19427551E-01    0  -5.03235763E-04   1.61851499E-03
   5.19427551E-01    1   9.35151868E-05  -3.08464535E-05
   5.19427551E-01    2  -9.10845032E-06   4.65247437E-06
   5.19427551E-01    3  -2.62178986E-06   2.47570388E-06
   5.19427551E-01    4  -5.28636906E-06   9.56016632E-06
   5.19427551E-01    5  -5.61350530E-06   5.28992180E-06
   5.19427551E-01    6  -3.55956160E-06   3.88010156E-06
   5.19427551E-01    7  -3.30014462E-06   2.96292192E-06
   5.19427551E-01    8  -2.73495485E-06   2.25916293E-06
   5.19427551E-01    9  -2.09782536E-06   2.18577365E-06
   5.19427551E-01   10  -1.82563005E-06   1.44049031E-06
   5.19427551E-01   11  -1.09175911E-06   8.69768258E-07
   5.19427551E-01   12  -7.11240791E-07   7.99925446E-07
   5.19427551E-01   13  -5.57403973E-07   4.39150689E-07
   5.19427551E-01   14  -2.49688119E-07   1.18611646E-07
   5.19427551E-01   15  -5.79214005E-08   1.36023461E-07
   5.19427551E-01   16  -6.13487027E-08   4.51321998E-08
   5.19427551E-01   17  -2.54467803E-08  -6.76073824E-08
   5.19427551E-01   18   8.51461277E-08  -7.48192540E-08
   5.19427551E-01   19   1.56211625E-07  -6.34148410E-08
   5.19427551E-01   20   1.55088847E-07  -8.79164832E-08
   5.24373527E-01  -12   4.75164245E-07  -3.13961307E-07
   5.24373527E-01  -11   6.46074950E-07  -3.90827222E-07
   5.24373527E-01  -10   6.61852107E-07  -2.35361701E-07
   5.24373527E-01   -9   6.81638500E-07   9.59159447E-09
   5.24373527E-01   -8   6.64627303E-07   3.65757777E-07
   5.24373527E-01   -7   3.75444363E-08   1.29494580E-06
   5.24373527E-01   -6   1.08275129E-07   8.64936496E-07
   5.24373527E-01   -5   6.77248509E-07  -9.74945846E-07
   5.24373527E-01   -4   4.21088943E-07  -9.47004410E-07
   5.24373527E-01   -3   1.72807881E-05  -8.64457644E-06
   5.24373527E-01   -2   6.46736535E-05  -1.14970204E-04
   5.24373527E-01   -1   1.50323067E-04  -3.89628275E-04
   5.24373527E-01    0  -5.01453139E-04   1.61401146E-03
   5.24373527E-01    1   9.34865635E-05  -2.81292069E-05
   5.24373527E-01    2  -1.28383197E-05   3.65154481E-06
   5.24373527E-01    3  -1.91830564E-06   4.07407555E-06
   5.24373527E-01    4  -7.89212804E-06   1.19733569E-05
   5.24373527E-01    5  -4.59578724E-06   4.30548960E-06
   5.24373527E-01    6  -5.46391276E-07   5.90910134E-07
   5.24373527E-01    7  -1.87662057E-06   1.94122914E-06
   5.24373527E-01    8  -1.47912756E-06   1.07706127E-06
   5.24373527E-01    9  -1.46552098E-06   1.63046974E-06
   5.24373527E-01   10  -1.44145831E-06   9.85213286E-07
   5.24373527E-01   11  -8.11726057E-07   5.99052614E-07
   5.24373527E-01   12  -4.94755131E-07   5.94360883E-07
   5.24373527E-01   13  -3.98906754E-07   2.79974504E-07
   5.24373527E-01   14  -1.12657454E-07  -1.20961942E-08
   5.24373527E-01   15   5.74544271E-08   2.71226440E-08
   5.24373527E-01   16   4.46625398E-08  -4.90086987E-08
   5.24373527E-01   17   7.10031435E-08  -1.51876713E-07
   5.24373527E-01   18   1.74263612E-07  -1.50244277E-07
   5.24373527E-01   19   2.44007332E-07  -1.35610890E-07
   5.24373527E-01   20   2.43096337E-07  -1.59978633E-07
   5.29319504E-01  -12   4.27311601E-07  -2.46454493E-07
   5.29319504E-01  -11   5.94047378E-07  -3.26452297E-07
   5.29319504E-01  -10   5.89616317E-07  -1.67773540E-07
   5.29319504E-01   -9   5.89339322E-07   1.02292569E-07
   5.29319504E-01   -8   5.80998362E-07   4.94018941E-07
   5.29319504E-01   -7  -5.72139596E-08   1.44444395E-06
   5.29319504E-01   -6  -7.72330908E-08   1.07991462E-06
   5.29319504E-01   -5   4.04290194E-07  -7.01145552E-07
   5.29319504E-01   -4   1.53818835E-07  -5.52138996E-07
   5.29319504E-01   -3   1.74277179E-05  -8.47695925E-06
   5.29319504E-01   -2   6.38236979E-05  -1.14923270E-04
   5.29319504E-01   -1   1.48644914E-04  -3.87589774E-04
   5.29319504E-01    0  -4.99915010E-04   1.61023115E-03
   5.29319504E-01    1   9.32459108E-05  -2.58097166E-05
   5.29319504E-01    2  -1.63402985E-05   3.00836776E-06
   5.29319504E-01    3  -1.30451223E-06   5.59633811E-06
   5.29319504E-01    4  -1.04202939E-05   1.43206635E-05
   5.29319504E-01    5  -3.58250776E-06   3.36784418E-06
   5.29319504E-01    6   2.34160680E-06  -2.58749137E-06
   5.29319504E-01    7  -5.02088867E-07   9.66781075E-07
   5.29319504E-01    8  -2.59868084E-07  -6.78753802E-08
   5.29319504E-01    9  -8.47808704E-07   1.08687903E-06
   5.29319504E-01   10  -1.06259642E-06   5.41915091E-07
   5.29319504E-01   11  -5.38355438E-07   3.37687518E-07
   5.29319504E-01   12  -2.84242260E-07   3.93359711E-07
   5.29319504E-01   13  -2.43922622E-07   1.26259064E-07
   5.29319504E-01   14   1.95260384E-08  -1.35934867E-07
   5.29319504E-01   15   1.67309844E-07  -7.73315496E-08
   5.29319504E-01   16   1.46395982E-07  -1.38700235E-07
   5.29319504E-01   17   1.63531730E-07  -2.31150644E-07
   5.29319504E-01   18   2.58422457E-07  -2.21185423E-07
   5.29319504E-01   19   3.26051749E-07  -2.03724764E-07
   5.29319504E-01   20   3.25455413E-07  -2.27770983E-07
   5.34265481E-01  -12   3.80156868E-07  -1.83128125E-07
   5.34265481E-01  -11   5.42292296E-07  -2.66171263E-07
   5.34265481E-01  -10   5.20007765E-07  -1.06996990E-07
   5.34265481E-01   -9   5.00696304E-07   1.85190882E-07
   5.34265481E-01   -8   4.98945367E-07   6.10342209E-07
   5.34265481E-01   -7  -1.43616235E-07   1.57348241E-06
   5.34265481E-01   -6  -2.49352967E-07   1.27447567E-06
   5.34265481E-01   -5   1.47398707E-07  -4.46641841E-07
   5.34265481E-01   -4  -8.97045781E-08  -1.94405114E-07
   5.34265481E-01   -3   1.75180256E-05  -8.31485227E-06
   5.34265481E-01   -2   6.29729228E-05  -1.14771280E-04
   5.34265481E-01   -1   1.47023299E-04  -3.85474481E-04
   5.34265481E-01    0  -4.98702486E-04   1.60736699E-03
   5.34265481E-01    1   9.28157484E-05  -2.39982903E-05
   5.34265481E-01    2  -1.94402769E-05   2.72761049E-06
   5.34265481E-01    3  -8.09900198E-07   6.97252980E-06
   5.34265481E-01    4  -1.27687444E-05   1.65100358E-05
   5.34265481E-01    5  -2.61802679E-06   2.52098952E-06
   5.34265481E-01    6   4.98007511E-06  -5.51961477E-06
   5.34265481E-01    7   7.63540332E-07   8.30484815E-08
   5.34265481E-01    8   8.69933813E-07  -1.12605492E-06
   5.34265481E-01    9  -2.72227187E-07   5.79295110E-07
   5.34265481E-01   10  -7.06373979E-07   1.30507142E-07
   5.34265481E-01   11  -2.84336357E-07   9.77982369E-08
   5.34265481E-01   12  -8.94790179E-08   2.06211039E-07
   5.34265481E-01   13  -9.96228266E-08  -1.48704029E-08
   5.34265481E-01   14   1.40843559E-07  -2.47189608E-07
   5.34265481E-01   15   2.66697843E-07  -1.72617833E-07
   5.34265481E-01   16   2.39388632E-07  -2.19956794E-07
   5.34265481E-01   17   2.48148664E-07  -3.01939201E-07
   5.34265481E-01   18   3.34008084E-07  -2.84555991E-07
   5.34265481E-01   19   3.98832852E-07  -2.64835208E-07
   5.34265481E-01   20   3.98661035E-07  -2.88405399E-07
   5.39211457E-01  -12   3.36098646E-07  -1.27045330E-07
   5.39211457E-01  -11   4.93504506E-07  -2.12957063E-07
   5.39211457E-01  -10   4.56547872E-07  -5.60254290E-08
   5.39211457E-01   -9   4.19901671E-07   2.54581721E-07
   5.39211457E-01   -8   4.22042494E-07   7.10068225E-07
   5.39211457E-01   -7  -2.17962391E-07   1.67689821E-06
   5.39211457E-01   -6  -4.00509675E-07   1.44023825E-06
   5.39211457E-01   -5  -8.15793263E-08  -2.24273738E-07
   5.39211457E-01   -4  -2.97601546E-07   1.07813795E-07
   5.39211457E-01   -3   1.75548878E-05  -8.16949366E-06
   5.39211457E-01   -2   6.21817676E-05  -1.14556691E-04
   5.39211457E-01   -1   1.45547835E-04  -3.83444824E-04
   5.39211457E-01    0  -4.97883632E-04   1.60557507E-03
   5.39211457E-01    1   9.22251995E-05  -2.27871852E-05
   5.39211457E-01    2  -2.19800521E-05   2.80316674E-06
   5.39211457E-01    3  -4.60053665E-07   8.13871026E-06
   5.39211457E-01    4  -1.48411153E-05   1.84538616E-05
   5.39211457E-01    5  -1.74517389E-06   1.80568724E-06
   5.39211457E-01    6   7.25326568E-06  -8.07825967E-06
   5.39211457E-01    7   1.86417536E-06  -6.69799275E-07
   5.39211457E-01    8   1.86048943E-06  -2.05079855E-06
   5.39211457E-01    9   2.35129370E-07   1.30708068E-07
   5.39211457E-01   10  -3.89295139E-07  -2.30202390E-07
   5.39211457E-01   11  -6.16974712E-08  -1.09214541E-07
   5.39211457E-01   12   8.02851708E-08   4.17163533E-08
   5.39211457E-01   13   2.71895677E-08  -1.36714065E-07
   5.39211457E-01   14   2.45629442E-07  -3.40546022E-07
   5.39211457E-01   15   3.51003816E-07  -2.54314798E-07
   5.39211457E-01   16   3.19463696E-07  -2.89069714E-07
   5.39211457E-01   17   3.21126060E-07  -3.61022413E-07
   5.39211457E-01   18   3.97683260E-07  -3.37513410E-07
   5.39211457E-01   19   4.59134189E-07  -3.16252537E-07
   5.39211457E-01   20   4.59502370E-07  -3.39229449E-07
   5.44157434E-01  -12   2.97394889E-07  -8.09787870E-08
   5.44157434E-01  -11   4.50232557E-07  -1.69488979E-07
   5.44157434E-01  -10   4.02505021E-07  -1.74738618E-08
   5.44157434E-01   -9   3.50827092E-07   3.07263151E-07
   5.44157434E-01   -8   3.53618774E-07   7.89151652E-07
   5.44157434E-01   -7  -2.76986363E-07   1.75038868E-06
   5.44157434E-01   -6  -5.23889715E-07   1.56985622E-06
   5.44157434E-01   -5  -2.71857158E-07  -4.56359820E-08
   5.44157434E-01   -4  -4.59231473E-07   3.38227161E-07
   5.44157434E-01   -3   1.75427572E-05  -8.05118778E-06
   5.44157434E-01   -2   6.15066900E-05  -1.14320872E-04
   5.44157434E-01   -1   1.44300453E-04  -3.81653304E-04
   5.44157434E-01    0  -4.97510592E-04   1.60496824E-03
   5.44157434E-01    1   9.15092741E-05  -2.22460708E-05
   5.44157434E-01    2  -2.38241929E-05   3.21780696E-06
   5.44157434E-01    3  -2.75455265E-07   9.03967599E-06
   5.44157434E-01    4  -1.65507421E-05   2.00725643E-05
   5.44157434E-01    5  -1.00354284E-06   1.25773142E-06
   5.44157434E-01    6   9.05885432E-06  -1.01497759E-05
   5.44157434E-01    7   2.74986843E-06  -1.25657640E-06
   5.44157434E-01    8   2.66716725E-06  -2.80026449E-06
   5.44157434E-01    9   6.50682324E-07  -2.38140919E-07
   5.44157434E-01   10  -1.26363278E-07  -5.23283217E-07
   5.44157434E-01   11   1.18686189E-07  -2.73145799E-07
   5.44157434E-01   12   2.16708000E-07  -9.21720418E-08
   5.44157434E-01   13   1.30358118E-07  -2.33273936E-07
   5.44157434E-01   14   3.28803953E-07  -4.11310789E-07
   5.44157434E-01   15   4.16136675E-07  -3.18483846E-07
   5.44157434E-01   16   3.82903113E-07  -3.42760888E-07
   5.44157434E-01   17   3.79152647E-07  -4.05584888E-07
   5.44157434E-01   18   4.46527549E-07  -3.77578421E-07
   5.44157434E-01   19   5.04170269E-07  -3.55631249E-07
   5.44157434E-01   20   5.05198000E-07  -3.77937635E-07
   5.49103411E-01  -12   2.66072685E-07  -4.72940729E-08
   5.49103411E-01  -11   4.14777011E-07  -1.38039189E-07
   5.49103411E-01  -10   3.60761293E-07   6.53547093E-09
   5.49103411E-01   -9   2.96864758E-07   3.40678035E-07
   5.49103411E-01   -8   2.96622376E-07   8.44338802E-07
   5.49103411E-01   -7  -3.17995237E-07   1.79070781E-06
   5.49103411E-01   -6  -6.13726630E-07   1.65733614E-06
