
   ising   psi         q          di      re alpha   im alpha

     1  3.468E-01  2.000E+00 -4.985E-01  7.061E-01  0.000E+00


   is    psifac      dpsi        q       singfac     eval1

 1642  6.741E-01  2.851E-05  4.002E+00  9.976E-01  9.718E+00
 1643  6.742E-01  2.851E-05  4.003E+00  9.974E-01  9.717E+00
 1644  6.742E-01  2.851E-05  4.003E+00  9.971E-01  9.716E+00
 1645  6.742E-01  2.851E-05  4.003E+00  9.969E-01  9.716E+00
 1646  6.743E-01  4.243E-05  4.004E+00  9.965E-01  9.715E+00
 1647  6.743E-01  4.243E-05  4.004E+00  9.961E-01  9.714E+00
 1648  6.743E-01  4.243E-05  4.004E+00  9.957E-01  9.713E+00
 1649  6.744E-01  4.243E-05  4.005E+00  9.953E-01  9.712E+00
 1650  6.744E-01  4.243E-05  4.005E+00  9.950E-01  9.711E+00
 1651  6.745E-01  5.817E-05  4.006E+00  9.945E-01  9.710E+00
 1652  6.745E-01  5.817E-05  4.006E+00  9.939E-01  9.708E+00
 1653  6.746E-01  5.817E-05  4.007E+00  9.934E-01  9.707E+00
 1654  6.747E-01  5.817E-05  4.007E+00  9.929E-01  9.706E+00
 1655  6.747E-01  5.817E-05  4.008E+00  9.924E-01  9.704E+00
 1656  6.748E-01  8.315E-05  4.008E+00  9.916E-01  9.702E+00
 1657  6.749E-01  8.315E-05  4.009E+00  9.909E-01  9.700E+00
 1658  6.750E-01  8.315E-05  4.010E+00  9.902E-01  9.698E+00
 1659  6.750E-01  8.315E-05  4.011E+00  9.894E-01  9.697E+00
 1660  6.752E-01  1.298E-04  4.012E+00  9.883E-01  9.694E+00
 1661  6.753E-01  1.298E-04  4.013E+00  9.871E-01  9.691E+00
 1662  6.754E-01  1.298E-04  4.014E+00  9.859E-01  9.688E+00
 1663  6.756E-01  1.298E-04  4.015E+00  9.848E-01  9.685E+00
 1664  6.758E-01  1.910E-04  4.017E+00  9.831E-01  9.680E+00
 1665  6.760E-01  1.910E-04  4.019E+00  9.814E-01  9.676E+00
 1666  6.761E-01  1.910E-04  4.020E+00  9.797E-01  9.671E+00
 1667  6.763E-01  1.910E-04  4.022E+00  9.779E-01  9.667E+00
 1668  6.766E-01  2.842E-04  4.025E+00  9.754E-01  9.660E+00
 1669  6.769E-01  2.842E-04  4.027E+00  9.728E-01  9.654E+00
 1670  6.772E-01  2.842E-04  4.030E+00  9.703E-01  9.647E+00
 1671  6.775E-01  2.842E-04  4.032E+00  9.677E-01  9.640E+00
 1672  6.778E-01  2.842E-04  4.035E+00  9.652E-01  9.634E+00
 1673  6.781E-01  3.826E-04  4.038E+00  9.617E-01  9.625E+00
 1674  6.785E-01  3.826E-04  4.042E+00  9.583E-01  9.616E+00
 1675  6.789E-01  3.826E-04  4.045E+00  9.549E-01  9.607E+00
 1676  6.793E-01  3.826E-04  4.049E+00  9.514E-01  9.598E+00
 1677  6.797E-01  3.826E-04  4.052E+00  9.479E-01  9.589E+00
 1678  6.804E-01  7.206E-04  4.059E+00  9.414E-01  9.572E+00
 1679  6.811E-01  7.206E-04  4.065E+00  9.349E-01  9.555E+00
 1680  6.818E-01  7.206E-04  4.072E+00  9.283E-01  9.538E+00
 1681  6.825E-01  7.206E-04  4.078E+00  9.218E-01  9.521E+00
 1682  6.836E-01  1.078E-03  4.088E+00  9.119E-01  9.496E+00
 1683  6.847E-01  1.078E-03  4.098E+00  9.021E-01  9.470E+00
 1684  6.858E-01  1.078E-03  4.108E+00  8.922E-01  9.444E+00
 1685  6.869E-01  1.078E-03  4.118E+00  8.822E-01  9.419E+00
 1686  6.883E-01  1.424E-03  4.131E+00  8.691E-01  9.384E+00
 1687  6.897E-01  1.424E-03  4.144E+00  8.558E-01  9.350E+00
 1688  6.911E-01  1.424E-03  4.157E+00  8.426E-01  9.315E+00
 1689  6.926E-01  1.424E-03  4.171E+00  8.293E-01  9.281E+00
 1690  6.944E-01  1.865E-03  4.188E+00  8.118E-01  9.235E+00
 1691  6.963E-01  1.865E-03  4.206E+00  7.941E-01  9.189E+00
 1692  6.982E-01  1.865E-03  4.224E+00  7.764E-01  9.143E+00
 1693  7.000E-01  1.865E-03  4.241E+00  7.586E-01  9.097E+00
 1694  7.019E-01  1.865E-03  4.259E+00  7.407E-01  9.051E+00
 1695  7.042E-01  2.333E-03  4.282E+00  7.182E-01  8.992E+00
 1696  7.066E-01  2.333E-03  4.304E+00  6.955E-01  8.933E+00
 1697  7.089E-01  2.333E-03  4.327E+00  6.727E-01  8.874E+00
 1698  7.112E-01  2.333E-03  4.350E+00  6.497E-01  8.815E+00
 1699  7.136E-01  2.333E-03  4.373E+00  6.266E-01  8.756E+00
 1700  7.159E-01  2.333E-03  4.397E+00  6.033E-01  8.696E+00
 1701  7.182E-01  2.333E-03  4.420E+00  5.798E-01  8.636E+00
 1702  7.206E-01  2.333E-03  4.444E+00  5.561E-01  8.575E+00
 1703  7.229E-01  2.333E-03  4.468E+00  5.322E-01  8.515E+00
 1704  7.252E-01  2.333E-03  4.492E+00  5.082E-01  8.454E+00
 1705  7.276E-01  2.333E-03  4.516E+00  4.840E-01  8.392E+00
 1706  7.299E-01  2.333E-03  4.540E+00  4.595E-01  8.331E+00
 1707  7.322E-01  2.333E-03  4.565E+00  4.349E-01  8.269E+00
 1708  7.345E-01  2.333E-03  4.590E+00  4.101E-01  8.208E+00
 1709  7.369E-01  2.333E-03  4.615E+00  3.851E-01  8.146E+00
 1710  7.392E-01  2.333E-03  4.640E+00  3.599E-01  8.083E+00
 1711  7.411E-01  1.902E-03  4.661E+00  3.391E-01  8.032E+00
 1712  7.430E-01  1.902E-03  4.682E+00  3.182E-01  7.981E+00
 1713  7.449E-01  1.902E-03  4.703E+00  2.972E-01  7.930E+00
 1714  7.468E-01  1.902E-03  4.724E+00  2.760E-01  7.879E+00
 1715  7.484E-01  1.575E-03  4.742E+00  2.584E-01  7.836E+00
 1716  7.500E-01  1.575E-03  4.759E+00  2.406E-01  7.794E+00
 1717  7.515E-01  1.575E-03  4.777E+00  2.227E-01  7.751E+00
 1718  7.528E-01  1.285E-03  4.792E+00  2.081E-01  7.716E+00
 1719  7.541E-01  1.285E-03  4.807E+00  1.934E-01  7.681E+00
 1720  7.554E-01  1.285E-03  4.821E+00  1.786E-01  7.646E+00
 1721  7.564E-01  1.036E-03  4.833E+00  1.666E-01  7.618E+00
 1722  7.575E-01  1.036E-03  4.845E+00  1.545E-01  7.590E+00
 1723  7.585E-01  1.036E-03  4.858E+00  1.425E-01  7.561E+00
 1724  7.593E-01  8.229E-04  4.867E+00  1.328E-01  7.539E+00
 1725  7.602E-01  8.229E-04  4.877E+00  1.232E-01  7.516E+00
 1726  7.610E-01  8.229E-04  4.887E+00  1.135E-01  7.494E+00
 1727  7.616E-01  6.512E-04  4.894E+00  1.058E-01  7.476E+00
 1728  7.623E-01  6.512E-04  4.902E+00  9.804E-02  7.458E+00
 1729  7.629E-01  6.512E-04  4.910E+00  9.029E-02  7.440E+00
 1730  7.635E-01  5.188E-04  4.916E+00  8.411E-02  7.426E+00
 1731  7.640E-01  5.188E-04  4.922E+00  7.792E-02  7.412E+00
 1732  7.645E-01  5.188E-04  4.928E+00  7.171E-02  7.397E+00
 1733  7.649E-01  4.111E-04  4.933E+00  6.678E-02  7.386E+00
 1734  7.653E-01  4.111E-04  4.938E+00  6.184E-02  7.375E+00
 1735  7.657E-01  4.111E-04  4.943E+00  5.690E-02  7.363E+00
 1736  7.661E-01  3.289E-04  4.947E+00  5.293E-02  7.354E+00
 1737  7.664E-01  3.289E-04  4.951E+00  4.897E-02  7.345E+00
 1738  7.667E-01  3.289E-04  4.955E+00  4.499E-02  7.336E+00
 1739  7.670E-01  2.623E-04  4.958E+00  4.182E-02  7.329E+00
 1740  7.672E-01  2.623E-04  4.961E+00  3.864E-02  7.322E+00
 1741  7.675E-01  2.623E-04  4.965E+00  3.546E-02  7.315E+00
 1742  7.677E-01  2.101E-04  4.967E+00  3.291E-02  7.309E+00
 1743  7.679E-01  2.101E-04  4.970E+00  3.036E-02  7.303E+00
 1744  7.681E-01  2.101E-04  4.972E+00  2.781E-02  7.297E+00
 1745  7.683E-01  1.666E-04  4.974E+00  2.578E-02  7.293E+00
 1746  7.685E-01  1.666E-04  4.976E+00  2.375E-02  7.288E+00
 1747  7.686E-01  1.666E-04  4.978E+00  2.173E-02  7.284E+00
 1748  7.688E-01  1.313E-04  4.980E+00  2.012E-02  7.280E+00
 1749  7.689E-01  1.313E-04  4.981E+00  1.852E-02  7.276E+00
 1750  7.690E-01  1.313E-04  4.983E+00  1.692E-02  7.273E+00
 1751  7.691E-01  1.029E-04  4.984E+00  1.566E-02  7.270E+00
 1752  7.692E-01  1.029E-04  4.986E+00  1.441E-02  7.267E+00
 1753  7.693E-01  1.029E-04  4.987E+00  1.315E-02  7.264E+00
 1754  7.694E-01  8.030E-05  4.988E+00  1.217E-02  7.262E+00
 1755  7.695E-01  8.030E-05  4.989E+00  1.119E-02  7.260E+00
 1756  7.696E-01  8.030E-05  4.990E+00  1.021E-02  7.258E+00
 1757  7.696E-01  6.248E-05  4.991E+00  9.441E-03  7.256E+00
 1758  7.697E-01  6.248E-05  4.991E+00  8.676E-03  7.254E+00
 1759  7.698E-01  6.248E-05  4.992E+00  7.911E-03  7.252E+00
 1760  7.698E-01  4.852E-05  4.993E+00  7.317E-03  7.251E+00
 1761  7.699E-01  4.852E-05  4.993E+00  6.723E-03  7.250E+00
 1762  7.699E-01  4.852E-05  4.994E+00  6.129E-03  7.248E+00
 1763  7.699E-01  3.763E-05  4.994E+00  5.667E-03  7.247E+00
 1764  7.700E-01  3.763E-05  4.995E+00  5.206E-03  7.246E+00
 1765  7.700E-01  3.763E-05  4.995E+00  4.745E-03  7.245E+00
 1766  7.700E-01  2.916E-05  4.996E+00  4.388E-03  7.244E+00
 1767  7.701E-01  2.916E-05  4.996E+00  4.030E-03  7.244E+00
 1768  7.701E-01  2.916E-05  4.996E+00  3.673E-03  7.243E+00
 1769  7.701E-01  2.258E-05  4.997E+00  3.396E-03  7.242E+00
 1770  7.701E-01  2.258E-05  4.997E+00  3.119E-03  7.242E+00
 1771  7.702E-01  2.258E-05  4.997E+00  2.842E-03  7.241E+00
 1772  7.702E-01  1.748E-05  4.997E+00  2.628E-03  7.241E+00
 1773  7.702E-01  1.748E-05  4.998E+00  2.413E-03  7.240E+00
 1774  7.702E-01  1.748E-05  4.998E+00  2.199E-03  7.240E+00
 1775  7.702E-01  1.353E-05  4.998E+00  2.033E-03  7.239E+00
 1776  7.703E-01  1.353E-05  4.998E+00  1.867E-03  7.239E+00
 1777  7.703E-01  1.353E-05  4.998E+00  1.701E-03  7.238E+00
 1778  7.703E-01  1.047E-05  4.998E+00  1.573E-03  7.238E+00
 1779  7.703E-01  1.047E-05  4.999E+00  1.444E-03  7.238E+00
 1780  7.703E-01  1.047E-05  4.999E+00  1.316E-03  7.238E+00
 1781  7.703E-01  8.097E-06  4.999E+00  1.217E-03  7.237E+00
 1782  7.703E-01  8.097E-06  4.999E+00  1.117E-03  7.237E+00
 1783  7.703E-01  8.097E-06  4.999E+00  1.018E-03  7.237E+00
 1784  7.703E-01  6.263E-06  4.999E+00  9.410E-04  7.237E+00
 1785  7.703E-01  6.263E-06  4.999E+00  8.641E-04  7.237E+00
 1786  7.703E-01  6.263E-06  4.999E+00  7.873E-04  7.236E+00
 1787  7.703E-01  4.844E-06  4.999E+00  7.278E-04  7.236E+00
 1788  7.703E-01  4.844E-06  4.999E+00  6.684E-04  7.236E+00
 1789  7.704E-01  4.844E-06  4.999E+00  6.089E-04  7.236E+00
 1790  7.704E-01  3.747E-06  4.999E+00  5.629E-04  7.236E+00
 1791  7.704E-01  3.747E-06  4.999E+00  5.169E-04  7.236E+00
 1792  7.704E-01  3.747E-06  5.000E+00  4.709E-04  7.236E+00
 1793  7.704E-01  2.898E-06  5.000E+00  4.354E-04  7.236E+00
 1794  7.704E-01  2.898E-06  5.000E+00  3.998E-04  7.236E+00
 1795  7.704E-01  2.898E-06  5.000E+00  3.642E-04  7.235E+00
 1796  7.704E-01  2.241E-06  5.000E+00  3.367E-04  7.235E+00
 1797  7.704E-01  2.241E-06  5.000E+00  3.092E-04  7.235E+00
 1798  7.704E-01  2.241E-06  5.000E+00  2.817E-04  7.235E+00
 1799  7.704E-01  1.733E-06  5.000E+00  2.604E-04  7.235E+00
 1800  7.704E-01  1.733E-06  5.000E+00  2.391E-04  7.235E+00
 1801  7.704E-01  1.733E-06  5.000E+00  2.179E-04  7.235E+00
 1802  7.704E-01  1.341E-06  5.000E+00  2.014E-04  7.235E+00
 1803  7.704E-01  1.341E-06  5.000E+00  1.850E-04  7.235E+00
 1804  7.704E-01  1.341E-06  5.000E+00  1.685E-04  7.235E+00
 1805  7.704E-01  1.037E-06  5.000E+00  1.558E-04  7.235E+00
 1806  7.704E-01  1.037E-06  5.000E+00  1.430E-04  7.235E+00
 1807  7.704E-01  1.037E-06  5.000E+00  1.303E-04  7.235E+00
 1808  7.704E-01  8.019E-07  5.000E+00  1.205E-04  7.235E+00
 1809  7.704E-01  8.019E-07  5.000E+00  1.106E-04  7.235E+00
 1810  7.704E-01  8.019E-07  5.000E+00  1.008E-04  7.235E+00
 1811  7.704E-01  6.202E-07  5.000E+00  9.317E-05  7.235E+00
 1812  7.704E-01  6.202E-07  5.000E+00  8.556E-05  7.235E+00
 1813  7.704E-01  6.202E-07  5.000E+00  7.795E-05  7.235E+00
 1814  7.704E-01  4.796E-07  5.000E+00  7.206E-05  7.235E+00
 1815  7.704E-01  4.796E-07  5.000E+00  6.617E-05  7.235E+00
 1816  7.704E-01  4.796E-07  5.000E+00  6.029E-05  7.235E+00
 1817  7.704E-01  3.709E-07  5.000E+00  5.573E-05  7.235E+00
 1818  7.704E-01  3.709E-07  5.000E+00  5.118E-05  7.235E+00
 1819  7.704E-01  3.709E-07  5.000E+00  4.663E-05  7.235E+00
 1820  7.704E-01  2.869E-07  5.000E+00  4.310E-05  7.235E+00
 1821  7.704E-01  2.869E-07  5.000E+00  3.958E-05  7.235E+00
 1822  7.704E-01  2.869E-07  5.000E+00  3.606E-05  7.235E+00
 1823  7.704E-01  2.219E-07  5.000E+00  3.334E-05  7.235E+00
 1824  7.704E-01  2.219E-07  5.000E+00  3.061E-05  7.235E+00
 1825  7.704E-01  2.219E-07  5.000E+00  2.789E-05  7.235E+00
 1826  7.704E-01  1.716E-07  5.000E+00  2.578E-05  7.235E+00
 1827  7.704E-01  1.716E-07  5.000E+00  2.368E-05  7.235E+00
 1828  7.704E-01  1.716E-07  5.000E+00  2.157E-05  7.235E+00
 1829  7.704E-01  1.327E-07  5.000E+00  1.994E-05  7.235E+00
 1830  7.704E-01  1.327E-07  5.000E+00  1.831E-05  7.235E+00
 1831  7.704E-01  1.327E-07  5.000E+00  1.668E-05  7.235E+00
 1832  7.704E-01  1.026E-07  5.000E+00  1.542E-05  7.235E+00
 1833  7.704E-01  1.026E-07  5.000E+00  1.416E-05  7.235E+00
 1834  7.704E-01  1.026E-07  5.000E+00  1.290E-05  7.235E+00
 1835  7.704E-01  7.938E-08  5.000E+00  1.193E-05  7.235E+00
 1836  7.704E-01  7.938E-08  5.000E+00  1.095E-05  7.235E+00
 1837  7.704E-01  7.778E-08  5.000E+00  1.000E-05  7.235E+00

   is    psifac      dpsi        q       singfac     eval1

 Gaussian Reduction at istep =   1837, psi = 7.704E-01, q =  5.000

   ising   psi         q          di      re alpha   im alpha

     5  8.392E-01  6.000E+00 -6.550E-01  8.093E-01  0.000E+00


   is    psifac      dpsi        q       singfac     eval1

 1838  7.704E-01  1.629E-06  5.000E+00  1.000E+00  7.235E+00
 1839  7.704E-01  2.731E-09  5.000E+00  1.000E+00  7.235E+00
 1840  7.704E-01  2.731E-09  5.000E+00  1.000E+00  7.235E+00
 1841  7.704E-01  5.463E-09  5.000E+00  1.000E+00  7.235E+00
 1842  7.704E-01  5.463E-09  5.000E+00  1.000E+00  7.235E+00
 1843  7.704E-01  5.463E-09  5.000E+00  1.000E+00  7.235E+00
 1844  7.704E-01  2.276E-08  5.000E+00  1.000E+00  7.235E+00
 1845  7.704E-01  2.276E-08  5.000E+00  1.000E+00  7.235E+00
 1846  7.704E-01  2.276E-08  5.000E+00  1.000E+00  7.235E+00
 1847  7.704E-01  2.276E-08  5.000E+00  1.000E+00  7.235E+00
 1848  7.704E-01  4.707E-08  5.000E+00  1.000E+00  7.235E+00
 1849  7.704E-01  4.707E-08  5.000E+00  1.000E+00  7.235E+00
 1850  7.704E-01  4.707E-08  5.000E+00  1.000E+00  7.235E+00
 1851  7.704E-01  4.707E-08  5.000E+00  1.000E+00  7.235E+00
 1852  7.704E-01  4.707E-08  5.000E+00  1.000E+00  7.235E+00
 1853  7.704E-01  9.358E-08  5.000E+00  1.000E+00  7.235E+00
 1854  7.704E-01  9.358E-08  5.000E+00  1.000E+00  7.235E+00
 1855  7.704E-01  9.358E-08  5.000E+00  1.000E+00  7.235E+00
 1856  7.704E-01  9.358E-08  5.000E+00  1.000E+00  7.235E+00
 1857  7.704E-01  9.358E-08  5.000E+00  1.000E+00  7.235E+00
 1858  7.704E-01  1.300E-07  5.000E+00  1.000E+00  7.235E+00
 1859  7.704E-01  1.300E-07  5.000E+00  1.000E+00  7.235E+00
 1860  7.704E-01  1.300E-07  5.000E+00  1.000E+00  7.235E+00
 1861  7.704E-01  1.300E-07  5.000E+00  1.000E+00  7.235E+00
 1862  7.704E-01  1.300E-07  5.000E+00  1.000E+00  7.235E+00
 1863  7.704E-01  1.947E-07  5.000E+00  1.000E+00  7.235E+00
 1864  7.704E-01  1.947E-07  5.000E+00  1.000E+00  7.235E+00
 1865  7.704E-01  1.947E-07  5.000E+00  1.000E+00  7.235E+00
 1866  7.704E-01  1.947E-07  5.000E+00  1.000E+00  7.235E+00
 1867  7.704E-01  1.947E-07  5.000E+00  1.000E+00  7.235E+00
 1868  7.704E-01  3.326E-07  5.000E+00  1.000E+00  7.235E+00
 1869  7.704E-01  3.326E-07  5.000E+00  1.000E+00  7.235E+00
 1870  7.704E-01  3.326E-07  5.000E+00  9.999E-01  7.235E+00
 1871  7.704E-01  3.326E-07  5.000E+00  9.999E-01  7.235E+00
 1872  7.704E-01  3.326E-07  5.000E+00  9.999E-01  7.235E+00
 1873  7.704E-01  5.466E-07  5.000E+00  9.999E-01  7.234E+00
 1874  7.704E-01  5.466E-07  5.000E+00  9.999E-01  7.234E+00
 1875  7.704E-01  5.466E-07  5.000E+00  9.999E-01  7.234E+00
 1876  7.704E-01  5.466E-07  5.000E+00  9.999E-01  7.234E+00
 1877  7.704E-01  5.466E-07  5.000E+00  9.999E-01  7.234E+00
 1878  7.704E-01  9.567E-07  5.000E+00  9.999E-01  7.234E+00
 1879  7.704E-01  9.567E-07  5.000E+00  9.999E-01  7.234E+00
 1880  7.704E-01  9.567E-07  5.000E+00  9.999E-01  7.234E+00
 1881  7.704E-01  9.567E-07  5.000E+00  9.999E-01  7.234E+00
 1882  7.704E-01  9.567E-07  5.000E+00  9.998E-01  7.234E+00
 1883  7.704E-01  1.720E-06  5.000E+00  9.998E-01  7.234E+00
 1884  7.704E-01  1.720E-06  5.000E+00  9.998E-01  7.234E+00
 1885  7.704E-01  1.720E-06  5.000E+00  9.998E-01  7.234E+00
 1886  7.704E-01  1.720E-06  5.000E+00  9.998E-01  7.234E+00
 1887  7.704E-01  1.720E-06  5.000E+00  9.997E-01  7.234E+00
 1888  7.704E-01  2.844E-06  5.000E+00  9.997E-01  7.234E+00
 1889  7.704E-01  2.844E-06  5.000E+00  9.997E-01  7.234E+00
 1890  7.704E-01  2.844E-06  5.000E+00  9.996E-01  7.234E+00
 1891  7.704E-01  2.844E-06  5.000E+00  9.996E-01  7.234E+00
 1892  7.704E-01  2.844E-06  5.000E+00  9.996E-01  7.234E+00
 1893  7.704E-01  5.183E-06  5.000E+00  9.995E-01  7.234E+00
 1894  7.704E-01  5.183E-06  5.001E+00  9.994E-01  7.233E+00
 1895  7.705E-01  5.183E-06  5.001E+00  9.994E-01  7.233E+00
 1896  7.705E-01  5.183E-06  5.001E+00  9.993E-01  7.233E+00
 1897  7.705E-01  5.183E-06  5.001E+00  9.992E-01  7.233E+00
 1898  7.705E-01  8.236E-06  5.001E+00  9.991E-01  7.233E+00
 1899  7.705E-01  8.236E-06  5.001E+00  9.990E-01  7.233E+00
 1900  7.705E-01  8.236E-06  5.001E+00  9.989E-01  7.232E+00
 1901  7.705E-01  8.236E-06  5.001E+00  9.988E-01  7.232E+00
 1902  7.705E-01  8.236E-06  5.001E+00  9.987E-01  7.232E+00
 1903  7.705E-01  1.348E-05  5.001E+00  9.986E-01  7.231E+00
 1904  7.705E-01  1.348E-05  5.002E+00  9.984E-01  7.231E+00
 1905  7.705E-01  1.348E-05  5.002E+00  9.982E-01  7.231E+00
 1906  7.706E-01  1.348E-05  5.002E+00  9.981E-01  7.230E+00
 1907  7.706E-01  1.348E-05  5.002E+00  9.979E-01  7.230E+00
 1908  7.706E-01  1.880E-05  5.002E+00  9.977E-01  7.229E+00
 1909  7.706E-01  1.880E-05  5.003E+00  9.975E-01  7.229E+00
 1910  7.706E-01  1.880E-05  5.003E+00  9.972E-01  7.228E+00
 1911  7.706E-01  1.880E-05  5.003E+00  9.970E-01  7.228E+00
 1912  7.707E-01  1.880E-05  5.003E+00  9.968E-01  7.227E+00
 1913  7.707E-01  2.563E-05  5.004E+00  9.964E-01  7.227E+00
 1914  7.707E-01  2.563E-05  5.004E+00  9.961E-01  7.226E+00
 1915  7.707E-01  2.563E-05  5.004E+00  9.958E-01  7.225E+00
 1916  7.708E-01  2.563E-05  5.004E+00  9.955E-01  7.225E+00
 1917  7.708E-01  2.563E-05  5.005E+00  9.952E-01  7.224E+00
 1918  7.708E-01  3.833E-05  5.005E+00  9.947E-01  7.223E+00
 1919  7.709E-01  3.833E-05  5.006E+00  9.942E-01  7.222E+00
 1920  7.709E-01  3.833E-05  5.006E+00  9.938E-01  7.221E+00
 1921  7.709E-01  3.833E-05  5.007E+00  9.933E-01  7.220E+00
 1922  7.710E-01  5.964E-05  5.007E+00  9.926E-01  7.218E+00
 1923  7.711E-01  5.964E-05  5.008E+00  9.918E-01  7.216E+00
 1924  7.711E-01  5.964E-05  5.009E+00  9.911E-01  7.215E+00
 1925  7.712E-01  5.964E-05  5.010E+00  9.904E-01  7.213E+00
 1926  7.713E-01  8.667E-05  5.011E+00  9.893E-01  7.211E+00
 1927  7.714E-01  8.667E-05  5.012E+00  9.882E-01  7.208E+00
 1928  7.714E-01  8.667E-05  5.013E+00  9.872E-01  7.206E+00
 1929  7.715E-01  8.667E-05  5.014E+00  9.861E-01  7.203E+00
 1930  7.717E-01  1.286E-04  5.015E+00  9.845E-01  7.200E+00
 1931  7.718E-01  1.286E-04  5.017E+00  9.829E-01  7.196E+00
 1932  7.719E-01  1.286E-04  5.019E+00  9.813E-01  7.193E+00
 1933  7.720E-01  1.286E-04  5.020E+00  9.797E-01  7.189E+00
 1934  7.722E-01  1.286E-04  5.022E+00  9.782E-01  7.186E+00
 1935  7.724E-01  1.764E-04  5.024E+00  9.760E-01  7.181E+00
 1936  7.725E-01  1.764E-04  5.026E+00  9.738E-01  7.176E+00
 1937  7.727E-01  1.764E-04  5.028E+00  9.716E-01  7.171E+00
 1938  7.729E-01  1.764E-04  5.031E+00  9.694E-01  7.166E+00
 1939  7.731E-01  1.764E-04  5.033E+00  9.672E-01  7.161E+00
 1940  7.734E-01  3.818E-04  5.038E+00  9.625E-01  7.151E+00
 1941  7.738E-01  3.818E-04  5.042E+00  9.577E-01  7.140E+00
 1942  7.742E-01  3.818E-04  5.047E+00  9.530E-01  7.130E+00
 1943  7.746E-01  3.818E-04  5.052E+00  9.482E-01  7.119E+00
 1944  7.751E-01  4.826E-04  5.058E+00  9.422E-01  7.106E+00
 1945  7.756E-01  4.826E-04  5.064E+00  9.361E-01  7.092E+00
 1946  7.760E-01  4.826E-04  5.070E+00  9.301E-01  7.079E+00
 1947  7.765E-01  4.826E-04  5.076E+00  9.240E-01  7.065E+00
 1948  7.772E-01  7.200E-04  5.085E+00  9.149E-01  7.045E+00
 1949  7.780E-01  7.200E-04  5.094E+00  9.058E-01  7.025E+00
 1950  7.787E-01  7.200E-04  5.103E+00  8.966E-01  7.005E+00
 1951  7.794E-01  7.200E-04  5.113E+00  8.875E-01  6.985E+00
 1952  7.804E-01  1.005E-03  5.125E+00  8.746E-01  6.957E+00
 1953  7.814E-01  1.005E-03  5.138E+00  8.617E-01  6.930E+00
 1954  7.824E-01  1.005E-03  5.151E+00  8.487E-01  6.902E+00
 1955  7.834E-01  1.005E-03  5.164E+00  8.357E-01  6.874E+00
 1956  7.848E-01  1.394E-03  5.183E+00  8.175E-01  6.835E+00
 1957  7.862E-01  1.394E-03  5.201E+00  7.992E-01  6.796E+00
 1958  7.876E-01  1.394E-03  5.219E+00  7.807E-01  6.757E+00
 1959  7.890E-01  1.394E-03  5.238E+00  7.622E-01  6.718E+00
 1960  7.904E-01  1.394E-03  5.256E+00  7.435E-01  6.679E+00
 1961  7.923E-01  1.919E-03  5.282E+00  7.177E-01  6.626E+00
 1962  7.942E-01  1.919E-03  5.308E+00  6.916E-01  6.572E+00
 1963  7.961E-01  1.919E-03  5.335E+00  6.653E-01  6.519E+00
 1964  7.981E-01  1.919E-03  5.361E+00  6.387E-01  6.465E+00
 1965  8.000E-01  1.919E-03  5.388E+00  6.119E-01  6.412E+00
 1966  8.021E-01  2.114E-03  5.418E+00  5.820E-01  6.353E+00
 1967  8.042E-01  2.114E-03  5.448E+00  5.519E-01  6.294E+00
 1968  8.063E-01  2.114E-03  5.479E+00  5.214E-01  6.235E+00
 1969  8.084E-01  2.114E-03  5.509E+00  4.905E-01  6.176E+00
 1970  8.105E-01  2.114E-03  5.541E+00  4.593E-01  6.117E+00
 1971  8.127E-01  2.114E-03  5.572E+00  4.277E-01  6.058E+00
 1972  8.148E-01  2.114E-03  5.604E+00  3.958E-01  5.999E+00
 1973  8.169E-01  2.114E-03  5.636E+00  3.636E-01  5.940E+00
 1974  8.186E-01  1.672E-03  5.662E+00  3.378E-01  5.894E+00
 1975  8.202E-01  1.672E-03  5.688E+00  3.119E-01  5.848E+00
 1976  8.219E-01  1.672E-03  5.714E+00  2.857E-01  5.802E+00
 1977  8.232E-01  1.282E-03  5.734E+00  2.655E-01  5.766E+00
 1978  8.245E-01  1.282E-03  5.755E+00  2.451E-01  5.731E+00
 1979  8.255E-01  1.058E-03  5.772E+00  2.282E-01  5.702E+00
 1980  8.266E-01  1.058E-03  5.789E+00  2.112E-01  5.673E+00
 1981  8.276E-01  1.058E-03  5.806E+00  1.941E-01  5.644E+00
 1982  8.285E-01  8.089E-04  5.819E+00  1.809E-01  5.622E+00
 1983  8.293E-01  8.089E-04  5.832E+00  1.677E-01  5.600E+00
 1984  8.301E-01  8.089E-04  5.846E+00  1.544E-01  5.578E+00
 1985  8.307E-01  6.313E-04  5.856E+00  1.440E-01  5.561E+00
 1986  8.313E-01  6.313E-04  5.866E+00  1.335E-01  5.543E+00
 1987  8.320E-01  6.313E-04  5.877E+00  1.230E-01  5.526E+00
 1988  8.325E-01  5.026E-04  5.885E+00  1.147E-01  5.512E+00
 1989  8.330E-01  5.026E-04  5.894E+00  1.063E-01  5.499E+00
 1990  8.335E-01  5.026E-04  5.902E+00  9.782E-02  5.485E+00
 1991  8.339E-01  4.012E-04  5.909E+00  9.107E-02  5.474E+00
 1992  8.343E-01  4.012E-04  5.916E+00  8.431E-02  5.463E+00
 1993  8.347E-01  4.012E-04  5.922E+00  7.753E-02  5.452E+00
 1994  8.350E-01  3.182E-04  5.928E+00  7.214E-02  5.444E+00
